Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
Principal Equity Savings Fund - Direct Plan - Growth Accumulation PlanEquity Savings,-,62.07,0.59%,2.28%,0.36%,10.68%,1.83%,31.62%,13.27%,10.24%,10.15%,-,0.65%,-0.35%,-0.17%,0.88%,0.40%,1.67%,3.23%,0.38%,-0.14%,1.53%,2.05%,3.08%,0.30%,2.17%,5.92%,3.61%,12.86%,-10.93%,2.50%,-1.37%,1.85%,2.15%,0.72%,0.52%,2.79%,9.57%,5.16%,3.09%,4.64%,7.34%,6.63%,7.98%,8.99%,9.07%,6.54%,5.54%,10/24,9/24,9/24,2/24,11/24,1/24,2/22,1/16,0/0,0/0,8.47,0.35,0.29,0.38,0.07,-,139.50%,110,1.86%,2,19.86%,103.70%,-,47.137,0.73%,17-May-21,47.137,17-May-21,36.084,20-May-20,14.01%,17.83%,20.55%,29.56%,-
Principal Equity Savings Fund - Growth Accumulation PlanEquity Savings,1,62.07,0.56%,2.16%,-0.01%,9.91%,1.64%,29.92%,11.90%,8.81%,8.92%,7.64%,0.69%,-0.28%,-0.08%,0.95%,0.50%,1.79%,3.31%,0.49%,-0.09%,1.63%,2.13%,3.11%,0.41%,2.46%,6.21%,3.84%,13.11%,-10.65%,2.76%,-1.17%,2.06%,2.31%,1.04%,0.91%,3.22%,10.69%,6.09%,4.36%,5.50%,8.02%,7.41%,8.58%,-,-,-,-,5/24,7/24,4/24,3/24,6/24,1/24,14/22,15/16,10/15,0/0,8.42,-,0.47,-,0.11,-,139.50%,110,1.86%,2,19.86%,103.70%,-,48.3995,0.7%,17-May-21,48.3995,17-May-21,36.7486,26-May-20,13.88%,20.81%,25.56%,-,-
HDFC Equity Savings Fund - Direct Plan - GrowthEquity Savings,-,2304.8,0.47%,2.60%,1.69%,13.22%,2.50%,30.04%,10.41%,8.86%,11.65%,-,0.72%,-0.65%,0.26%,0.73%,-2.06%,3.16%,5.46%,1.85%,-0.60%,0.91%,2.71%,3.04%,0.07%,1.47%,11.28%,3.64%,9.16%,-10.85%,2.36%,1.54%,1.48%,2.90%,1.14%,0.33%,1.93%,11.45%,8.53%,5.44%,14.67%,2.29%,0.50%,-,-,-,-,-,5/24,8/24,4/24,4/24,6/24,2/24,13/22,15/16,11/15,0/0,7.63,0.34,0.59,1.71,0.13,-,79.97%,53,3.65%,1,4.13%,12.25%,-,43.741,0.72%,17-May-21,43.741,17-May-21,33.741,20-May-20,13.62%,20.97%,-,-,-
HDFC Equity Savings Fund - GrowthEquity Savings,-,2304.8,0.46%,2.53%,1.51%,12.79%,2.40%,29.04%,9.60%,7.84%,10.35%,9.24%,0.74%,-0.49%,0.43%,0.75%,-2.00%,3.29%,5.61%,1.95%,-0.49%,0.92%,2.85%,3.10%,0.24%,1.81%,11.65%,3.95%,9.48%,-10.59%,2.61%,1.61%,1.72%,3.17%,1.41%,0.55%,2.43%,12.84%,9.74%,6.60%,16.05%,3.56%,1.00%,-,-,-,-,-,13/24,9/24,12/24,2/24,11/24,2/24,2/22,1/16,0/0,0/0,8.09,-,0.52,-,0.12,-,79.97%,53,3.65%,1,4.13%,12.25%,-,44.6377,0.69%,17-May-21,44.707,03-Mar-21,34.3277,26-May-20,13.53%,18.09%,19.88%,25.91%,-
DSP Equity Savings Fund - Direct Plan - GrowthEquity Savings,-,361.43,0.37%,1.31%,2.21%,10.58%,1.21%,30.94%,11.19%,8.21%,9.61%,-,-0.25%,-0.12%,0.12%,2.17%,-0.83%,2.64%,5.96%,0.71%,-,3.08%,1.64%,2.60%,-0.37%,3.53%,9.89%,5.22%,8.95%,-11.40%,4.08%,-0.37%,1.87%,2.23%,1.01%,-1.07%,3.40%,10.75%,7.60%,-1.52%,17.29%,7.53%,3.66%,1.00%,-,-,-,-,12/24,5/24,5/24,7/24,4/24,3/24,1/22,0/0,0/0,0/0,10.72,-,0.45,-,0.1,-,73.08%,33,12.35%,8,-,14.57%,-,41.6698,0.6%,17-May-21,41.941,15-Feb-21,33.7504,26-May-20,13.51%,16.89%,19.05%,26.12%,61.68%
DSP Equity Savings Fund - Regular Plan - GrowthEquity Savings,-,361.43,0.33%,1.18%,1.81%,9.72%,1.00%,28.91%,9.50%,6.56%,8.01%,-,-0.17%,-0.06%,0.17%,2.21%,-0.78%,2.72%,5.99%,0.86%,0.07%,3.11%,1.76%,2.67%,-0.23%,3.73%,10.15%,5.41%,9.22%,-11.12%,4.29%,-0.14%,2.14%,2.34%,1.26%,-0.74%,3.79%,11.79%,8.35%,-0.37%,18.72%,8.77%,4.64%,1.10%,-,-,-,-,12/24,5/24,5/24,7/24,5/24,3/24,1/22,0/0,0/0,0/0,8.08,-,0.45,-,0.1,-,73.08%,33,12.35%,8,-,14.57%,-,38.3109,0.59%,17-May-21,38.6644,15-Feb-21,31.3697,26-May-20,13.03%,19.80%,23.61%,32.49%,-
Franklin India Equity Savings Fund - Direct Plan - GrowthEquity Savings,-,117.77,0.32%,2.16%,0.11%,9.05%,1.35%,28.34%,9.45%,-,-,-,0.26%,0.26%,0.26%,0.35%,-0.26%,1.22%,1.69%,0.90%,-,0.64%,3.19%,2.01%,0.51%,0.69%,4.13%,4.03%,8.03%,-3.77%,1.77%,-,-,-,-,-,1.29%,11.88%,3.60%,-,-,-,-,-,-,-,-,-,1/24,2/24,12/24,3/24,4/24,4/24,3/22,2/16,2/15,0/0,8.58,-,0.34,-,0.01,-,71.59%,68,13.83%,10,-,14.58%,-,40.219,0.56%,17-May-21,40.3118,10-May-21,32.6177,20-May-20,13.00%,17.00%,18.22%,23.10%,-
Franklin India Equity Savings Fund - GrowthEquity Savings,-,117.77,0.29%,2.04%,-0.23%,8.31%,1.17%,26.60%,7.70%,-,-,-,0.34%,0.34%,0.42%,0.42%,-0.17%,1.38%,1.84%,0.98%,0.09%,0.72%,3.25%,2.09%,0.67%,1.02%,4.44%,4.27%,8.27%,-3.65%,1.96%,-,-,-,-,-,1.70%,12.97%,4.10%,-,-,-,-,-,-,-,-,-,21/24,6/24,11/24,8/24,7/24,4/24,4/22,4/16,8/15,0/0,9.63,0.44,0.48,0.87,0.1,-,71.59%,68,13.83%,10,-,14.58%,-,22.357,0.93%,17-May-21,22.357,17-May-21,16.542,20-May-20,12.97%,17.37%,20.53%,28.15%,-
L&T Equity Savings Fund - Direct Plan - GrowthEquity Savings,-,67.2,0.24%,1.55%,1.38%,10.62%,1.66%,34.26%,9.99%,7.28%,8.36%,-,1.29%,-0.36%,0.18%,2.18%,-1.07%,2.39%,5.53%,0.57%,0.16%,2.46%,4.39%,3.52%,0.92%,3.81%,9.32%,7.62%,9.76%,-13.80%,3.08%,-1.20%,-1.33%,3.27%,0.78%,-0.59%,5.41%,10.58%,3.69%,-0.49%,13.85%,4.42%,5.17%,21.12%,3.07%,8.76%,1.47%,-,21/24,6/24,14/24,8/24,7/24,5/24,4/22,5/16,6/15,0/0,10.35,0.39,-0.62,-9.72,-0.17,-,71.54%,74,9.44%,2,-,48.11%,-,36.7968,0.55%,17-May-21,36.892,10-May-21,30.2386,26-May-20,12.95%,19.63%,-,-,-
ICICI Prudential Equity Savings Fund - Direct Plan - GrowthEquity Savings,-,1109.98,0.24%,0.95%,0.83%,9.01%,1.32%,23.87%,8.98%,8.44%,9.41%,-,1.33%,-0.29%,0.25%,2.23%,-1.01%,2.46%,5.60%,0.64%,0.23%,2.54%,4.46%,3.60%,1.03%,4.00%,9.55%,7.86%,10.02%,-13.60%,3.31%,-0.97%,-1.10%,3.55%,0.98%,-0.43%,5.72%,11.59%,4.65%,0.20%,14.77%,5.21%,6.11%,21.95%,3.72%,-,-,-,1/24,2/24,15/24,5/24,5/24,5/24,3/22,2/16,3/15,3/6,8.45,-,0.43,-,0.1,-,71.54%,74,9.44%,2,-,48.11%,-,20.917,0.93%,17-May-21,20.917,17-May-21,15.609,20-May-20,12.84%,18.71%,22.30%,-,-
L&T Equity Savings Fund - GrowthEquity Savings,-,67.2,0.22%,1.47%,1.18%,10.18%,1.54%,33.11%,9.01%,6.34%,7.47%,-,0.84%,0.33%,-0.19%,1.81%,-1.01%,2.66%,3.75%,0.52%,0.38%,1.14%,1.78%,1.89%,1.17%,2.22%,7.35%,3.83%,7.74%,-11.84%,3.04%,0.64%,1.87%,4.20%,-0.68%,1.12%,4.03%,5.04%,10.78%,1.66%,11.72%,5.51%,12.95%,14.06%,4.26%,13.05%,1.48%,7.84%,2/24,1/24,2/24,1/24,1/24,6/24,9/22,7/16,1/15,1/6,7.62,-,0.42,-,0.09,480.00%,71.12%,37,12.37%,4,-,14.75%,1.76%,21.1491,0.83%,17-May-21,21.453,10-Mar-21,17.065,20-May-20,12.48%,18.00%,21.79%,30.32%,-
ICICI Prudential Equity Savings Fund - GrowthEquity Savings,-,1109.98,0.19%,0.88%,0.69%,8.63%,1.26%,23.10%,8.26%,7.76%,8.62%,-,0.91%,0.45%,-0.07%,1.91%,-0.90%,2.78%,3.85%,0.62%,0.48%,1.25%,1.89%,1.99%,1.36%,2.58%,7.70%,4.15%,8.03%,-11.61%,3.32%,1.04%,2.11%,4.43%,-0.46%,1.39%,4.59%,5.86%,11.87%,2.77%,13.33%,6.16%,14.42%,14.92%,5.41%,-,-,-,3/24,11/24,1/24,5/24,10/24,6/24,7/22,10/16,7/15,0/0,7.22,-,0.46,-,0.1,480.00%,71.12%,37,12.37%,4,-,14.75%,1.76%,19.5336,0.82%,17-May-21,19.8443,10-Mar-21,15.9152,20-May-20,12.16%,18.17%,21.15%,28.22%,53.84%
Invesco India Equity Savings Fund - Direct Plan - GrowthEquity Savings,-,131.3,0.17%,0.97%,0.45%,5.66%,0.89%,18.79%,9.83%,-,-,-,1.07%,-0.02%,1.89%,0.55%,0.87%,2.11%,3.99%,0.89%,0.83%,1.45%,2.67%,3.23%,1.05%,4.73%,7.75%,5.53%,11.97%,-15.40%,3.17%,0.03%,0.98%,2.93%,1.44%,-0.80%,5.78%,7.74%,7.19%,-1.23%,15.46%,7.55%,-,-,-,-,-,-,2/24,1/24,2/24,1/24,1/24,7/24,11/22,6/16,1/15,0/0,7.58,1.35,0.63,-3.72,0.04,45.63%,70.18%,80,2.99%,2,18.01%,8.57%,0.25%,15.232,0.92%,17-May-21,15.232,17-May-21,11.2264,20-May-20,12.14%,16.91%,-,-,-
Kotak Equity Savings Fund - Direct Plan - GrowthEquity Savings,-,1382.75,0.17%,0.89%,0.39%,6.00%,0.76%,22.62%,10.20%,8.75%,9.53%,-,1.14%,0.11%,2.01%,0.65%,0.99%,2.25%,4.12%,1.01%,0.96%,1.59%,2.80%,3.36%,1.25%,5.13%,8.16%,5.94%,12.40%,-15.09%,3.56%,0.40%,1.36%,3.33%,1.82%,-0.42%,6.41%,9.39%,8.83%,0.33%,17.17%,8.39%,-,-,-,-,-,-,3/24,11/24,1/24,6/24,10/24,7/24,10/22,13/16,9/15,0/0,8.47,-,0.33,-,0.08,45.63%,70.18%,80,2.99%,2,18.01%,8.57%,0.25%,14.0358,0.91%,17-May-21,14.065,16-Feb-21,10.5133,26-May-20,12.04%,17.15%,20.40%,26.99%,-
Kotak Equity Savings Fund - GrowthEquity Savings,-,1382.75,0.15%,0.81%,0.16%,5.49%,0.63%,21.45%,9.20%,7.85%,8.67%,-,1.96%,-0.33%,-0.88%,2.85%,-0.08%,3.69%,5.97%,0.49%,-1.88%,2.83%,1.51%,2.25%,1.63%,4.33%,11.08%,2.78%,9.37%,-12.50%,2.70%,-1.77%,1.36%,3.48%,0.37%,1.70%,6.84%,8.40%,5.69%,1.10%,16.49%,13.81%,1.84%,15.68%,6.47%,12.39%,5.64%,10.52%,4/24,3/24,16/24,11/24,9/24,8/24,20/22,0/0,0/0,0/0,7.35,0.74,0.51,-1.13,0.05,-,68.89%,44,19.47%,21,-,36.29%,-,16.41,0.73%,17-May-21,16.58,15-Feb-21,12.76,26-May-20,11.98%,15.45%,17.64%,23.04%,-
Invesco India Equity Savings Fund - Regular Plan - GrowthEquity Savings,-,131.3,0.14%,0.83%,0.02%,4.75%,0.67%,16.76%,7.90%,-,-,-,2.00%,-0.28%,-0.82%,2.90%,-0.02%,3.76%,6.04%,0.55%,-1.82%,2.90%,1.57%,2.31%,1.72%,4.53%,11.30%,2.97%,9.56%,-12.36%,2.88%,-1.60%,1.56%,3.73%,0.72%,2.13%,7.14%,9.20%,6.52%,2.77%,18.30%,15.09%,2.42%,16.19%,6.82%,-,-,-,4/24,3/24,15/24,10/24,8/24,8/24,18/22,0/0,0/0,0/0,6.02,0.26,0.77,2.42,0.18,-,68.89%,44,19.47%,21,-,36.29%,-,17.26,0.64%,17-May-21,17.46,10-Mar-21,13.4,22-May-20,11.62%,15.91%,-,-,-
IDBI Equity Savings Fund - Direct Plan - GrowthEquity Savings,-,10.99,0.11%,1.08%,-1.14%,7.76%,0.41%,23.33%,10.85%,8.21%,7.37%,-,0.68%,-0.62%,-0.28%,1.56%,-1.40%,2.87%,5.66%,0.25%,-0.86%,3.00%,1.63%,0.92%,0.06%,2.62%,9.28%,4.10%,9.09%,-10.83%,3.45%,1.45%,1.02%,1.61%,0.58%,0.92%,2.94%,9.48%,7.24%,2.02%,3.84%,5.91%,4.89%,14.48%,3.42%,10.92%,4.01%,-,20/24,4/24,7/24,4/24,2/24,9/24,7/22,1/17,1/16,0/0,9.41,-,0.47,-,0.11,-,68.42%,44,15.03%,10,-,16.55%,-,15.3,0.72%,17-May-21,15.51,15-Feb-21,12.06,26-May-20,11.44%,15.24%,-,-,-
Mahindra Manulife Equity Savings Dhan Sanchay Yojana - Direct plan - GrowthEquity Savings,-,227.44,0.11%,1.40%,0.46%,11.31%,1.13%,35.04%,14.36%,10.97%,-,-,0.73%,-0.58%,-0.20%,1.62%,-1.32%,2.94%,5.73%,0.34%,-0.76%,3.09%,1.72%,1.01%,0.15%,2.86%,9.54%,4.39%,9.34%,-10.65%,3.66%,1.68%,1.40%,2.05%,1.13%,1.47%,3.29%,10.53%,8.60%,4.15%,5.20%,6.58%,5.41%,15.03%,3.84%,-,-,-,22/24,23/24,21/24,9/24,23/24,9/24,6/22,11/16,5/15,0/0,8.73,1.49,0.29,-7.35,0.02,-,68.42%,44,15.03%,10,-,16.55%,-,17.7425,0.59%,17-May-21,17.7433,10-Mar-21,14.3764,22-May-20,11.22%,16.21%,19.58%,26.80%,-
Edelweiss Equity Savings Fund - Direct Plan - GrowthEquity Savings,-,112.43,0.10%,1.06%,-0.02%,7.67%,1.04%,21.22%,11.74%,9.77%,9.97%,-,1.47%,-0.26%,-0.66%,1.79%,0.08%,2.50%,5.45%,0.97%,-0.30%,1.22%,3.40%,2.46%,1.20%,3.41%,9.77%,4.84%,10.43%,-9.76%,2.48%,-0.34%,1.38%,1.70%,0.43%,0.49%,5.10%,14.43%,5.28%,1.58%,14.99%,5.36%,3.68%,12.78%,0.99%,10.28%,2.59%,4.71%,22/24,23/24,21/24,9/24,24/24,10/24,6/22,9/16,7/15,0/0,,,,,,-,68.04%,52,8.64%,3,7.70%,56.18%,-,16.11,0.62%,17-May-21,16.34,10-Mar-21,12.63,22-May-20,10.61%,13.42%,-,-,-
Mirae Asset Equity Savings Fund - Direct Plan - GrowthEquity Savings,-,219,0.09%,1.90%,1.11%,10.13%,1.79%,34.12%,15.18%,-,-,-,1.54%,-0.15%,-0.53%,1.89%,0.18%,2.61%,5.55%,1.08%,-0.19%,1.32%,3.49%,2.55%,1.38%,3.78%,10.12%,5.16%,10.73%,-9.55%,2.84%,-0.15%,1.65%,2.01%,0.84%,0.88%,5.67%,15.73%,6.56%,3.10%,15.83%,6.11%,4.43%,13.63%,1.51%,-,-,-,16/24,14/24,22/24,16/24,19/24,10/24,10/22,4/16,3/15,0/0,,,,,,-,68.04%,52,8.64%,3,7.70%,56.18%,-,16.8811,0.58%,17-May-21,16.912,10-Mar-21,13.808,22-May-20,10.58%,14.99%,17.76%,23.42%,-
IDBI Equity Savings Fund - GrowthEquity Savings,1,10.99,0.09%,0.99%,-1.35%,7.29%,0.32%,22.13%,9.79%,6.81%,6.01%,6.76%,0.83%,-0.34%,-,1.36%,-0.53%,2.72%,3.34%,0.47%,-0.14%,0.91%,2.70%,1.73%,0.49%,2.41%,7.04%,3.64%,7.38%,-5.14%,3.00%,0.43%,1.65%,2.08%,1.74%,0.60%,3.32%,12.61%,6.97%,3.96%,15.08%,4.62%,5.24%,3.03%,-,-,-,-,16/24,15/24,22/24,16/24,19/24,11/24,12/22,5/16,4/15,0/0,,,,,,-,67.90%,37,22.68%,11,-,9.42%,-,17.8015,0.55%,17-May-21,17.8536,15-Feb-21,14.6061,22-May-20,10.57%,15.34%,19.39%,30.12%,-
Nippon India Equity Savings Fund - Direct Plan - GrowthEquity Savings,-,293,0.09%,1.32%,0.28%,8.46%,0.85%,23.01%,-2.71%,-2.11%,3.32%,-,0.89%,-0.25%,0.08%,1.43%,-0.46%,2.80%,3.42%,0.55%,-0.06%,0.99%,2.79%,1.81%,0.63%,2.65%,7.31%,3.90%,7.65%,-4.91%,3.25%,0.68%,1.90%,2.36%,2.02%,0.92%,3.14%,13.84%,8.11%,5.10%,15.81%,4.85%,5.72%,3.18%,-,-,-,-,20/24,4/24,8/24,6/24,2/24,11/24,9/22,0/0,0/0,0/0,,,,,,-,67.90%,37,22.68%,11,-,9.42%,-,13.725,0.69%,17-May-21,13.725,17-May-21,10.129,22-May-20,10.29%,13.46%,16.81%,25.13%,-
