Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
Aditya Birla Sun Life Focused Equity Fund - Direct Plan - GrowthFocused Fund,3,4593.49,1.83%,1.63%,-0.48%,19.02%,6.55%,57.90%,16.71%,11.67%,14.23%,-,1.45%,-1.08%,-2.93%,9.86%,0.63%,7.26%,15.05%,-0.18%,-3.86%,7.28%,3.91%,6.23%,0.35%,14.30%,24.78%,8.12%,28.11%,-32.56%,8.00%,-6.97%,0.72%,6.20%,2.01%,-3.66%,3.54%,18.53%,7.08%,-4.95%,1.40%,-,-,-,-,-,-,-,25/25,20/25,11/25,15/24,12/25,10/22,0/0,0/0,0/0,0/0,,,,,,76.00%,96.91%,30,-,-,1.48%,1.61%,-,43.09,0.77%,10-May-21,44.13,15-Feb-21,25.78,18-May-20,24.83%,35.12%,45.14%,60.43%,-
Aditya Birla Sun Life Focused Equity Fund - Regular Plan - GrowthFocused Fund,3,4593.49,1.81%,1.56%,-0.68%,18.52%,6.24%,56.45%,15.67%,10.66%,13.06%,13.11%,1.43%,-1.13%,-2.98%,9.81%,0.58%,7.20%,14.99%,-0.24%,-3.91%,7.22%,3.86%,6.18%,0.29%,14.12%,24.55%,7.96%,27.92%,-32.69%,7.83%,-6.74%,0.57%,6.00%,1.83%,-3.85%,3.83%,19.40%,8.49%,-2.47%,1.80%,-,-,-,-,-,-,-,7/25,8/25,12/25,14/24,21/25,10/22,4/18,4/17,2/15,0/0,,,,,,76.00%,96.91%,30,-,-,1.48%,1.61%,-,38.96,0.8%,10-May-21,39.98,15-Feb-21,23.58,18-May-20,24.12%,29.69%,35.23%,50.76%,138.88%
Motilal Oswal Focused 25 Fund - Direct Plan - GrowthFocused Fund,3,1620.69,1.73%,-0.52%,-2.45%,15.98%,5.15%,50.35%,20.13%,12.77%,15.83%,-,1.37%,-0.64%,-1.28%,2.83%,-0.26%,6.69%,9.25%,-0.50%,-,-,-,-,0.72%,6.08%,16.40%,-,-,-,-,-,-,-,-,-,11.43%,19.09%,12.37%,-0.48%,31.79%,3.43%,0.37%,43.29%,2.03%,33.99%,-25.71%,21.03%,19/25,25/25,20/25,13/24,11/25,11/22,0/0,0/0,0/0,0/0,,,,,,-,96.24%,29,-,-,-,3.76%,-,33.1632,0.82%,10-May-21,34.4617,15-Feb-21,20.8451,18-May-20,23.64%,31.47%,37.44%,58.16%,-
Motilal Oswal Focused 25 Fund - GrowthFocused Fund,3,1620.69,1.71%,-0.62%,-2.72%,15.32%,4.72%,48.49%,18.69%,11.40%,14.36%,-,1.35%,-0.47%,-1.03%,2.89%,-0.08%,6.85%,9.44%,-0.50%,-,-,-,-,0.87%,6.56%,16.88%,-,-,-,-,-,-,-,-,-,11.79%,20.06%,12.94%,0.52%,32.63%,4.16%,1.06%,44.10%,1.99%,-,-,-,17/25,5/25,7/25,6/24,7/25,11/22,3/18,3/17,4/15,6/12,,,,,,-,96.24%,29,-,-,-,3.76%,-,97.84,0.27%,10-May-21,98.64,03-Mar-21,58.56,19-May-20,23.25%,-,-,-,-
IDBI Focused 30 Equity Fund - GrowthFocused Fund,3,134.1,1.62%,0.16%,-1.57%,15.34%,3.80%,50.80%,14.36%,7.71%,-,-,2.21%,-0.86%,-0.40%,0.94%,-2.07%,7.14%,10.65%,2.33%,-2.83%,2.21%,6.42%,4.40%,1.33%,3.68%,22.84%,6.79%,23.06%,-27.36%,7.46%,-3.42%,1.91%,4.94%,-0.06%,-0.47%,7.26%,23.03%,26.82%,-6.58%,29.95%,9.32%,1.78%,5.46%,-,-,-,-,17/25,5/25,7/25,6/24,7/25,12/22,3/18,3/17,6/15,0/0,,,,,,-,96.09%,30,0.02%,1,-,3.89%,-,29.7893,0.81%,10-May-21,31.0383,15-Feb-21,18.9544,18-May-20,23.17%,-,-,-,-
IDBI Focused 30 Equity Fund - Direct Plan - GrowthFocused Fund,3,134.1,1.61%,0.23%,-1.41%,15.78%,4.16%,52.12%,15.45%,9.22%,-,-,2.24%,-0.79%,-0.35%,0.99%,-2.01%,7.23%,10.73%,2.41%,-2.75%,2.29%,6.50%,4.49%,1.43%,3.88%,23.13%,7.05%,23.35%,-27.22%,7.70%,-2.44%,2.13%,5.15%,0.16%,-0.21%,7.63%,24.70%,28.70%,-5.14%,31.72%,10.09%,3.05%,5.69%,-,-,-,-,16/25,19/25,16/25,16/24,18/25,12/22,11/18,12/17,14/15,8/12,,,,,,-,96.09%,30,0.02%,1,-,3.89%,-,92.24,0.26%,10-May-21,93.15,03-Mar-21,55.68,19-May-20,22.84%,29.85%,34.84%,52.94%,-
Mirae Asset Focused Fund - Direct Plan - GrowthFocused Fund,-,5676.47,1.53%,0.22%,1.07%,22.96%,11.40%,77.34%,-,-,-,-,1.48%,-1.57%,-0.25%,1.51%,-2.79%,4.95%,10.98%,4.03%,-1.09%,1.51%,4.09%,3.81%,-0.11%,3.56%,22.56%,5.42%,19.96%,-23.71%,5.69%,2.21%,4.44%,2.90%,0.84%,-3.97%,0.17%,6.83%,11.06%,-4.28%,43.11%,10.16%,-2.66%,51.31%,-2.23%,46.66%,-39.92%,-7.46%,16/25,19/25,16/25,16/24,18/25,13/22,12/18,12/17,14/15,0/0,,,,,,-,95.99%,30,-,-,-,2.95%,1.06%,26.3299,0.75%,10-May-21,26.953,03-Mar-21,15.07,18-May-20,22.56%,-,-,-,-
Nippon India Focused Equity Fund - Direct Plan - GrowthFocused Fund,5,4897.48,1.51%,0.90%,1.49%,33.89%,17.23%,81.48%,19.00%,11.81%,16.91%,-,1.51%,-1.47%,-0.15%,1.59%,-2.71%,5.05%,11.08%,4.13%,-0.98%,1.63%,4.21%,3.93%,0.02%,3.85%,22.92%,5.79%,20.36%,-23.46%,6.00%,2.48%,4.72%,3.18%,1.15%,-3.64%,0.56%,8.39%,13.19%,-3.29%,44.52%,12.20%,-1.01%,52.47%,-2.97%,-,-,-,19/25,25/25,20/25,13/24,11/25,13/22,0/0,0/0,0/0,0/0,,,,,,-,95.99%,30,-,-,-,2.95%,1.06%,31.904,0.61%,10-May-21,32.381,15-Feb-21,19.121,18-May-20,22.42%,28.31%,32.16%,42.69%,-
Mirae Asset Focused Fund - GrowthFocused Fund,-,5676.47,1.50%,0.10%,0.69%,22.02%,10.79%,74.61%,-,-,-,-,1.52%,-0.54%,-1.38%,0.97%,-3.23%,6.15%,10.64%,2.87%,-3.05%,2.43%,4.69%,3.42%,0.97%,2.08%,22.30%,4.77%,18.47%,-23.03%,5.04%,0.10%,2.51%,4.65%,2.07%,-6.78%,9.97%,14.73%,10.13%,-,-,-,-,-,-,-,-,-,21/25,7/25,4/25,7/24,10/25,14/22,7/18,7/17,5/15,1/12,,,,,,-,95.88%,30,-,-,-,4.12%,-,29.866,0.61%,10-May-21,30.386,15-Feb-21,18.088,18-May-20,22.00%,-,-,-,-
Nippon India Focused Equity Fund - GrowthFocused Fund,5,4897.48,1.50%,0.84%,1.33%,33.44%,16.96%,80.30%,18.22%,11.03%,14.79%,15.63%,1.57%,-0.41%,-1.26%,1.07%,-3.11%,6.28%,10.77%,2.99%,-2.94%,2.56%,4.80%,3.54%,1.15%,2.47%,22.75%,5.13%,18.88%,-22.74%,5.38%,0.41%,2.83%,4.97%,2.38%,-6.46%,9.29%,12.74%,9.24%,-,-,-,-,-,-,-,-,-,21/25,7/25,4/25,9/24,10/25,14/22,6/18,6/17,5/15,0/0,,,,,,-,95.88%,30,-,-,-,4.12%,-,24.2407,0.74%,10-May-21,24.8618,03-Mar-21,14.0375,18-May-20,21.83%,26.64%,30.67%,39.59%,-
