Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
HDFC Top 100 Fund - Direct Plan - GrowthLarge Cap Fund,1,18445.21,3.41%,2.44%,-0.74%,25.03%,11.57%,63.04%,11.13%,10.37%,13.99%,-,3.21%,-3.64%,-1.18%,3.17%,-1.39%,-,-,-,-,-,-,-,0.52%,3.24%,20.66%,5.65%,19.22%,-22.22%,3.89%,2.18%,4.47%,5.09%,1.38%,-1.98%,6.71%,-,-,-,-,-,-,-,-,-,-,-,4/32,1/32,3/32,1/31,1/32,1/29,11/29,12/28,24/27,0/0,19.1,0.86,0.48,1.21,0.11,199.00%,175.76%,82,-,-,3.24%,6.92%,-,622.362,1.35%,10-May-21,642.33,03-Mar-21,364.976,18-May-20,31.63%,37.09%,38.16%,45.37%,-
HDFC Top 100 Fund - GrowthLarge Cap Fund,1,18445.21,3.40%,2.40%,-0.87%,24.69%,11.36%,62.11%,10.51%,9.70%,13.23%,10.90%,3.28%,-3.38%,-0.99%,3.33%,-1.22%,-,-,-,-,-,-,-,0.65%,3.56%,21.03%,5.96%,19.55%,-22.03%,4.17%,2.48%,4.74%,5.40%,1.69%,-1.62%,7.64%,-,-,-,-,-,-,-,-,-,-,-,7/35,7/35,8/35,2/34,5/35,2/32,32/32,28/31,12/30,9/27,20.48,0.92,0.33,-1.9,0.07,199.00%,175.76%,82,-,-,3.24%,6.92%,-,589.93,1.34%,10-May-21,609.442,03-Mar-21,347.882,18-May-20,31.07%,36.02%,36.54%,42.38%,93.07%
PGIM India Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,3,308.64,3.39%,2.52%,2.01%,20.87%,9.22%,58.26%,17.91%,12.48%,14.17%,-,3.08%,-0.96%,-0.57%,0.31%,-2.56%,6.32%,7.87%,2.11%,-0.55%,1.06%,6.68%,3.82%,0.96%,5.44%,22.55%,7.55%,23.42%,-29.18%,6.77%,-2.59%,-0.08%,4.58%,0.97%,-0.85%,5.87%,10.01%,9.01%,-5.68%,25.63%,-1.88%,2.84%,38.41%,-2.60%,24.43%,-23.53%,14.76%,7/32,7/32,8/32,3/31,5/32,2/29,28/29,25/28,9/27,0/0,20.06,0.9,0.37,-0.86,0.08,-,99.83%,47,-,1,-,0.17%,-,663.7261,1.15%,10-May-21,669.3678,03-Mar-21,368.21,18-May-20,28.02%,34.07%,-,-,-
PGIM India Large Cap Fund - GrowthLarge Cap Fund,3,308.64,3.36%,2.39%,1.63%,19.96%,8.63%,55.89%,16.28%,10.91%,12.50%,11.45%,3.08%,-0.95%,-0.56%,0.32%,-2.55%,6.33%,7.88%,2.12%,-0.55%,1.07%,6.69%,3.84%,0.24%,3.50%,16.83%,10.95%,21.69%,-24.26%,5.70%,-1.36%,1.07%,5.76%,-2.26%,0.17%,5.89%,10.17%,9.27%,-4.99%,26.49%,-0.51%,4.64%,38.60%,-3.58%,-,-,-,18/35,30/35,29/35,6/34,10/35,3/32,8/32,17/31,17/30,3/27,18.34,0.81,0.61,2.59,0.14,-,99.83%,47,-,1,-,0.17%,-,619.9229,1.15%,10-May-21,626.033,03-Mar-21,346.3501,18-May-20,26.79%,27.44%,27.88%,38.92%,-
Mahindra Manulife Large Cap Pragati Yojana - Direct Plan - GrowthLarge Cap Fund,-,108.26,3.11%,3.21%,2.42%,26.11%,13.62%,61.97%,19.51%,-,-,-,3.35%,-0.78%,-2.05%,5.44%,1.01%,5.54%,13.63%,3.88%,-5.70%,4.26%,1.50%,5.23%,0.37%,3.84%,17.18%,11.26%,21.99%,-24.11%,5.92%,-1.78%,1.35%,5.98%,-2.04%,0.39%,15.50%,13.65%,5.41%,-2.97%,26.31%,6.15%,1.77%,36.98%,3.35%,26.79%,-18.25%,22.96%,15/32,27/32,27/32,6/31,11/32,3/29,9/29,16/28,17/27,0/0,19.96,0.78,0.41,4.97,0.1,-,99.62%,57,-,-,-,0.38%,-,245.15,1.26%,10-May-21,245.15,10-May-21,146.79,18-May-20,26.71%,31.46%,-,-,-
Franklin India Bluechip Fund - Direct - GrowthLarge Cap Fund,3,5910.59,3.11%,3.69%,1.69%,28.20%,16.21%,73.10%,17.85%,12.13%,12.92%,-,3.38%,-0.72%,-1.99%,5.49%,1.06%,5.60%,13.69%,3.94%,-5.64%,4.33%,1.56%,5.30%,1.00%,0.75%,23.22%,6.56%,14.39%,-18.83%,3.62%,3.29%,5.56%,4.43%,1.96%,-2.17%,15.80%,14.48%,6.26%,-2.14%,27.44%,7.06%,2.66%,38.09%,4.12%,-,-,-,1/32,4/32,19/32,4/31,4/32,4/29,29/29,23/28,13/27,0/0,19.39,0.89,0.63,4.7,0.14,-,99.62%,57,-,-,-,0.38%,-,308.69,0.89%,10-May-21,313.86,15-Feb-21,181.8,18-May-20,26.30%,29.54%,32.57%,42.70%,-
Franklin India Bluechip Fund - GrowthLarge Cap Fund,4,5910.59,3.10%,3.63%,1.51%,27.74%,15.91%,71.85%,16.98%,11.26%,12.00%,11.26%,2.60%,-0.96%,-1.19%,2.68%,-1.18%,6.60%,11.40%,1.34%,-3.11%,3.55%,5.28%,3.89%,1.11%,1.04%,23.57%,6.89%,14.80%,-18.58%,3.91%,3.60%,5.93%,4.68%,2.33%,-1.77%,8.32%,13.71%,10.83%,0.78%,33.92%,8.40%,0.72%,42.03%,10.19%,-,-,-,14/32,6/32,5/32,5/31,3/32,5/29,20/29,14/28,18/27,0/0,20.46,0.92,0.38,-0.84,0.08,-,99.58%,40,-,-,-,0.42%,-,220.12,1.24%,10-May-21,220.12,10-May-21,133.76,18-May-20,26.18%,26.31%,26.19%,35.53%,100.37%
Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - GrowthLarge Cap Fund,-,108.26,3.08%,3.06%,1.99%,25.03%,12.92%,59.15%,17.27%,-,-,-,2.57%,-0.99%,-1.25%,2.64%,-1.21%,6.56%,11.34%,1.31%,-3.16%,3.49%,5.21%,3.87%,1.03%,5.59%,22.77%,7.74%,23.64%,-29.07%,6.93%,-3.19%,0.10%,4.80%,1.16%,-0.64%,9.04%,12.99%,10.11%,-0.22%,32.75%,7.32%,-0.28%,40.90%,9.38%,26.79%,-16.41%,27.07%,12/35,15/35,22/35,12/34,11/35,6/32,30/32,22/31,13/30,19/27,22.71,1.01,0.28,-3.01,0.06,-,99.58%,40,-,-,-,0.42%,-,287.31,0.88%,10-May-21,292.53,15-Feb-21,170.35,18-May-20,25.86%,26.96%,28.06%,37.81%,-
ITI Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,-,163.77,3.06%,-0.68%,-1.88%,-,7.97%,-,-,-,-,-,1.64%,0.16%,-1.06%,1.51%,-1.12%,5.26%,10.85%,0.46%,-,-,-,-,1.22%,4.39%,22.29%,5.70%,19.52%,-23.76%,5.52%,-2.01%,1.92%,6.14%,-0.44%,-0.37%,6.88%,16.10%,-,-,-,-,-,-,-,-,-,-,32/32,30/32,16/32,14/31,13/32,6/29,4/29,4/28,6/27,0/0,19.75,0.89,0.41,-0.21,0.09,-,99.26%,48,-,-,-,0.74%,-,345.855,0.7%,10-May-21,352.396,15-Feb-21,203.729,18-May-20,25.73%,28.43%,30.81%,38.77%,89.23%
ITI Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,-,0.0,3.06%,-0.68%,-1.88%,-,7.97%,-,-,-,-,-,1.70%,0.32%,-0.89%,1.67%,-0.94%,5.33%,11.05%,1.36%,-,-,-,-,1.31%,4.63%,22.56%,5.90%,19.75%,-23.68%,5.80%,-1.86%,2.04%,6.38%,-0.28%,-0.21%,7.71%,16.60%,-,-,-,-,-,-,-,-,-,-,10/32,14/32,14/32,9/31,12/32,7/29,23/29,22/28,20/27,0/0,20.63,0.95,0.35,-0.76,0.08,-,99.26%,48,-,-,-,0.74%,-,309.7188,0.78%,10-May-21,313.5098,03-Mar-21,180.2826,18-May-20,25.45%,26.20%,26.92%,35.52%,89.36%
ITI Large Cap Fund - Regular Plan - GrowthLarge Cap Fund,-,0.0,3.01%,-0.96%,-2.50%,-,7.02%,-,-,-,-,-,1.27%,-1.55%,0.21%,2.55%,-1.76%,6.16%,10.29%,1.58%,-0.17%,2.67%,6.48%,5.46%,0.59%,4.96%,21.09%,7.66%,21.02%,-21.05%,6.68%,0.16%,2.82%,5.10%,0.13%,0.86%,7.33%,16.25%,14.66%,-1.54%,29.18%,2.59%,3.77%,42.38%,3.48%,23.41%,-18.46%,16.29%,15/35,6/35,5/35,5/34,3/35,7/32,24/32,18/31,21/30,16/27,21.01,0.98,0.35,-0.83,0.08,-,99.21%,28,-,-,-,0.79%,-,316.328,0.69%,10-May-21,323.216,15-Feb-21,188.473,18-May-20,25.00%,31.07%,34.76%,44.82%,-
ITI Large Cap Fund - Regular Plan - GrowthLarge Cap Fund,-,163.77,3.01%,-0.96%,-2.50%,-,7.02%,-,-,-,-,-,1.31%,-1.46%,0.31%,2.64%,-1.67%,6.26%,10.39%,1.68%,-0.08%,2.77%,6.58%,5.55%,0.77%,5.38%,21.55%,8.05%,21.53%,-20.82%,7.07%,0.04%,3.12%,5.42%,0.53%,1.15%,7.79%,17.58%,15.86%,-0.39%,30.88%,3.99%,5.05%,43.31%,3.47%,-,-,-,3/32,2/32,1/32,2/31,2/32,8/29,5/29,0/0,0/0,0/0,20.05,0.93,0.4,0.35,0.09,-,99.21%,28,-,-,-,0.79%,-,281.2601,0.77%,10-May-21,285.0805,03-Mar-21,164.9949,18-May-20,24.45%,29.99%,33.12%,41.54%,114.78%
Taurus Largecap Equity Fund - GrowthLarge Cap Fund,2,29.13,2.80%,1.46%,-0.17%,16.65%,6.20%,49.89%,12.30%,7.98%,9.54%,8.05%,3.39%,-0.28%,-0.62%,2.96%,-0.64%,6.46%,11.02%,2.33%,-2.63%,1.28%,4.88%,4.00%,0.73%,4.84%,20.15%,9.00%,21.46%,-26.81%,5.89%,-1.43%,3.45%,5.75%,0.14%,-0.53%,12.51%,11.72%,8.18%,-,-,-,-,-,-,-,-,-,10/35,14/35,13/35,8/34,9/35,8/32,23/32,23/31,19/30,8/27,20.7,0.93,0.22,-4.0,0.05,84.00%,99.01%,32,-,-,-,0.99%,-,289.7486,0.67%,10-May-21,307.5676,15-Feb-21,178.2226,18-May-20,24.41%,29.93%,32.84%,45.40%,-
Taurus Largecap Equity Fund - Direct Plan - GrowthLarge Cap Fund,2,29.13,2.80%,1.46%,-0.16%,16.69%,6.22%,50.01%,12.49%,8.30%,10.07%,-,3.44%,-0.15%,-0.48%,3.08%,-0.51%,6.61%,11.16%,2.48%,-2.49%,1.46%,5.05%,4.16%,2.96%,3.83%,20.05%,9.57%,20.49%,-26.96%,6.47%,-2.34%,2.70%,6.87%,-3.62%,1.23%,13.20%,13.79%,10.04%,-,-,-,-,-,-,-,-,-,9/35,5/35,7/35,7/34,6/35,9/32,16/32,15/31,6/30,6/27,10.16,0.44,0.54,1.17,0.13,84.00%,99.01%,32,-,-,-,0.99%,-,271.3257,0.66%,10-May-21,288.6384,15-Feb-21,168.4368,18-May-20,24.31%,29.35%,31.31%,40.37%,-
Nippon India Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,2,9828.19,2.61%,1.79%,0.30%,25.62%,11.10%,66.45%,11.17%,9.54%,14.36%,-,3.34%,-1.84%,-3.09%,5.14%,-0.58%,6.73%,13.16%,1.19%,-5.08%,3.91%,4.01%,4.41%,3.13%,4.22%,20.50%,9.97%,20.93%,-26.72%,6.82%,-2.07%,3.02%,7.18%,-3.26%,1.63%,10.81%,5.47%,7.39%,0.75%,31.97%,7.82%,-6.21%,46.51%,2.82%,32.43%,-24.30%,25.05%,9/32,5/32,7/32,7/31,6/32,9/29,16/29,13/28,4/27,0/0,21.53,0.93,0.37,-0.59,0.09,-,98.88%,55,0.02%,1,-,1.10%,-,272.25,0.59%,10-May-21,275.695,15-Feb-21,166.414,18-May-20,24.30%,30.11%,34.31%,45.85%,-
Nippon India Large Cap Fund - GrowthLarge Cap Fund,2,9828.19,2.60%,1.72%,0.09%,25.12%,10.78%,65.07%,10.24%,8.57%,13.26%,12.39%,3.35%,-1.80%,-3.05%,5.18%,-0.54%,6.78%,13.21%,1.23%,-5.04%,3.96%,4.06%,4.46%,0.84%,4.04%,20.81%,7.02%,23.91%,-31.52%,7.92%,-1.04%,2.45%,4.39%,2.22%,-3.11%,11.02%,6.09%,7.99%,1.54%,32.92%,8.59%,-5.60%,47.35%,3.40%,-,-,-,21/32,24/32,11/32,11/31,16/32,10/29,7/29,6/28,7/27,0/0,19.4,0.85,0.41,-0.55,0.09,-,98.88%,55,0.02%,1,-,1.10%,-,257.651,0.58%,10-May-21,261.381,15-Feb-21,158.674,18-May-20,24.22%,31.74%,35.54%,48.41%,-
Baroda Large Cap Fund - Plan B (Direct) - GrowthLarge Cap Fund,4,40.9,2.59%,1.56%,-0.10%,19.34%,7.68%,55.69%,17.18%,12.31%,13.76%,-,1.54%,-0.94%,-0.59%,1.02%,-1.77%,4.37%,7.45%,1.40%,-1.26%,1.76%,4.43%,3.15%,0.93%,4.24%,21.04%,7.22%,24.15%,-31.38%,8.11%,-0.88%,2.62%,4.56%,2.40%,-2.94%,4.14%,18.00%,5.01%,1.60%,20.86%,1.65%,-1.43%,45.53%,0.75%,29.50%,-30.99%,12.94%,35/35,33/35,21/35,19/34,19/35,10/32,12/32,6/31,11/30,13/27,20.3,0.91,0.34,-1.55,0.08,-,98.62%,31,0.04%,1,-,1.34%,-,173.7813,0.73%,10-May-21,176.1083,15-Feb-21,102.969,18-May-20,23.97%,29.07%,31.49%,42.52%,106.80%
Baroda Large Cap Fund - Plan A - GrowthLarge Cap Fund,4,40.9,2.59%,1.44%,-0.31%,18.80%,7.34%,54.39%,16.33%,11.46%,12.87%,7.64%,1.57%,-0.85%,-0.50%,1.10%,-1.69%,4.46%,7.54%,1.49%,-1.17%,1.85%,4.52%,3.24%,0.80%,3.72%,21.18%,8.44%,21.36%,-26.20%,5.58%,-1.45%,2.36%,4.87%,-1.20%,-0.32%,4.54%,19.25%,6.06%,2.83%,21.93%,3.44%,0.09%,46.40%,0.59%,-,-,-,23/32,25/32,23/32,21/31,17/32,11/29,15/29,5/28,3/27,0/0,20.96,0.97,0.45,0.18,0.1,-,98.62%,31,0.04%,1,-,1.34%,-,164.4884,0.73%,10-May-21,167.0467,15-Feb-21,98.3458,18-May-20,23.83%,28.43%,29.91%,37.51%,101.28%
ICICI Prudential Bluechip Fund - Direct Plan - GrowthLarge Cap Fund,3,26082.64,2.43%,2.37%,0.31%,21.49%,9.47%,61.97%,16.46%,11.82%,15.16%,-,1.87%,-1.60%,-0.43%,0.32%,-1.82%,6.18%,7.19%,1.17%,-0.15%,1.37%,8.38%,4.25%,0.96%,4.09%,21.64%,8.97%,21.91%,-25.92%,5.96%,-1.12%,2.67%,5.17%,-0.96%,-0.14%,4.80%,17.48%,11.02%,-3.74%,34.16%,5.12%,-5.70%,30.41%,7.20%,27.43%,-23.34%,18.52%,11/35,16/35,11/35,14/34,16/35,11/32,20/32,14/31,25/30,20/27,21.33,0.96,0.31,-2.25,0.07,-,98.29%,56,-,-,0.92%,0.79%,-,95.39,1.03%,10-May-21,96.64,15-Feb-21,61.11,18-May-20,23.55%,30.44%,33.63%,44.97%,101.88%
ICICI Prudential Bluechip Fund - GrowthLarge Cap Fund,3,26082.64,2.41%,2.30%,0.16%,21.13%,9.23%,60.93%,15.76%,11.03%,14.23%,13.03%,1.91%,-1.51%,-0.31%,0.43%,-1.73%,6.31%,7.27%,1.87%,-0.06%,1.46%,8.48%,4.32%,0.63%,4.61%,19.88%,8.76%,21.18%,-26.97%,5.68%,-1.64%,3.25%,5.52%,-0.06%,-0.73%,5.27%,18.68%,12.05%,-2.85%,35.48%,7.07%,-4.19%,31.05%,7.06%,-,-,-,18/32,19/32,21/32,18/31,22/32,12/29,8/29,8/28,5/27,0/0,20.58,0.93,0.39,-0.47,0.09,-,98.29%,56,-,-,0.92%,0.79%,-,90.57,1.04%,10-May-21,91.77,15-Feb-21,58.06,18-May-20,23.41%,31.35%,36.33%,48.81%,-
Aditya Birla Sun Life Frontline Equity Fund - Direct Plan - GrowthLarge Cap Fund,2,19292.47,2.33%,1.24%,-0.13%,20.93%,8.30%,62.36%,15.66%,10.40%,13.44%,-,2.09%,-2.25%,-1.58%,3.94%,-2.47%,6.04%,14.00%,1.91%,-2.54%,3.49%,5.45%,4.42%,1.49%,8.01%,23.98%,3.38%,21.51%,-31.19%,6.37%,-7.54%,2.44%,7.75%,0.37%,5.17%,7.59%,15.92%,11.85%,-3.58%,30.23%,4.48%,7.86%,47.41%,6.55%,38.23%,-24.23%,11.89%,23/35,26/35,12/35,9/34,14/35,12/32,6/32,8/31,8/30,12/27,22.39,0.97,0.27,-3.02,0.06,-,98.12%,50,-,-,-,1.88%,-,131.37,0.57%,10-May-21,136.03,15-Feb-21,83.14,18-May-20,23.35%,30.85%,35.82%,44.91%,-
Aditya Birla Sun Life Frontline Equity Fund - Regular Plan - GrowthLarge Cap Fund,2,19292.47,2.32%,1.19%,-0.28%,20.54%,8.06%,61.24%,14.91%,9.61%,12.48%,12.72%,2.11%,-2.19%,-1.52%,3.99%,-2.41%,6.11%,14.06%,1.97%,-2.48%,3.55%,5.51%,4.49%,-1.43%,3.84%,22.90%,6.10%,22.38%,-26.96%,7.18%,-1.36%,1.66%,6.65%,-2.10%,-1.26%,7.89%,16.81%,12.67%,-2.58%,31.71%,5.77%,8.86%,48.29%,6.43%,-,-,-,24/32,10/32,13/32,8/31,10/32,13/29,18/29,17/28,16/27,0/0,21.12,0.96,0.36,-0.53,0.08,-,98.12%,50,-,-,-,1.88%,-,119.75,0.56%,10-May-21,124.34,15-Feb-21,76.67,18-May-20,23.21%,28.08%,31.31%,40.28%,95.98%
Union Largecap Fund - Direct Plan - GrowthLarge Cap Fund,3,181.9,2.22%,0.99%,-1.38%,17.66%,6.42%,57.18%,15.69%,9.93%,-,-,2.90%,-2.03%,-2.44%,5.46%,-1.22%,7.63%,13.20%,0.99%,-6.39%,7.00%,3.99%,3.92%,-1.33%,4.08%,23.18%,6.36%,22.67%,-26.79%,7.43%,-1.13%,1.88%,6.84%,-1.92%,-1.08%,10.18%,4.79%,7.13%,0.30%,38.42%,1.75%,0.93%,54.64%,3.31%,40.97%,-26.45%,19.36%,26/35,28/35,26/35,24/34,17/35,13/32,18/32,7/31,3/30,1/27,21.73,0.96,0.36,-1.79,0.08,-,97.75%,29,-,-,-,2.25%,-,56.1864,0.95%,10-May-21,58.2201,15-Feb-21,32.4856,18-May-20,23.00%,28.46%,31.85%,41.50%,-
Union Largecap Fund - GrowthLarge Cap Fund,3,181.9,2.21%,0.95%,-1.56%,17.34%,6.20%,56.16%,15.02%,9.33%,-,-,2.93%,-1.96%,-2.36%,5.51%,-1.17%,7.70%,13.27%,1.05%,-6.33%,7.08%,4.07%,3.99%,1.37%,5.32%,20.06%,7.81%,20.23%,-24.21%,5.05%,1.76%,1.51%,3.92%,2.69%,-4.22%,10.49%,5.73%,7.82%,1.37%,39.91%,2.95%,1.67%,55.69%,3.18%,-,-,-,4/35,2/35,1/35,3/34,2/35,14/32,7/32,0/0,0/0,0/0,19.76,0.91,0.22,-3.23,0.05,-,97.75%,29,-,-,-,2.25%,-,59.08,0.85%,10-May-21,59.94,03-Mar-21,35.04,18-May-20,22.70%,33.70%,41.70%,60.61%,-
IDBI India Top 100 Equity Fund - Direct Plan - GrowthLarge Cap Fund,4,425.99,2.21%,1.45%,0.99%,20.18%,8.66%,57.15%,20.69%,12.85%,13.52%,-,1.49%,-0.25%,-1.64%,2.52%,-2.58%,5.38%,8.06%,0.68%,-0.03%,1.16%,7.01%,3.68%,1.45%,5.60%,20.43%,8.12%,20.51%,-23.98%,5.37%,1.57%,1.88%,4.30%,3.13%,-3.76%,6.00%,14.06%,10.68%,0.33%,28.34%,2.57%,4.67%,39.72%,8.45%,24.33%,-21.92%,17.67%,2/32,3/32,2/32,10/31,7/32,14/29,10/29,10/28,11/27,0/0,20.84,0.95,0.31,-2.48,0.07,67.68%,97.67%,35,-,-,-,2.31%,-,52.2562,0.94%,10-May-21,54.2458,15-Feb-21,30.4336,18-May-20,22.56%,29.30%,33.25%,39.71%,-
IDBI India Top 100 Equity Fund - GrowthLarge Cap Fund,4,425.99,2.20%,1.34%,0.74%,19.51%,8.25%,55.49%,19.31%,11.33%,11.91%,-,1.51%,-0.15%,-1.51%,2.63%,-2.47%,5.47%,8.18%,0.79%,0.06%,1.28%,7.11%,3.79%,1.80%,3.87%,-,-,-,-,-,-,-,-,-,-,6.50%,15.45%,12.30%,2.14%,30.61%,4.34%,6.62%,41.65%,8.31%,-,-,-,19/32,21/32,20/32,13/31,19/32,15/29,1/29,1/28,1/27,0/0,21.96,0.97,0.31,-2.06,0.07,67.68%,97.67%,35,-,-,-,2.31%,-,91.8523,0.53%,10-May-21,93.2475,15-Feb-21,64.1453,18-May-20,22.56%,29.71%,33.88%,44.21%,103.51%
Sundaram Bluechip Fund - Direct Plan - GrowthLarge Cap Fund,-,982.45,2.19%,0.90%,-0.01%,19.58%,8.54%,-,-,-,-,-,2.50%,-1.50%,-0.78%,2.51%,-1.82%,6.52%,11.90%,1.52%,-2.48%,3.40%,5.82%,4.84%,2.03%,4.45%,-,-,-,-,-,-,-,-,-,-,6.90%,13.55%,7.89%,-2.28%,30.58%,6.97%,0.92%,44.52%,8.25%,36.07%,-22.93%,18.70%,21/35,23/35,24/35,22/34,28/35,15/32,11/32,13/31,7/30,7/27,,,,,,-,97.66%,29,-,-,-,2.34%,-,55.15,0.83%,10-May-21,56.02,03-Mar-21,32.91,18-May-20,22.24%,29.37%,33.64%,48.44%,-
Tata Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,2,892.44,2.18%,2.23%,0.67%,24.03%,12.76%,62.80%,15.82%,11.55%,13.64%,-,2.52%,-1.45%,-0.73%,2.56%,-1.78%,6.58%,11.96%,1.58%,-2.42%,3.46%,5.89%,4.90%,-0.16%,1.47%,20.25%,6.77%,17.90%,-28.30%,7.42%,-2.91%,2.54%,5.00%,0.95%,0.05%,8.08%,14.74%,8.66%,-1.38%,32.04%,8.03%,1.82%,45.85%,8.40%,-,-,-,13/35,17/35,28/35,23/34,26/35,16/32,21/32,26/31,0/0,0/0,,,,,,-,97.66%,29,-,-,-,2.34%,-,71.621,0.63%,10-May-21,73.483,15-Feb-21,42.334,18-May-20,22.14%,28.40%,32.39%,41.77%,-
Tata Large Cap Fund - Regular Plan - GrowthLarge Cap Fund,2,892.44,2.16%,2.17%,0.48%,23.56%,12.46%,61.50%,14.85%,10.48%,12.25%,11.43%,1.56%,-1.02%,-1.10%,1.21%,-2.41%,6.32%,9.84%,1.98%,-1.94%,1.60%,5.31%,3.84%,-,1.81%,20.69%,7.20%,18.41%,-28.04%,7.74%,-3.22%,2.86%,5.33%,1.29%,0.46%,5.02%,16.64%,17.88%,-3.37%,37.05%,-6.06%,4.64%,47.06%,8.03%,30.50%,-17.82%,18.09%,11/32,15/32,25/32,22/31,23/32,16/29,22/29,24/28,0/0,0/0,,,,,,-,97.58%,54,-,1,-,2.42%,-,83.9904,0.52%,10-May-21,85.4823,15-Feb-21,59.2891,18-May-20,22.07%,28.49%,33.03%,48.60%,-
Sundaram Bluechip Fund - Regular Plan - GrowthLarge Cap Fund,-,982.45,2.16%,0.73%,-0.49%,18.42%,7.77%,-,-,-,-,-,1.59%,-0.93%,-1.00%,1.31%,-2.31%,6.43%,9.96%,2.08%,-1.84%,1.70%,5.42%,3.93%,-0.54%,6.34%,-,-,-,-,-,-,-,-,-,-,5.48%,17.93%,19.07%,-2.02%,38.85%,-4.91%,5.65%,48.29%,8.31%,-,-,-,27/35,11/35,18/35,10/34,13/35,17/32,25/32,27/31,24/30,0/0,,,,,,-,97.58%,54,-,1,-,2.42%,-,50.4,0.85%,10-May-21,51.63,15-Feb-21,30.09,18-May-20,21.57%,25.93%,28.16%,35.45%,-
SBI Blue Chip Fund - Direct Plan - GrowthLarge Cap Fund,4,26464.26,2.10%,0.32%,-1.72%,22.47%,8.35%,64.47%,17.92%,11.43%,13.64%,-,2.34%,-0.67%,-0.67%,4.23%,-1.06%,6.28%,10.18%,1.82%,-2.98%,2.61%,5.76%,4.74%,-0.54%,6.34%,-,-,-,-,-,-,-,-,-,-,12.08%,8.20%,12.27%,-3.07%,29.54%,2.55%,1.24%,36.05%,7.10%,28.47%,-21.22%,18.95%,12/32,12/32,4/32,12/31,8/32,17/29,2/29,7/28,19/27,0/0,,,,,,-,97.33%,53,-,-,-,2.23%,0.44%,44.6395,0.95%,10-May-21,46.0063,03-Mar-21,25.6605,18-May-20,21.57%,31.49%,38.40%,54.78%,117.21%
SBI Blue Chip Fund - Regular Plan - GrowthLarge Cap Fund,4,26464.26,2.08%,0.25%,-1.91%,22.01%,8.05%,63.25%,17.02%,10.54%,12.59%,13.90%,2.35%,-0.61%,-0.61%,4.29%,-1.00%,6.35%,10.25%,1.89%,-2.92%,2.69%,5.83%,4.81%,-0.21%,6.91%,-,-,-,-,-,-,-,-,-,-,12.38%,9.09%,13.28%,-1.60%,31.62%,4.26%,2.88%,37.01%,6.96%,-,-,-,8/32,9/32,12/32,17/31,18/32,18/29,13/29,11/28,15/27,0/0,,,,,,-,97.33%,53,-,-,-,2.23%,0.44%,66.289,0.62%,10-May-21,68.185,15-Feb-21,39.603,18-May-20,21.52%,27.31%,30.79%,38.83%,80.00%
L&T India Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,3,626.07,1.99%,0.66%,-0.84%,19.57%,7.18%,54.13%,16.00%,10.97%,13.23%,-,1.53%,-2.92%,-0.88%,0.60%,-2.29%,7.27%,10.65%,2.44%,-1.62%,1.63%,5.21%,4.67%,-0.21%,6.91%,-,-,-,-,-,-,-,-,-,-,3.55%,15.72%,15.88%,-2.38%,30.53%,7.70%,-3.16%,34.81%,2.45%,23.24%,-22.68%,18.00%,2/35,4/35,2/35,11/34,7/35,18/32,15/32,16/31,18/30,15/27,,,,,,-,96.95%,63,-,-,0.24%,2.37%,0.45%,41.4659,0.95%,10-May-21,42.807,03-Mar-21,24.03,18-May-20,21.40%,26.53%,30.48%,41.15%,-
