Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
Mirae Asset Short Term Fund - Direct Plan - GrowthShort Duration Fund,2,754.74,0.07%,0.68%,1.75%,2.08%,0.97%,6.89%,8.63%,8.50%,-,-,0.22%,0.72%,0.66%,-0.18%,-0.13%,0.45%,0.73%,1.19%,1.00%,-0.01%,1.43%,1.80%,0.94%,0.18%,2.38%,2.77%,3.99%,0.90%,1.42%,2.66%,1.94%,2.11%,2.49%,1.91%,1.03%,10.86%,9.64%,6.88%,6.52%,9.25%,8.62%,10.37%,8.31%,10.08%,9.24%,3.42%,9/27,14/27,14/26,10/26,19/27,11/26,22/26,21/25,21/24,15/22,1.87,0.91,2.05,-0.72,0.04,-,-,-,81.75%,16,-,18.25%,-,49.1066,0.01%,12-May-21,49.1066,12-May-21,45.0631,18-May-20,3.11%,8.49%,14.23%,23.95%,-
HDFC Short Term Debt Fund - GrowthShort Duration Fund,3,17442.84,0.07%,0.61%,1.54%,2.03%,0.99%,8.45%,9.34%,8.90%,8.22%,8.79%,0.24%,0.78%,0.71%,-0.13%,-0.07%,0.51%,0.78%,1.25%,1.06%,0.05%,1.48%,1.85%,1.02%,0.35%,2.56%,2.95%,4.17%,1.07%,1.60%,2.84%,2.10%,2.27%,2.67%,2.10%,1.23%,11.26%,9.86%,7.04%,6.68%,9.42%,8.82%,10.53%,8.42%,-,-,-,19/27,27/27,6/26,5/26,20/27,11/26,17/26,15/25,5/24,0/0,,,,,,-,-,-,95.72%,72,-,4.28%,-,21.0355,0.01%,12-May-21,21.0355,12-May-21,19.864,18-May-20,2.85%,7.70%,11.95%,19.92%,48.64%
PGIM India Short Maturity Fund - Direct Plan - GrowthShort Duration Fund,2,43.21,0.07%,0.82%,1.51%,1.88%,1.17%,6.79%,4.40%,4.85%,6.25%,-,0.28%,0.83%,0.29%,-0.11%,-0.16%,0.24%,0.61%,0.82%,0.11%,-0.03%,0.70%,1.31%,1.10%,-0.15%,1.65%,1.10%,3.57%,1.09%,0.87%,8.36%,-10.85%,1.70%,2.04%,1.21%,0.92%,5.73%,-1.01%,5.77%,5.25%,8.89%,7.82%,9.85%,6.98%,9.18%,8.86%,4.27%,19/27,27/27,7/26,7/26,23/27,12/26,16/26,15/25,5/24,8/22,,,,,,-,-,-,92.55%,26,-,7.45%,-,31.3321,0.01%,12-May-21,31.334,10-May-21,27.4626,18-May-20,3.03%,7.81%,13.14%,-,-
Aditya Birla Sun Life Short Term Fund - Direct Plan - GrowthShort Duration Fund,4,7093.05,0.07%,0.67%,1.78%,2.39%,1.02%,10.87%,9.78%,9.36%,8.74%,-,0.30%,0.89%,0.35%,-0.07%,-0.11%,0.30%,0.67%,0.87%,0.17%,0.02%,0.82%,1.38%,1.19%,0.02%,1.83%,1.33%,3.77%,1.28%,1.07%,8.49%,-10.66%,1.92%,2.28%,1.47%,1.32%,6.78%,-0.07%,6.78%,6.21%,9.93%,8.85%,10.74%,7.66%,-,-,-,9/27,17/27,16/26,13/26,19/27,12/26,22/26,23/25,21/24,0/0,,,,,,-,-,-,82.86%,176,-,17.14%,-,10.1589,0.02%,12-May-21,10.1589,12-May-21,10.0009,26-Feb-21,2.80%,7.90%,13.47%,22.90%,-
Tata Short Term Bond Fund - Direct Plan - GrowthShort Duration Fund,1,2794.37,0.06%,0.78%,1.44%,1.76%,0.97%,7.66%,9.27%,6.79%,7.01%,-,0.21%,0.68%,0.75%,-0.27%,-0.08%,0.25%,0.78%,1.26%,0.06%,-0.21%,0.94%,1.49%,0.89%,0.13%,2.30%,1.33%,3.83%,1.96%,2.07%,2.84%,-0.63%,2.39%,2.58%,1.23%,0.96%,9.80%,0.06%,6.29%,5.71%,8.15%,7.76%,9.49%,7.36%,9.95%,6.75%,-,3/27,14/27,15/26,18/26,17/27,13/26,6/26,4/25,4/24,0/0,,,,,,-,-,-,97.93%,56,-,2.07%,-,41.199,0.01%,12-May-21,41.199,12-May-21,38.5981,18-May-20,2.78%,8.01%,12.44%,19.15%,-
Invesco India Short Term Fund - GrowthShort Duration Fund,2,1200.53,0.06%,0.63%,1.38%,1.41%,0.89%,6.35%,8.12%,7.82%,7.28%,8.02%,0.23%,0.74%,0.81%,-0.22%,-0.03%,0.30%,0.83%,1.32%,0.12%,-0.16%,0.99%,1.54%,0.97%,0.30%,2.48%,1.50%,4.01%,2.18%,2.28%,3.06%,-0.42%,2.61%,2.81%,1.49%,1.11%,10.45%,0.76%,7.58%,6.93%,9.19%,8.56%,10.33%,7.99%,-,-,-,25/27,20/27,10/26,14/26,20/27,13/26,7/26,5/25,6/24,6/22,,,,,,-,-,-,98.49%,22,-,1.51%,-,39.1929,0.01%,12-May-21,39.1929,12-May-21,36.6773,18-May-20,2.96%,8.05%,13.48%,22.60%,-
BOI AXA Short Term Income Fund - Direct Plan - GrowthShort Duration Fund,1,25.34,0.06%,0.57%,1.46%,2.13%,1.02%,6.20%,-6.58%,-2.68%,1.55%,-,0.21%,0.65%,0.48%,-0.33%,-0.19%,0.31%,0.67%,1.02%,-0.08%,-0.27%,0.98%,1.77%,0.85%,-0.26%,1.99%,1.07%,3.91%,2.13%,1.79%,2.46%,2.05%,2.33%,-0.89%,-1.38%,0.71%,10.20%,-1.65%,5.92%,5.74%,9.49%,8.06%,9.81%,7.75%,10.22%,9.09%,5.28%,3/27,15/27,16/26,21/26,18/27,14/26,6/26,6/25,7/24,9/22,,,,,,-,-,-,88.18%,16,-,11.82%,-,46.2828,0%,12-May-21,46.2828,12-May-21,42.7896,18-May-20,2.94%,7.76%,12.84%,22.02%,-
L&T Short Term Bond Fund - Direct Plan - GrowthShort Duration Fund,3,5038.76,0.06%,0.77%,1.47%,1.80%,0.99%,6.58%,8.84%,8.76%,8.11%,-,0.24%,0.72%,0.55%,-0.26%,-0.11%,0.39%,0.75%,1.09%,-,-0.19%,1.06%,1.84%,0.96%,-0.03%,2.24%,1.31%,4.15%,2.37%,2.02%,2.70%,2.25%,2.54%,-0.67%,-1.15%,0.86%,10.68%,-1.17%,6.81%,6.62%,10.35%,8.86%,10.59%,8.35%,-,-,-,15/27,5/27,22/26,22/26,15/27,14/26,7/26,17/25,16/24,0/0,,,,,,-,-,-,88.18%,16,-,11.82%,-,12.0822,0.02%,12-May-21,12.0822,12-May-21,11.3647,18-May-20,2.94%,8.08%,13.36%,22.15%,52.28%
Indiabulls Short Term Fund - Direct Plan - GrowthShort Duration Fund,2,26.18,0.06%,0.59%,1.35%,1.70%,0.80%,5.77%,5.76%,6.99%,7.35%,-,0.20%,0.73%,0.65%,-0.15%,-0.34%,0.25%,0.89%,0.77%,-0.11%,-0.29%,8.98%,1.11%,0.93%,-0.01%,1.88%,8.97%,-6.81%,2.00%,1.60%,2.35%,-7.07%,2.33%,2.47%,1.22%,0.56%,6.40%,4.98%,7.31%,6.01%,8.46%,9.83%,8.09%,3.15%,-,-,-,18/27,7/27,22/26,23/26,17/27,15/26,10/26,16/25,16/24,13/22,,,,,,-,-,-,97.93%,56,-,2.07%,-,10.1391,0.02%,12-May-21,10.1391,12-May-21,9.9994,02-Mar-21,2.92%,8.09%,13.60%,22.62%,-
Mirae Asset Short Term Fund - Regular Plan - GrowthShort Duration Fund,2,754.74,0.06%,0.61%,1.54%,1.65%,0.86%,6.00%,7.76%,7.66%,-,-,0.23%,0.82%,0.74%,-0.07%,-0.26%,0.33%,0.97%,0.85%,-0.03%,-0.21%,9.07%,1.20%,1.05%,0.25%,2.13%,9.25%,-6.58%,2.24%,1.84%,2.60%,-6.85%,2.56%,2.72%,1.46%,1.07%,7.75%,6.09%,8.49%,7.09%,9.55%,11.51%,9.37%,3.55%,-,-,-,25/27,22/27,11/26,15/26,22/27,15/26,8/26,7/25,9/24,0/0,,,,,,-,-,-,89.45%,155,-,10.55%,-,11.796,0.02%,12-May-21,11.796,12-May-21,11.211,18-May-20,2.70%,7.27%,8.76%,14.63%,-
Baroda Short Term Bond Fund - Plan B (Direct) - GrowthShort Duration Fund,2,304.21,0.06%,0.51%,1.77%,2.35%,0.91%,7.85%,8.21%,8.25%,8.50%,-,0.29%,0.77%,0.79%,-0.34%,-0.15%,0.47%,0.82%,0.86%,0.05%,0.49%,1.60%,1.16%,1.07%,-0.10%,2.09%,2.40%,3.11%,1.77%,-0.91%,1.88%,-3.09%,2.23%,2.62%,1.08%,0.68%,9.92%,9.55%,6.20%,5.41%,9.61%,7.97%,10.15%,7.13%,9.72%,8.22%,3.96%,23/27,24/27,21/26,15/26,25/27,16/26,14/26,14/25,11/24,16/22,,,,,,-,-,-,89.48%,50,8.40%,2.12%,-,37.0021,0%,12-May-21,37.0021,12-May-21,34.8452,18-May-20,2.70%,0.22%,-3.27%,-2.49%,-
Principal Short Term Debt Fund - Direct Plan - GrowthShort Duration Fund,5,134.71,0.06%,0.79%,1.68%,1.70%,1.13%,13.84%,3.55%,5.04%,6.05%,-,0.31%,0.80%,0.83%,-0.32%,-0.12%,0.50%,0.84%,0.89%,0.09%,0.53%,1.64%,1.22%,1.12%,-0.01%,2.18%,2.52%,3.30%,1.97%,-0.73%,2.01%,-2.97%,2.49%,2.92%,1.39%,0.99%,10.75%,10.43%,7.10%,6.31%,10.68%,8.75%,10.70%,7.61%,-,-,-,27/27,26/27,25/26,14/26,27/27,16/26,25/26,24/25,23/24,0/0,,,,,,-,-,-,90.63%,8,-,9.37%,-,18.3822,0.01%,12-May-21,18.3822,12-May-21,17.3439,18-May-20,2.68%,6.46%,10.99%,19.86%,50.31%
BOI AXA Short Term Income Fund - GrowthShort Duration Fund,1,25.34,0.06%,0.53%,1.33%,1.85%,0.96%,5.62%,-7.09%,-3.22%,0.87%,4.46%,0.25%,0.58%,0.48%,-0.14%,0.04%,0.25%,0.95%,1.26%,-0.14%,-0.19%,0.82%,0.79%,0.83%,0.27%,2.49%,0.78%,2.47%,1.61%,0.59%,0.80%,2.17%,2.47%,2.81%,1.86%,5.92%,-5.49%,4.15%,8.68%,8.62%,8.28%,8.98%,11.60%,8.84%,10.04%,9.02%,5.51%,27/27,26/27,24/26,16/26,26/27,17/26,25/26,24/25,23/24,20/22,,,,,,-,-,-,96.21%,68,-,3.79%,-,12.8248,0.01%,12-May-21,12.8248,12-May-21,12.0227,18-May-20,2.67%,6.32%,6.88%,11.82%,-
PGIM India Short Maturity Fund - GrowthShort Duration Fund,2,43.21,0.05%,0.75%,1.33%,1.52%,1.08%,5.97%,3.63%,4.00%,5.38%,7.28%,0.20%,0.47%,0.37%,-0.23%,-0.07%,0.14%,0.84%,1.16%,-0.24%,-0.30%,0.71%,0.69%,0.67%,-0.08%,2.15%,0.45%,2.14%,1.32%,0.34%,0.55%,1.90%,2.19%,2.51%,1.57%,0.46%,8.17%,8.37%,-,-,-,-,-,-,-,-,-,24/27,25/27,19/26,16/26,26/27,17/26,16/26,14/25,8/24,0/0,,,,,,-,-,-,84.84%,19,-,15.16%,-,17.2196,0.01%,12-May-21,17.2196,12-May-21,16.3354,18-May-20,2.66%,7.25%,7.72%,12.02%,37.51%
Aditya Birla Sun Life Short Term Fund - Regular Plan - GrowthShort Duration Fund,4,7093.05,0.05%,0.60%,1.61%,2.03%,0.93%,10.09%,9.01%,8.60%,8.00%,9.08%,0.17%,0.65%,0.59%,-0.11%,-0.37%,0.27%,0.89%,0.99%,0.04%,-0.10%,0.78%,1.23%,0.82%,-0.06%,2.12%,1.01%,3.90%,1.83%,1.87%,2.59%,1.77%,2.45%,2.60%,1.41%,0.85%,9.31%,9.41%,-,-,-,-,-,-,-,-,-,11/27,10/27,12/26,19/26,11/27,18/26,9/26,10/25,13/24,0/0,,,,,,-,-,-,98.36%,148,-,1.64%,-,12.5128,0.01%,12-May-21,12.5128,12-May-21,11.8265,18-May-20,2.63%,7.64%,13.02%,22.36%,-
L&T Short Term Bond Fund - GrowthShort Duration Fund,3,5038.76,0.05%,0.73%,1.35%,1.56%,0.93%,6.05%,8.31%,8.22%,7.57%,-,0.19%,0.70%,0.64%,-0.07%,-0.31%,0.32%,0.94%,1.03%,0.09%,-0.05%,0.84%,1.29%,0.90%,0.11%,2.28%,1.16%,4.07%,1.99%,2.06%,2.78%,1.96%,2.64%,2.79%,1.60%,0.65%,9.38%,9.22%,5.37%,4.83%,9.55%,7.05%,9.48%,6.49%,10.82%,9.60%,3.93%,11/27,12/27,15/26,22/26,13/27,18/26,12/26,11/25,13/24,12/22,,,,,,-,-,-,89.45%,155,-,10.55%,-,47.2837,0%,12-May-21,47.2837,12-May-21,44.0677,18-May-20,2.76%,7.65%,12.93%,21.63%,51.08%
HSBC Short Duration Fund - Direct Plan - GrowthShort Duration Fund,3,164.25,0.05%,0.74%,1.89%,2.23%,1.06%,15.46%,2.60%,4.38%,5.54%,-,0.15%,0.55%,0.57%,-,-0.23%,0.25%,0.72%,0.96%,-0.02%,-0.12%,0.93%,1.50%,0.70%,0.19%,1.92%,1.05%,3.63%,1.85%,1.70%,2.34%,1.82%,2.33%,2.31%,1.11%,0.97%,10.31%,10.15%,6.26%,5.53%,10.13%,8.18%,10.72%,7.32%,-,-,-,22/27,21/27,13/26,19/26,22/27,19/26,11/26,10/25,14/24,11/22,,,,,,-,-,-,92.81%,65,-,7.19%,-,26.2573,0%,12-May-21,26.2573,12-May-21,24.633,18-May-20,2.67%,7.82%,13.26%,22.49%,-
Principal Short Term Debt Fund - GrowthShort Duration Fund,5,134.71,0.05%,0.75%,1.58%,1.49%,1.08%,13.36%,3.10%,4.48%,5.36%,7.21%,0.18%,0.60%,0.62%,0.05%,-0.18%,0.30%,0.77%,1.01%,0.03%,-0.07%,0.98%,1.55%,0.78%,0.35%,2.07%,1.22%,3.79%,2.01%,1.88%,2.54%,2.01%,2.50%,2.51%,1.32%,1.38%,-,-,-,-,-,-,-,-,-,-,-,23/27,21/27,14/26,20/26,21/27,19/26,10/26,9/25,12/24,0/0,,,,,,-,-,-,89.81%,103,-,10.19%,-,25.2273,0%,12-May-21,25.2273,12-May-21,23.7836,18-May-20,2.49%,5.73%,9.62%,18.27%,-
LIC MF Short Term Debt Fund - Direct Plan - GrowthShort Duration Fund,2,432.46,0.05%,0.65%,1.44%,1.64%,0.84%,6.43%,8.45%,-,-,-,0.08%,0.85%,0.46%,0.08%,-0.01%,0.37%,0.27%,0.73%,0.25%,-0.08%,0.50%,0.82%,0.93%,0.43%,1.36%,1.15%,-7.63%,4.25%,2.36%,-6.54%,-11.25%,2.06%,2.00%,1.37%,1.58%,-,-,-,-,-,-,-,-,-,-,-,5/27,13/27,25/26,24/26,21/27,20/26,8/26,9/25,10/24,7/22,,,,,,-,-,-,82.86%,176,-,17.14%,-,21.563,0%,12-May-21,21.563,12-May-21,19.8343,18-May-20,2.65%,7.39%,-,-,-
Tata Short Term Bond Fund - Regular Plan - GrowthShort Duration Fund,1,2794.37,0.05%,0.70%,1.21%,1.28%,0.86%,6.64%,8.26%,5.82%,6.08%,7.65%,0.09%,0.90%,0.51%,0.12%,0.03%,0.42%,0.32%,0.77%,0.29%,-0.04%,0.54%,0.87%,0.98%,0.57%,1.50%,1.29%,-7.51%,4.41%,2.50%,-6.41%,-11.13%,2.19%,2.14%,1.52%,0.98%,8.47%,9.39%,4.32%,-,-,-,-,-,-,-,-,12/27,13/27,7/26,12/26,16/27,20/26,13/26,12/25,0/0,0/0,,,,,,-,-,-,95.78%,207,-,4.22%,-,45.0423,-,12-May-21,45.0423,11-May-21,42.1895,18-May-20,2.45%,7.25%,12.40%,20.88%,50.26%
DSP Short Term Fund - Direct Plan - GrowthShort Duration Fund,3,3556.96,0.04%,0.64%,1.57%,1.84%,0.89%,7.01%,8.96%,8.75%,8.09%,-,0.17%,0.56%,0.49%,-0.15%,-0.34%,0.24%,0.77%,0.76%,-0.02%,-0.16%,0.67%,1.24%,0.73%,-0.25%,1.73%,0.80%,3.61%,1.63%,1.62%,2.46%,2.02%,-,-,-,1.29%,9.38%,10.16%,4.96%,-,-,-,-,-,-,-,-,16/27,5/27,17/26,17/26,8/27,21/26,9/26,8/25,9/24,0/0,,,,,,-,-,-,55.34%,4,-,44.66%,-,20.1351,-0%,12-May-21,20.1352,11-May-21,18.6036,18-May-20,2.42%,-0.33%,-4.04%,-3.92%,12.68%
Baroda Short Term Bond Fund - Plan A - GrowthShort Duration Fund,2,304.21,0.04%,0.44%,1.57%,1.95%,0.81%,7.04%,7.43%,7.50%,7.74%,8.28%,0.21%,0.64%,0.57%,-0.08%,-0.27%,0.33%,0.85%,0.84%,0.07%,-0.07%,0.75%,1.32%,0.85%,0.01%,2.00%,1.06%,3.89%,1.89%,1.89%,2.73%,2.28%,-,-,-,1.23%,10.52%,9.62%,5.75%,5.90%,11.00%,8.00%,11.53%,7.09%,9.54%,8.71%,4.26%,13/27,2/27,17/26,17/26,2/27,21/26,20/26,20/25,19/24,0/0,,,,,,-,-,-,91.79%,55,-,8.21%,-,25.6395,-0.01%,12-May-21,25.641,11-May-21,23.7457,18-May-20,2.57%,7.40%,12.50%,21.10%,-
Canara Robeco Short Duration Fund - Direct Plan - GrowthShort Duration Fund,4,1094.28,0.04%,0.54%,1.49%,1.89%,0.77%,7.28%,8.44%,8.29%,8.23%,-,0.20%,0.66%,0.73%,-0.11%,-0.29%,0.23%,0.77%,0.81%,0.02%,-0.18%,0.84%,1.05%,0.86%,0.11%,1.82%,0.97%,3.04%,2.20%,1.69%,2.64%,1.95%,2.69%,2.27%,1.23%,1.51%,11.35%,10.42%,6.68%,6.82%,11.78%,8.64%,12.17%,7.67%,-,-,-,7/27,18/27,26/26,26/26,23/27,22/26,11/26,11/25,10/24,0/0,,,,,,-,-,-,98.49%,22,-,1.51%,-,24.3119,-0.01%,12-May-21,24.3137,11-May-21,22.5175,18-May-20,2.40%,7.00%,11.92%,19.94%,48.84%
IDFC Bond Fund - Short Term - Direct Plan - GrowthShort Duration Fund,3,13791.66,0.04%,0.64%,1.63%,1.90%,0.89%,7.45%,9.09%,9.02%,8.20%,-,0.23%,0.73%,0.80%,-0.06%,-0.23%,0.30%,0.84%,0.87%,0.08%,-0.11%,0.91%,1.12%,0.96%,0.32%,2.04%,1.17%,3.27%,2.40%,1.87%,2.71%,2.13%,2.85%,2.47%,1.43%,1.56%,9.39%,9.36%,5.40%,5.69%,9.70%,8.09%,11.28%,7.39%,9.81%,7.89%,4.98%,12/27,16/27,9/26,13/26,15/27,22/26,13/26,12/25,0/0,0/0,,,,,,-,-,-,90.34%,26,-,9.66%,-,24.0976,-0.01%,12-May-21,24.0995,11-May-21,22.4703,18-May-20,2.57%,6.87%,11.70%,-,-
Indiabulls Short Term Fund - Regular Plan - GrowthShort Duration Fund,2,26.18,0.04%,0.48%,1.02%,1.02%,0.64%,4.37%,4.50%,5.73%,6.16%,-,0.22%,0.65%,0.57%,-0.09%,-0.19%,0.37%,0.69%,0.98%,0.07%,-0.16%,0.96%,1.66%,0.87%,0.12%,2.04%,1.30%,4.46%,1.99%,2.04%,2.90%,-10.42%,2.07%,2.12%,1.41%,1.85%,10.29%,10.16%,6.10%,6.33%,10.36%,8.74%,11.92%,7.96%,-,-,-,17/27,6/27,20/26,21/26,13/27,23/26,12/26,8/25,11/24,0/0,,,,,,-,-,-,92.55%,26,-,7.45%,-,23.0381,-0.01%,12-May-21,23.0403,11-May-21,21.497,18-May-20,2.38%,6.74%,11.33%,19.43%,44.92%
IDBI Short Term Bond Fund - Direct Plan - GrowthShort Duration Fund,2,24.89,0.04%,0.70%,1.58%,2.21%,1.12%,8.93%,4.75%,5.89%,6.53%,-,0.24%,0.70%,0.62%,-0.05%,-0.15%,0.41%,0.73%,1.02%,0.11%,-0.12%,1.00%,1.69%,0.94%,0.27%,2.17%,1.43%,4.56%,2.08%,2.14%,3.00%,-10.31%,2.19%,2.24%,1.54%,0.49%,9.73%,9.48%,5.87%,5.74%,9.83%,8.14%,10.24%,7.53%,10.26%,8.77%,4.81%,14/27,2/27,19/26,18/26,3/27,23/26,20/26,20/25,19/24,17/22,,,,,,-,-,-,58.02%,8,-,41.98%,-,25.2039,-0.01%,12-May-21,25.2063,11-May-21,23.1921,18-May-20,2.32%,6.45%,7.49%,12.25%,37.71%
