Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
IDBI Healthcare Fund - Regular Plan - GrowthSectoral/Thematic,-,72.91,3.48%,8.34%,10.35%,23.99%,10.02%,45.78%,36.25%,-,-,-,2.90%,-0.38%,0.78%,1.41%,-1.93%,5.56%,-,-,-,-,-,-,15.79%,8.16%,19.12%,23.88%,32.13%,-22.95%,4.33%,-5.78%,-2.69%,2.98%,1.82%,-0.49%,2.42%,-,-,-,-,-,-,-,-,-,-,-,63/112,41/111,104/110,79/104,82/109,34/101,91/92,71/77,56/74,0/0,20.97,0.92,0.16,-4.26,0.04,-,98.03%,34,-,-,-,1.97%,-,19.8,2.32%,10-May-21,19.8,10-May-21,11.86,19-May-20,32.10%,26.39%,23.37%,16.55%,28.12%
Aditya Birla Sun Life Manufacturing Equity Fund - Direct Plan - GrowthSectoral/Thematic,-,609.25,3.39%,5.31%,8.83%,30.46%,12.59%,67.04%,22.01%,9.46%,14.33%,-,3.00%,1.51%,-0.15%,1.11%,-2.95%,5.58%,11.77%,0.90%,-4.05%,3.55%,0.94%,3.94%,10.08%,11.52%,-,-,-,-,-,-,-,-,-,-,15.21%,-8.07%,-4.44%,-29.03%,43.31%,-3.44%,-3.08%,72.09%,-15.57%,35.42%,-36.17%,15.22%,21/125,23/124,10/123,21/117,12/122,35/114,47/105,36/90,77/87,63/69,26.51,0.84,0.14,-4.82,0.04,31.00%,98.02%,25,-,-,-,1.98%,-,26.03,1.77%,10-May-21,26.03,10-May-21,16.89,18-May-20,32.09%,-,-,-,-
Aditya Birla Sun Life Manufacturing Equity Fund - Regular Plan - GrowthSectoral/Thematic,-,609.25,3.36%,5.21%,8.61%,29.97%,12.23%,65.48%,21.02%,8.58%,13.30%,-,3.04%,1.64%,-0.01%,1.22%,-2.83%,5.71%,11.90%,1.02%,-3.93%,3.70%,1.07%,4.07%,10.21%,11.91%,-,-,-,-,-,-,-,-,-,-,15.48%,-7.39%,-3.50%,-28.41%,44.42%,-2.65%,-2.00%,73.57%,-15.15%,-,-,-,93/112,96/111,70/110,68/104,66/109,35/101,0/0,0/0,0/0,0/0,19.18,0.83,0.4,0.71,0.09,31.00%,98.02%,25,-,-,-,1.98%,-,53.1581,0.84%,10-May-21,58.0376,15-Feb-21,29.0506,22-May-20,31.89%,30.86%,30.76%,32.88%,-
Mirae Asset Healthcare Fund - Direct Plan - GrowthSectoral/Thematic,-,1458.98,3.35%,7.32%,12.52%,29.09%,12.79%,61.97%,45.66%,-,-,-,1.15%,-3.20%,-0.04%,13.61%,2.19%,5.05%,11.88%,-0.42%,-3.30%,5.64%,1.18%,8.50%,1.69%,10.89%,29.88%,1.06%,19.57%,-41.12%,4.76%,-12.65%,-0.05%,8.23%,3.68%,-7.27%,-1.50%,2.56%,1.39%,-10.25%,1.76%,-,-,-,-,-,-,-,106/125,113/124,65/123,20/117,22/122,36/114,75/105,74/90,74/87,41/69,18.76,0.87,1.26,9.82,0.27,-,97.99%,54,0.22%,1,-,1.79%,-,34.22,1.29%,10-May-21,34.22,10-May-21,19.8,18-May-20,31.88%,26.66%,26.61%,37.39%,-
Mirae Asset Healthcare Fund - GrowthSectoral/Thematic,-,1458.98,3.32%,7.17%,12.07%,28.06%,12.15%,59.37%,43.32%,-,-,-,1.19%,-3.11%,0.07%,13.71%,2.28%,5.16%,11.99%,-0.32%,-3.21%,5.75%,1.28%,8.61%,1.76%,11.08%,30.10%,1.23%,19.77%,-40.99%,4.97%,-14.12%,0.11%,8.40%,3.89%,-7.05%,10.51%,-,-,-,-,-,-,-,-,-,-,-,57/112,71/111,51/110,22/104,24/109,36/101,81/92,73/77,40/74,0/0,18.27,0.82,0.18,-2.87,0.04,-,97.99%,54,0.22%,1,-,1.79%,-,22.306,1.91%,10-May-21,22.306,10-May-21,13.406,19-May-20,31.66%,30.42%,30.06%,31.56%,71.09%
ICICI Prudential Business Cycle Fund - Regular Plan - GrowthSectoral/Thematic,-,0,3.27%,4.15%,4.15%,-,-,-,-,-,-,-,4.12%,-2.34%,-4.13%,10.83%,-1.82%,13.65%,15.06%,-2.04%,-7.76%,11.79%,-2.76%,6.62%,0.53%,0.87%,25.07%,3.39%,17.73%,-32.37%,4.56%,-9.12%,2.30%,4.12%,3.54%,-2.72%,0.54%,3.07%,1.27%,-8.62%,1.85%,-,-,-,-,-,-,-,61/112,49/111,102/110,85/104,79/109,37/101,70/92,20/77,13/74,0/0,19.01,0.86,0.08,-5.05,0.02,27.00%,97.87%,49,-,-,1.67%,0.46%,-,121.8,0.34%,10-May-21,124.96,15-Feb-21,74.84,18-May-20,31.55%,27.18%,26.00%,33.86%,-
ICICI Prudential Business Cycle Fund - Regular Plan - GrowthSectoral/Thematic,-,4606.26,3.27%,4.15%,4.15%,-,-,-,-,-,-,-,4.15%,-2.29%,-4.08%,10.88%,-1.77%,13.71%,15.13%,-1.99%,-7.70%,11.84%,-2.70%,6.67%,0.37%,10.24%,-,-,-,-,-,-,-,-,-,-,10.88%,-,-,-,-,-,-,-,-,-,-,-,99/112,92/111,66/110,59/104,55/109,38/101,59/92,65/77,60/74,0/0,27.28,0.88,0.37,1.75,0.11,27.00%,97.87%,49,-,-,1.67%,0.46%,-,17.533,2.36%,10-May-21,17.998,03-Mar-21,9.531,22-May-20,31.53%,34.43%,34.41%,34.87%,-
ICICI Prudential Business Cycle Fund - Direct Plan - GrowthSectoral/Thematic,-,4606.26,3.26%,4.33%,4.52%,-,-,-,-,-,-,-,1.46%,-2.58%,-0.72%,1.13%,-3.31%,4.80%,13.82%,4.16%,-5.96%,8.44%,0.64%,5.64%,-1.16%,3.43%,25.23%,3.52%,17.87%,-32.29%,4.69%,-9.00%,2.44%,4.55%,4.01%,-2.28%,22.22%,9.94%,-15.64%,-33.63%,53.90%,-3.22%,-5.57%,84.83%,-20.30%,48.19%,-40.51%,5.88%,105/125,106/124,78/123,75/117,71/122,38/114,0/0,0/0,0/0,0/0,21.58,0.74,0.09,1.32,0.03,8.19%,97.87%,39,-,-,-,1.25%,0.88%,23.22,1.77%,10-May-21,23.22,10-May-21,15.26,18-May-20,31.21%,25.52%,24.88%,33.74%,128.82%
ICICI Prudential Business Cycle Fund - Direct Plan - GrowthSectoral/Thematic,-,0,3.26%,4.33%,4.52%,-,-,-,-,-,-,-,0.02%,0.52%,0.42%,0.36%,0.19%,4.75%,13.78%,4.11%,-5.99%,8.41%,0.59%,5.59%,0.48%,10.49%,-,-,-,-,-,-,-,-,-,-,22.81%,11.43%,-14.71%,-33.16%,55.00%,-2.54%,-4.89%,86.10%,-20.28%,-,-,-,78/112,97/111,77/110,30/104,30/109,39/101,74/92,61/77,58/74,0/0,20.16,0.92,0.79,7.39,0.17,8.19%,97.87%,39,-,-,-,1.25%,0.88%,154.6306,0.26%,10-May-21,157.0317,04-Mar-21,90.0783,18-May-20,30.85%,33.17%,32.59%,31.76%,81.61%
Tata India Pharma & Heathcare Fund - Direct Plan - GrowthSectoral/Thematic,-,492.08,3.16%,7.02%,9.75%,27.80%,10.39%,55.33%,38.47%,26.46%,13.60%,-,3.63%,-3.04%,-2.91%,7.32%,-2.04%,-,-,-,-,-,-,-,-1.56%,23.13%,23.51%,7.06%,26.07%,-33.21%,0.24%,-12.65%,-5.13%,2.76%,4.49%,-16.38%,5.03%,-,15.27%,-0.20%,-,-,-,-,-,-,-,-,72/125,45/124,115/123,89/117,90/122,39/114,103/105,82/90,71/87,53/69,21.04,0.84,-0.06,-8.91,-0.01,-,97.84%,27,-,-,-,2.16%,-,21.302,1.89%,10-May-21,21.302,10-May-21,13.005,19-May-20,30.61%,38.29%,42.44%,52.41%,-
IDFC Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,2,565.38,3.16%,0.33%,9.71%,53.36%,30.23%,94.33%,16.51%,3.19%,14.45%,-,3.60%,-3.12%,-2.99%,7.23%,-2.08%,-,-,-,-,-,-,-,-1.42%,23.54%,23.94%,7.42%,26.48%,-32.98%,0.57%,-12.36%,-4.89%,2.93%,4.68%,-16.23%,5.33%,0.84%,17.31%,1.30%,-,-,-,-,-,-,-,-,97/112,90/111,86/110,38/104,83/109,40/101,68/92,59/77,29/74,0/0,21.97,0.98,0.11,-5.94,0.02,-,97.84%,27,-,-,-,2.16%,-,18.89,2.12%,10-May-21,18.89,10-May-21,12.1,19-May-20,30.46%,34.04%,36.95%,41.89%,-
Tata India Pharma & Heathcare Fund - GrowthSectoral/Thematic,-,492.08,3.13%,6.88%,9.35%,26.86%,9.80%,53.04%,36.41%,24.44%,11.74%,-,4.25%,-2.44%,1.20%,14.63%,1.34%,6.34%,12.65%,2.37%,-4.16%,5.82%,-0.69%,9.87%,-1.94%,5.73%,33.06%,-0.35%,17.64%,-36.50%,10.70%,-4.30%,1.88%,5.89%,5.16%,-5.08%,9.43%,56.97%,6.20%,-,-,-,-,-,-,-,-,-,44/112,40/111,11/110,20/104,17/109,41/101,33/92,43/77,23/74,0/0,27.06,0.89,0.29,-0.57,0.09,67.86%,97.80%,35,-,-,-,2.17%,-,18.26,2.14%,10-May-21,18.26,10-May-21,11.9,19-May-20,30.44%,37.04%,-,-,-
IDFC Infrastructure Fund - Regular Plan - GrowthSectoral/Thematic,2,565.38,3.13%,0.21%,9.43%,52.51%,29.67%,92.06%,15.27%,2.08%,12.94%,6.79%,4.27%,-2.35%,1.29%,14.66%,1.39%,6.39%,12.73%,2.46%,-4.15%,5.92%,-0.55%,9.93%,-1.94%,6.00%,33.37%,-0.23%,17.72%,-36.34%,10.96%,-3.84%,2.21%,6.49%,5.74%,-4.38%,9.88%,59.41%,7.80%,-,-,-,-,-,-,-,-,-,66/125,79/124,58/123,25/117,27/122,42/114,90/105,84/90,54/87,44/69,20.12,0.65,0.65,11.54,0.2,67.86%,97.80%,35,-,-,-,2.17%,-,27.11,1.44%,10-May-21,27.11,10-May-21,16.18,18-May-20,30.18%,64.55%,76.29%,94.95%,-
Invesco India Financial Services Fund - Direct Plan - GrowthSectoral/Thematic,-,292.8,3.11%,4.23%,-2.47%,15.56%,6.02%,62.36%,13.18%,10.30%,17.60%,-,1.95%,-1.21%,-0.47%,1.12%,-1.43%,6.76%,11.72%,1.01%,-1.35%,2.32%,6.20%,5.59%,13.19%,-3.91%,7.98%,20.79%,30.21%,-5.08%,8.49%,0.51%,-2.88%,-,-,-,13.39%,32.19%,4.03%,-,-,-,-,-,-,-,-,-,62/112,55/111,45/110,53/104,52/109,42/101,48/92,36/77,46/74,0/0,22.48,0.85,0.63,6.23,0.17,-,97.65%,28,-,-,0.01%,2.33%,-,78.35,0.5%,10-May-21,78.81,09-Apr-21,49.41,18-May-20,30.15%,38.92%,40.92%,48.55%,-
Invesco India Financial Services Fund - Retail - GrowthSectoral/Thematic,-,292.8,3.09%,4.10%,-2.83%,14.74%,5.48%,60.37%,11.83%,8.81%,15.82%,13.20%,1.89%,1.70%,2.53%,5.19%,-2.78%,6.18%,7.33%,-0.43%,1.51%,2.48%,5.00%,2.68%,13.33%,-3.62%,8.32%,21.28%,30.90%,-4.82%,9.02%,1.01%,-2.48%,-,-,-,14.12%,34.54%,4.34%,-,-,-,-,-,-,-,-,-,51/112,43/111,60/110,52/104,61/109,43/101,23/92,0/0,0/0,0/0,,,,,,-,97.65%,28,-,-,0.01%,2.33%,-,16.409,2.35%,10-May-21,16.864,03-Mar-21,8.979,22-May-20,30.11%,36.36%,-,-,-
Franklin Build India Fund - Direct - GrowthSectoral/Thematic,2,931.87,3.06%,2.70%,2.36%,35.87%,16.96%,80.78%,13.18%,9.86%,13.97%,-,8.44%,7.09%,1.06%,12.09%,-4.76%,3.59%,8.56%,0.53%,0.45%,5.15%,10.87%,5.48%,1.82%,9.98%,20.87%,17.02%,30.49%,-27.15%,-,-,-,-,-,-,7.02%,1.05%,-,-,-,-,-,-,-,-,-,-,54/112,53/111,101/110,84/104,81/109,44/101,56/92,34/77,26/74,0/0,,,,,,54.00%,97.63%,35,-,-,-,2.37%,-,19.13,1.99%,10-May-21,19.13,10-May-21,12.62,19-May-20,30.00%,33.22%,35.68%,39.46%,87.00%
Franklin Build India Fund - GrowthSectoral/Thematic,2,931.87,3.04%,2.61%,2.11%,35.18%,16.53%,78.91%,11.98%,8.60%,12.59%,16.11%,5.10%,8.20%,0.68%,-0.44%,-2.79%,5.00%,5.97%,-1.85%,6.42%,1.60%,12.68%,2.26%,2.01%,10.48%,21.41%,17.51%,31.05%,-26.82%,-,-,-,-,-,-,7.70%,1.15%,-,-,-,-,-,-,-,-,-,-,86/125,107/124,87/123,32/117,33/122,44/114,77/105,70/90,65/87,59/69,,,,,,54.00%,97.63%,35,-,-,-,2.37%,-,111.65,0.33%,10-May-21,114.84,15-Feb-21,69.4,18-May-20,29.68%,36.33%,39.33%,46.33%,111.71%
ICICI Prudential Bharat Consumption Fund - Series 2 - Direct Plan - GrowthSectoral/Thematic,-,354.21,2.99%,1.20%,-0.52%,18.83%,6.25%,47.06%,15.50%,10.35%,-,-,7.71%,1.31%,-4.33%,13.93%,-2.81%,5.06%,11.33%,-0.45%,-7.13%,1.60%,-0.68%,5.77%,2.33%,3.45%,-,-,-,-,-,-,-,-,-,-,7.99%,26.89%,5.08%,-9.50%,35.64%,3.76%,2.10%,58.12%,1.06%,27.51%,-23.32%,14.52%,49/125,44/124,11/123,23/117,19/122,45/114,38/105,49/90,28/87,46/69,,,,,,-,97.60%,42,-,-,-,2.40%,-,18.45,2.01%,10-May-21,18.45,10-May-21,12.33,19-May-20,29.52%,37.59%,39.05%,45.35%,111.75%
Invesco India Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,5,109.77,2.96%,0.74%,4.27%,37.06%,18.38%,64.26%,23.24%,11.50%,15.86%,-,4.53%,-1.21%,-1.19%,8.54%,-0.79%,4.83%,8.71%,0.98%,-3.51%,4.05%,3.85%,6.81%,2.33%,3.45%,-,-,-,-,-,-,-,-,-,-,6.79%,55.04%,12.95%,12.63%,19.08%,-2.56%,3.96%,17.71%,53.52%,0.26%,-15.50%,32.63%,64/112,70/111,72/110,28/104,25/109,45/101,49/92,57/77,65/74,0/0,,,,,,-,97.60%,42,-,-,-,2.40%,-,18.1516,2.01%,10-May-21,18.1516,10-May-21,11.4153,19-May-20,29.46%,62.81%,73.66%,90.27%,177.86%
UTI Transportation and Logistics Fund - Direct Plan - GrowthSectoral/Thematic,-,1369.51,2.93%,-0.79%,-5.27%,27.12%,11.92%,84.72%,14.08%,-1.19%,7.67%,-,0.86%,0.53%,-2.06%,1.42%,0.68%,11.91%,11.97%,-0.11%,-1.95%,10.12%,0.08%,3.59%,2.51%,3.92%,-,-,-,-,-,-,-,-,-,-,15.10%,-0.07%,13.03%,-14.34%,42.20%,-3.21%,-6.47%,49.20%,-4.49%,26.60%,-35.13%,8.35%,55/112,30/111,33/110,66/104,71/109,46/101,1/92,0/0,0/0,0/0,,,,,,-,97.60%,43,-,-,-,2.40%,-,21.982,1.66%,10-May-21,21.982,10-May-21,12.873,19-May-20,29.27%,36.67%,-,-,-
Invesco India Infrastructure Fund - GrowthSectoral/Thematic,5,109.77,2.93%,0.63%,3.91%,36.18%,17.85%,62.26%,21.54%,9.86%,14.02%,11.57%,4.55%,-1.16%,-1.13%,8.58%,-0.74%,4.88%,8.75%,1.03%,-3.47%,4.10%,3.90%,6.86%,2.51%,3.92%,-,-,-,-,-,-,-,-,-,-,15.64%,1.14%,13.29%,-13.15%,43.90%,-1.97%,-5.42%,50.21%,-5.02%,-,-,-,71/125,54/124,113/123,95/117,89/122,46/114,80/105,27/90,15/87,0/0,,,,,,-,97.60%,43,-,-,-,2.40%,-,141.7465,0.26%,10-May-21,144.2239,04-Mar-21,83.4257,18-May-20,29.17%,34.50%,35.54%,43.07%,-
UTI Transportation and Logistics Fund - GrowthSectoral/Thematic,-,1369.51,2.91%,-0.90%,-5.54%,26.43%,11.47%,82.71%,12.88%,-2.28%,6.45%,15.90%,2.11%,0.82%,6.15%,-0.38%,1.14%,9.36%,4.72%,2.58%,9.49%,0.37%,14.81%,1.90%,1.02%,5.70%,28.40%,11.88%,25.72%,-28.69%,4.46%,-6.18%,-0.26%,7.82%,-0.44%,-3.04%,3.98%,-2.25%,19.95%,-17.99%,32.72%,9.68%,-14.71%,-,-,-,-,-,70/125,62/124,50/123,55/117,54/122,47/114,56/105,42/90,49/87,48/69,,,,,,-,97.58%,26,-,-,-,2.24%,0.18%,73.09,0.49%,10-May-21,73.59,09-Apr-21,46.51,18-May-20,29.11%,62.47%,72.48%,74.87%,-
ICICI Prudential Bharat Consumption Fund - Series 2 - GrowthSectoral/Thematic,-,354.21,2.90%,1.15%,-0.60%,18.58%,6.05%,46.46%,15.05%,9.55%,-,-,8.46%,7.14%,1.11%,12.14%,-4.72%,3.63%,8.61%,0.57%,0.50%,5.20%,10.92%,5.53%,-0.51%,5.60%,20.02%,24.88%,29.17%,-16.12%,6.33%,-1.34%,-2.98%,10.38%,-10.29%,6.08%,4.46%,-1.19%,21.07%,-16.85%,35.06%,10.29%,-14.49%,-,-,-,-,-,32/112,23/111,31/110,43/104,53/109,47/101,30/92,44/77,34/74,0/0,,,,,,-,97.58%,26,-,-,-,2.24%,0.18%,36.6,0.96%,10-May-21,38.87,15-Feb-21,18.53,26-May-20,28.97%,22.48%,19.49%,24.46%,-
ICICI Prudential Bharat Consumption Fund - Series 5 - GrowthSectoral/Thematic,-,44.77,2.86%,2.79%,2.71%,27.68%,12.33%,59.50%,19.51%,-,-,-,1.98%,-1.15%,-0.41%,1.17%,-1.37%,6.83%,11.78%,1.07%,-1.29%,2.38%,6.27%,5.66%,0.11%,13.80%,21.52%,3.24%,18.66%,-32.71%,7.85%,-4.68%,3.23%,6.42%,3.58%,-3.26%,16.93%,15.92%,5.76%,-15.63%,48.07%,-,-2.74%,82.14%,-4.68%,22.44%,-29.33%,9.28%,112/125,101/124,75/123,65/117,58/122,48/114,70/105,76/90,70/87,0/0,,,,,,-,97.27%,42,-,-,-,2.73%,-,21.086,1.64%,10-May-21,21.086,10-May-21,12.532,19-May-20,28.87%,33.95%,34.71%,41.44%,85.48%
Nippon India Quant Fund - Direct Plan - GrowthSectoral/Thematic,-,27.08,2.82%,2.96%,4.88%,26.72%,15.67%,57.26%,18.52%,12.59%,14.63%,-,1.91%,1.77%,2.59%,5.25%,-2.72%,6.25%,7.39%,-0.37%,1.56%,2.54%,5.07%,2.75%,0.25%,14.16%,21.80%,3.58%,19.04%,-32.50%,7.52%,-4.41%,3.51%,6.68%,3.89%,-2.89%,5.67%,2.10%,21.32%,0.31%,45.18%,9.97%,-2.17%,55.80%,-10.76%,58.13%,-29.91%,38.53%,29/112,51/111,74/110,65/104,49/109,48/101,86/92,69/77,0/0,0/0,,,,,,82.78%,97.27%,29,-,-,-,2.73%,-,16.7057,2.05%,10-May-21,16.7057,10-May-21,6.4076,18-May-20,28.59%,52.83%,62.90%,94.65%,-
ICICI Prudential Bharat Consumption Fund - Series 5 - Direct Plan - GrowthSectoral/Thematic,-,44.77,2.81%,2.81%,2.81%,28.01%,12.54%,60.25%,20.03%,-,-,-,5.13%,8.30%,0.77%,-0.36%,-2.71%,5.09%,6.06%,-1.75%,6.51%,1.69%,12.79%,2.35%,0.07%,2.50%,33.17%,-0.64%,16.32%,-36.76%,8.68%,-3.09%,5.52%,7.61%,7.08%,-9.92%,17.87%,4.72%,9.12%,-16.65%,24.26%,16.42%,2.23%,54.37%,-15.71%,17.86%,-24.46%,11.45%,29/112,51/111,74/110,65/104,49/109,48/101,86/92,69/77,0/0,0/0,,,,,,-,97.27%,42,-,-,-,2.73%,-,23.9,1.42%,10-May-21,23.9,10-May-21,14.44,18-May-20,28.40%,28.24%,29.87%,34.46%,-
Nippon India Quant Fund - GrowthSectoral/Thematic,1,27.08,2.80%,2.90%,4.69%,26.24%,15.36%,56.06%,17.59%,11.75%,13.75%,9.98%,7.74%,1.39%,-4.25%,14.01%,-2.75%,5.13%,11.39%,-0.41%,-7.08%,1.65%,-0.63%,5.83%,0.21%,2.81%,33.54%,-0.38%,16.62%,-36.58%,8.93%,-2.85%,5.76%,7.82%,7.34%,-9.63%,17.46%,17.47%,7.41%,-14.17%,50.72%,1.75%,-0.87%,84.68%,-4.52%,-,-,-,20/112,35/111,46/110,36/104,27/109,49/101,47/92,45/77,53/74,0/0,,,,,,82.78%,97.27%,29,-,-,-,2.73%,-,12.45,2.73%,10-May-21,12.45,10-May-21,7.16,18-May-20,28.32%,35.00%,-,-,-
Taurus Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,-,4.59,2.68%,3.18%,13.19%,39.46%,23.71%,68.29%,20.80%,9.55%,16.41%,-,0.83%,0.44%,-2.14%,1.34%,0.60%,11.82%,11.88%,-0.18%,-2.03%,10.03%,-,3.50%,1.44%,13.89%,19.08%,2.36%,23.93%,-22.26%,5.56%,-4.49%,1.80%,4.49%,3.26%,-2.33%,6.21%,3.20%,23.03%,2.06%,47.71%,11.91%,-0.23%,58.05%,-10.78%,-,-,-,110/125,100/124,97/123,42/117,93/122,49/114,78/105,73/90,39/87,0/0,,,,,,-,97.22%,25,-,-,-,2.78%,-,16.6155,2%,10-May-21,16.6155,10-May-21,10.602,19-May-20,28.27%,60.39%,69.39%,69.87%,142.93%
Taurus Infrastructure Fund - GrowthSectoral/Thematic,-,4.59,2.67%,3.13%,13.05%,39.11%,23.49%,67.60%,20.26%,9.09%,15.78%,10.10%,2.08%,0.72%,6.05%,-0.46%,1.04%,9.26%,4.64%,2.50%,9.42%,0.30%,14.72%,1.84%,0.90%,3.57%,29.66%,1.61%,17.92%,-34.88%,10.94%,-2.38%,4.49%,8.35%,6.08%,-6.72%,18.48%,5.79%,10.55%,-15.26%,26.29%,18.48%,3.94%,55.99%,-15.87%,-,-,-,5/112,11/111,15/110,15/104,15/109,50/101,0/0,0/0,0/0,0/0,,,,,,-,97.22%,25,-,-,-,2.78%,-,16.1534,2.05%,10-May-21,16.1534,10-May-21,6.2059,18-May-20,28.26%,26.16%,24.35%,-,-
Tata Banking And Financial Services Fund - Direct Plan - GrowthSectoral/Thematic,-,682.94,2.66%,3.09%,-4.25%,16.70%,6.74%,59.76%,15.17%,11.51%,19.07%,-,1.84%,-2.12%,-4.37%,5.67%,-3.36%,4.72%,19.86%,5.55%,-5.95%,6.92%,0.66%,6.97%,5.98%,9.24%,13.38%,-4.22%,20.98%,-18.36%,4.83%,-2.76%,3.51%,4.98%,3.01%,-4.85%,1.50%,-,-,-,-,-,-,-,-,-,-,-,60/112,52/111,68/110,54/104,64/109,51/101,43/92,41/77,52/74,0/0,,,,,,-,97.11%,23,-,-,-,2.89%,-,12.12,2.72%,10-May-21,12.12,10-May-21,7.11,18-May-20,28.24%,21.29%,17.79%,21.25%,71.70%
Aditya Birla Sun Life Banking and Financial Services Fund - Direct Plan - GrowthSectoral/Thematic,-,1910.73,2.64%,5.11%,-2.01%,23.36%,7.14%,79.89%,11.16%,7.60%,15.64%,-,1.88%,-2.02%,-4.27%,5.76%,-3.26%,4.83%,19.96%,5.64%,-5.87%,7.01%,0.76%,7.08%,1.57%,14.21%,19.46%,2.69%,24.35%,-21.98%,5.99%,-4.12%,2.21%,4.92%,3.74%,-1.91%,1.80%,-,-,-,-,-,-,-,-,-,-,-,26/112,28/111,35/110,32/104,32/109,52/101,36/92,0/0,0/0,0/0,,,,,,-,97.11%,23,-,-,-,2.89%,-,33.98,0.97%,10-May-21,36.17,15-Feb-21,17.38,26-May-20,28.16%,66.56%,-,-,-
Aditya Birla Sun Life Banking and Financial Services Fund - Regular Plan - GrowthSectoral/Thematic,-,1910.73,2.63%,5.01%,-2.24%,22.76%,6.79%,77.90%,9.97%,6.48%,14.39%,-,2.86%,0.85%,1.79%,1.18%,-2.96%,6.31%,9.30%,0.81%,0.06%,1.35%,8.86%,3.03%,1.04%,3.94%,30.12%,1.85%,18.17%,-34.69%,11.23%,-3.71%,4.88%,8.81%,6.53%,-6.35%,8.46%,9.71%,-0.63%,2.56%,-,-,-,-,-,-,-,-,74/125,76/124,81/123,31/117,28/122,52/114,58/105,67/90,73/87,50/69,,,,,,-,97.09%,22,-,-,-,2.91%,-,21.24,1.55%,10-May-21,21.24,10-May-21,10.62,18-May-20,28.08%,29.76%,28.40%,40.52%,-
Tata Banking And Financial Services Fund - GrowthSectoral/Thematic,-,682.94,2.63%,2.94%,-4.61%,15.82%,6.16%,57.33%,13.41%,9.77%,17.16%,-,2.88%,0.88%,1.82%,1.21%,-2.93%,6.34%,9.34%,0.84%,0.09%,1.39%,8.89%,3.07%,6.16%,9.65%,13.82%,-4.01%,21.23%,-18.19%,5.05%,-2.46%,3.88%,5.38%,3.45%,-4.44%,9.05%,11.48%,0.93%,2.83%,-,-,-,-,-,-,-,-,15/112,13/111,17/110,45/104,58/109,53/101,3/92,0/0,0/0,0/0,,,,,,-,97.09%,22,-,-,-,2.91%,-,12.3433,2.67%,10-May-21,12.3433,10-May-21,7.5402,18-May-20,28.08%,64.03%,-,-,-
LIC MF Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,4,61.7,2.48%,0.76%,1.54%,26.70%,15.83%,62.63%,13.36%,7.26%,11.52%,-,3.11%,1.07%,0.18%,4.77%,-2.11%,4.79%,8.81%,0.65%,-0.29%,0.27%,5.97%,3.75%,1.20%,-,-,-,-,-,-,-,-,-,-,-,8.37%,11.21%,9.23%,2.55%,51.00%,1.84%,3.71%,42.14%,9.42%,35.61%,-1.73%,-,107/125,84/124,85/123,85/117,83/122,53/114,40/105,22/90,24/87,23/69,,,,,,-,97.06%,20,-,-,-,2.94%,-,11.7325,2.66%,10-May-21,11.7325,10-May-21,7.2209,18-May-20,28.06%,30.16%,30.20%,32.70%,-
Aditya Birla Sun Life Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,2,460.18,2.47%,0.33%,3.98%,48.88%,21.75%,90.21%,15.10%,5.05%,11.76%,-,3.85%,-1.55%,-5.71%,8.26%,-0.58%,4.57%,21.23%,3.07%,-7.50%,9.35%,-0.34%,11.23%,1.39%,-,-,-,-,-,-,-,-,-,-,-,8.99%,13.01%,11.05%,3.85%,53.08%,3.07%,5.18%,43.61%,9.52%,-,-,-,40/112,66/111,52/110,27/104,31/109,54/101,25/92,33/77,27/74,0/0,,,,,,-,97.06%,20,-,-,-,2.94%,-,14.89,2.08%,10-May-21,14.89,10-May-21,7.84,18-May-20,27.99%,27.92%,32.72%,53.54%,-
