Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
SBI Debt Hybrid Fund - Direct Plan - GrowthConservative Hybrid Fund,3,1358.37,0.08%,1.25%,1.29%,8.04%,1.41%,24.01%,12.11%,9.39%,9.26%,-,0.39%,0.49%,0.81%,0.03%,-0.71%,2.21%,4.69%,1.89%,0.31%,0.50%,2.74%,2.29%,2.36%,2.87%,8.98%,2.83%,4.40%,-6.84%,3.23%,-0.87%,1.61%,2.74%,3.22%,0.96%,5.30%,9.91%,6.44%,0.57%,10.81%,12.65%,3.78%,24.79%,3.10%,15.59%,-0.79%,10.74%,9/23,4/23,7/22,6/22,6/23,10/22,10/21,8/21,14/21,7/20,,,,,,-,21.61%,15,76.47%,6,-,1.91%,-,42.9831,0.35%,17-May-21,43.0507,10-May-21,37.5997,20-May-20,6.96%,12.56%,17.62%,24.63%,-
SBI Debt Hybrid Fund - Regular Plan - GrowthConservative Hybrid Fund,3,1358.37,0.07%,1.20%,1.15%,7.73%,1.34%,23.27%,11.44%,8.66%,8.40%,9.20%,0.65%,-0.37%,-0.57%,1.74%,-0.09%,1.49%,4.37%,1.21%,-1.17%,0.77%,0.15%,0.93%,2.41%,2.97%,9.09%,2.94%,4.51%,-6.75%,3.35%,-0.77%,1.71%,2.85%,3.35%,1.11%,5.45%,10.36%,6.90%,1.19%,11.49%,13.29%,4.27%,25.32%,3.54%,-,-,-,9/23,4/23,8/22,7/22,7/23,10/22,11/21,9/21,15/21,0/0,,,,,,-,21.61%,15,76.47%,6,-,1.91%,-,40.6519,0.34%,17-May-21,40.7205,10-May-21,35.7557,20-May-20,6.67%,3.13%,1.62%,3.80%,29.15%
DSP Regular Savings Fund - Direct Plan - GrowthConservative Hybrid Fund,2,187.09,0.05%,1.07%,2.49%,6.49%,1.58%,20.04%,10.49%,6.60%,8.15%,-,0.74%,-0.23%,-0.43%,1.89%,0.07%,1.63%,4.52%,1.34%,-1.03%,0.92%,0.30%,1.07%,1.14%,0.05%,6.92%,1.76%,6.62%,-5.31%,2.55%,0.86%,1.93%,2.82%,3.13%,0.10%,1.20%,10.79%,8.43%,0.41%,9.88%,8.62%,4.28%,21.65%,3.75%,17.74%,-1.98%,6.81%,3/23,16/23,6/22,17/22,7/23,11/22,20/21,20/21,20/21,19/20,,,,,,-,21.32%,25,67.02%,13,-,11.67%,-,25.1265,0.51%,17-May-21,25.1422,10-May-21,20.9876,20-May-20,6.40%,11.32%,16.25%,26.11%,-
HSBC Regular Savings Plan - Direct Plan - GrowthConservative Hybrid Fund,4,80.77,0.05%,1.45%,0.58%,4.81%,1.35%,17.43%,11.41%,9.08%,8.51%,-,1.16%,1.14%,0.32%,0.64%,0.21%,2.21%,3.88%,1.10%,-0.15%,1.04%,2.04%,1.95%,1.35%,0.46%,7.37%,2.22%,7.10%,-4.86%,3.00%,1.29%,2.20%,2.94%,3.26%,0.22%,1.81%,12.80%,9.79%,0.90%,10.47%,9.19%,4.82%,22.24%,3.79%,-,-,-,13/23,6/23,15/22,14/22,13/23,11/22,4/21,8/21,10/21,0/0,,,,,,-,21.32%,25,67.02%,13,-,11.67%,-,45.5257,0.26%,17-May-21,45.5322,11-May-21,37.8675,20-May-20,6.38%,9.24%,12.18%,21.56%,-
DSP Regular Savings Fund - Regular Plan - GrowthConservative Hybrid Fund,2,187.09,0.02%,0.93%,2.06%,5.58%,1.36%,18.03%,8.70%,4.84%,6.75%,8.09%,1.22%,1.23%,0.40%,0.72%,0.30%,2.31%,3.98%,1.19%,-0.05%,1.14%,2.14%,2.04%,0.88%,0.81%,9.30%,4.32%,6.13%,-9.59%,2.09%,0.52%,-2.34%,2.75%,1.57%,0.05%,1.70%,9.93%,2.90%,3.56%,12.53%,8.75%,7.08%,21.03%,6.35%,15.13%,-0.64%,7.18%,3/23,17/23,6/22,17/22,8/23,12/22,20/21,20/21,20/21,0/0,,,,,,-,20.73%,22,44.42%,9,-,34.86%,-,22.6861,0.5%,17-May-21,22.7053,10-May-21,19.1578,20-May-20,6.35%,10.72%,9.07%,11.19%,-
HSBC Regular Savings Plan - GrowthConservative Hybrid Fund,4,80.77,0.02%,1.31%,0.19%,3.97%,1.14%,15.44%,9.52%,7.64%,7.42%,8.47%,0.15%,-0.02%,0.67%,-0.45%,-0.66%,1.68%,1.88%,1.37%,-0.32%,-1.22%,2.26%,1.70%,0.28%,2.46%,7.44%,-0.03%,2.91%,-4.41%,2.74%,-0.82%,2.54%,1.93%,2.35%,0.33%,2.75%,6.54%,6.78%,5.22%,14.35%,8.99%,0.40%,-,-,-,-,-,13/23,6/23,16/22,16/22,14/23,12/22,8/21,7/21,10/21,11/20,,,,,,-,20.73%,22,44.42%,9,-,34.86%,-,41.7596,0.24%,17-May-21,41.7768,11-May-21,35.3193,20-May-20,6.10%,10.07%,11.45%,16.44%,-
Canara Robeco Conservative Hybrid Fund - Direct Plan - GrowthConservative Hybrid Fund,5,524.38,0.01%,1.39%,1.52%,6.21%,1.54%,19.56%,13.52%,11.51%,10.20%,-,0.19%,0.04%,0.74%,-0.40%,-0.60%,1.74%,1.96%,1.43%,-0.24%,-1.13%,2.34%,1.79%,0.51%,3.04%,7.91%,0.41%,3.36%,-4.03%,3.11%,-0.45%,2.90%,2.22%,2.63%,0.57%,3.56%,8.37%,8.29%,6.81%,15.88%,10.49%,0.52%,-,-,-,-,-,2/23,8/23,21/22,10/22,21/23,13/22,16/21,11/21,4/21,0/0,,,,,,-,20.24%,47,64.12%,7,-,15.64%,-,24.0105,0.42%,17-May-21,24.2465,16-Feb-21,21.2189,20-May-20,5.98%,10.06%,14.47%,21.82%,-
Baroda Conservative Hybrid Fund - Plan B (Direct) - GrowthConservative Hybrid Fund,-,36.65,0.00%,0.64%,-0.23%,3.24%,0.79%,11.47%,11.39%,10.65%,9.26%,-,0.81%,1.52%,0.96%,-,-,-,-,-,-,-,-,-,2.31%,1.86%,7.72%,4.03%,7.67%,-6.63%,3.64%,1.86%,1.69%,3.44%,2.31%,-0.31%,4.21%,13.52%,11.17%,-0.05%,10.18%,12.66%,5.42%,19.68%,4.56%,15.25%,0.86%,6.59%,19/23,17/23,15/22,15/22,13/23,13/22,19/21,19/21,19/21,16/20,,,,,,-,20.24%,47,64.12%,7,-,15.64%,-,44.4556,0.22%,17-May-21,44.4556,17-May-21,38.7202,20-May-20,5.99%,10.51%,14.68%,20.47%,51.67%
Baroda Conservative Hybrid Fund - Plan A - GrowthConservative Hybrid Fund,-,36.65,-0.01%,0.57%,-0.44%,2.78%,0.68%,10.49%,10.45%,9.76%,8.34%,8.13%,0.81%,1.52%,0.48%,-,-,-,-,-,-,-,-,-,2.47%,2.14%,8.05%,4.34%,7.97%,-6.37%,3.93%,2.14%,1.97%,3.73%,2.60%,0.01%,4.66%,14.70%,12.43%,1.28%,11.56%,14.16%,6.35%,20.52%,4.38%,-,-,-,10/23,5/23,17/22,13/22,16/23,14/22,11/21,10/21,9/21,10/20,,,,,,-,19.80%,47,66.67%,6,-,13.53%,-,26.6777,0.36%,17-May-21,26.7317,15-Feb-21,23.3227,26-May-20,5.98%,9.98%,8.05%,9.45%,33.51%
Canara Robeco Conservative Hybrid Fund - Regular Plan - GrowthConservative Hybrid Fund,5,524.38,-0.02%,1.28%,1.20%,5.53%,1.38%,18.13%,12.27%,10.33%,9.00%,9.07%,0.83%,1.57%,-3.84%,-,-,-,-,-,-,-,-,-,0.13%,0.19%,5.35%,1.15%,4.64%,-2.20%,2.25%,1.82%,1.73%,3.03%,1.03%,1.20%,0.33%,9.53%,9.42%,1.07%,6.62%,10.04%,4.04%,11.30%,8.38%,10.16%,-2.44%,5.14%,10/23,5/23,16/22,13/22,15/23,14/22,10/21,7/21,6/21,0/0,,,,,,-,19.80%,47,66.67%,6,-,13.53%,-,22.5547,0.42%,17-May-21,22.5547,17-May-21,19.3839,20-May-20,5.72%,9.18%,10.05%,13.63%,43.06%
Motilal Oswal Asset Allocation Passive Fund of Fund - Conservative - Direct Plan - GrowthConservative Hybrid Fund,-,33.6,-0.02%,1.56%,-,-,3.32%,-,-,-,-,-,0.83%,1.57%,0.46%,-,-,-,-,-,-,-,-,-,0.23%,0.38%,5.57%,1.40%,4.93%,-1.95%,2.31%,2.10%,1.99%,3.22%,1.23%,1.48%,0.62%,10.63%,10.27%,1.94%,7.53%,11.11%,4.71%,11.91%,8.68%,-,-,-,18/23,15/23,17/22,16/22,14/23,15/22,19/21,19/21,19/21,0/0,,,,,,-,19.79%,15,64.70%,15,-,15.51%,-,16.7625,0.54%,17-May-21,16.902,24-Feb-21,14.4309,22-May-20,5.66%,9.42%,13.43%,19.83%,46.73%
Motilal Oswal Asset Allocation Passive Fund of Fund - Conservative - Direct Plan - GrowthConservative Hybrid Fund,-,0.0,-0.02%,1.56%,-,-,3.32%,-,-,-,-,-,0.30%,-0.59%,-0.01%,0.36%,0.13%,1.22%,2.08%,0.48%,-0.41%,0.41%,1.48%,1.43%,2.34%,-,-,-,-,-,-,-,-,-,-,-,2.76%,-,-,-,-,-,-,-,-,-,-,-,23/23,15/23,10/22,14/22,15/23,15/22,12/21,9/21,12/21,15/20,,,,,,-,19.79%,15,64.70%,15,-,15.51%,-,21.6412,0.41%,17-May-21,21.6412,17-May-21,18.7169,20-May-20,5.50%,9.52%,13.39%,20.38%,51.85%
IDFC Regular Savings Fund - Direct Plan - GrowthConservative Hybrid Fund,3,177.63,-0.02%,0.73%,0.00%,3.83%,0.64%,14.30%,8.70%,7.79%,8.34%,-,0.39%,-0.43%,0.14%,0.49%,0.28%,1.39%,2.24%,0.65%,-0.29%,0.58%,1.62%,1.57%,2.34%,-,-,-,-,-,-,-,-,-,-,-,2.88%,-,-,-,-,-,-,-,-,-,-,-,2/23,8/23,21/22,12/22,21/23,16/22,16/21,15/21,6/21,3/23,,,,,,-,18.47%,20,48.06%,8,-,28.20%,5.27%,41.5086,0.21%,17-May-21,41.5086,17-May-21,36.3748,20-May-20,5.31%,9.62%,13.87%,21.35%,-
Sundaram Debt Oriented Hybrid Fund - Direct Plan - GrowthConservative Hybrid Fund,1,33.12,-0.03%,0.96%,0.52%,4.63%,1.29%,15.19%,5.17%,4.71%,6.89%,-,0.68%,0.56%,0.14%,0.48%,-0.24%,1.51%,2.59%,0.83%,0.07%,1.34%,2.08%,1.52%,2.42%,-,-,-,-,-,-,-,-,-,-,-,1.31%,5.05%,7.18%,3.12%,7.70%,7.68%,6.63%,12.97%,7.69%,11.54%,4.15%,2.58%,17/23,19/23,19/22,18/22,20/23,16/22,15/21,14/21,12/21,0/0,,,,,,-,18.47%,20,48.06%,8,-,28.20%,5.27%,31.2817,0.28%,17-May-21,31.4403,08-Jan-21,28.1142,20-May-20,4.95%,8.45%,12.14%,19.74%,-
UTI Regular Savings Fund - Direct Plan - GrowthConservative Hybrid Fund,3,1627.47,-0.03%,0.75%,0.82%,5.81%,0.96%,22.43%,7.38%,6.46%,7.99%,-,0.72%,0.64%,0.22%,0.54%,-0.17%,1.58%,2.66%,0.90%,0.13%,1.41%,2.15%,1.58%,2.42%,-,-,-,-,-,-,-,-,-,-,-,1.98%,6.79%,8.64%,5.04%,9.43%,9.66%,8.41%,14.27%,8.50%,-,-,-,7/23,9/23,3/22,5/22,4/23,17/22,21/21,21/21,21/21,20/20,,,,,,-,15.43%,30,71.09%,62,-,13.48%,-,24.7857,0.35%,17-May-21,24.8934,15-Feb-21,21.8657,26-May-20,4.78%,8.55%,12.25%,18.51%,51.16%
Motilal Oswal Asset Allocation Passive Fund of Fund - Conservative - GrowthConservative Hybrid Fund,-,33.6,-0.03%,1.51%,-,-,3.24%,-,-,-,-,-,0.73%,0.74%,0.78%,0.49%,0.16%,1.29%,2.02%,1.34%,-0.10%,0.59%,1.29%,1.37%,-0.29%,1.60%,4.01%,1.73%,5.35%,-6.31%,2.14%,1.41%,1.06%,2.29%,2.08%,0.23%,2.61%,10.66%,9.54%,5.14%,12.92%,10.66%,6.45%,22.48%,5.27%,17.27%,-0.55%,9.01%,23/23,14/23,11/22,15/22,16/23,17/22,13/21,12/21,14/21,0/0,,,,,,-,15.43%,30,71.09%,62,-,13.48%,-,51.9943,0.17%,17-May-21,51.9981,11-May-21,41.7827,20-May-20,4.25%,9.15%,13.93%,21.34%,-
Motilal Oswal Asset Allocation Passive Fund of Fund - Conservative - GrowthConservative Hybrid Fund,-,0.0,-0.03%,1.51%,-,-,3.24%,-,-,-,-,-,0.76%,0.79%,0.83%,0.53%,0.21%,1.34%,2.07%,1.38%,-0.05%,0.64%,1.34%,1.42%,-0.05%,2.02%,4.54%,2.17%,5.79%,-6.06%,2.43%,1.55%,1.51%,2.78%,2.58%,0.70%,2.96%,11.57%,10.23%,5.93%,13.90%,11.47%,7.37%,23.31%,5.62%,-,-,-,7/23,9/23,4/22,8/22,5/23,18/22,21/21,21/21,21/21,0/0,,,,,,-,15.18%,28,68.99%,23,6.05%,9.78%,-,21.1573,0.4%,17-May-21,21.4657,15-Feb-21,19.0406,20-May-20,4.18%,10.48%,17.48%,27.35%,-
LIC MF Debt Hybrid Fund - Direct Plan - GrowthConservative Hybrid Fund,5,80.05,-0.03%,0.24%,0.19%,3.08%,0.23%,11.94%,9.11%,8.20%,7.86%,-,0.43%,0.91%,0.36%,0.92%,-0.24%,2.39%,4.09%,1.87%,-0.52%,0.86%,1.81%,2.83%,1.24%,1.35%,5.33%,4.19%,4.75%,-4.15%,3.51%,1.35%,1.53%,2.76%,3.22%,0.49%,3.56%,-8.61%,2.84%,4.14%,9.32%,9.13%,6.19%,23.21%,3.11%,16.77%,-0.24%,8.66%,17/23,19/23,19/22,18/22,20/23,18/22,15/21,12/21,11/21,9/20,,,,,,-,15.18%,28,68.99%,23,6.05%,9.78%,-,15.4347,0.52%,17-May-21,15.6241,24-Feb-21,13.5373,22-May-20,3.89%,6.56%,9.31%,14.69%,40.75%
IDFC Regular Savings Fund - Regular Plan - GrowthConservative Hybrid Fund,2,177.63,-0.04%,0.65%,-0.22%,3.35%,0.52%,13.24%,7.71%,6.86%,7.39%,8.69%,0.45%,0.96%,0.41%,0.96%,-0.19%,2.44%,4.15%,1.92%,-0.47%,0.92%,1.86%,2.89%,1.36%,1.58%,5.56%,4.40%,4.91%,-4.00%,3.67%,1.50%,1.69%,2.90%,3.39%,0.68%,3.80%,-8.03%,3.66%,5.09%,10.27%,10.09%,7.13%,24.34%,3.76%,-,-,-,20/23,23/23,18/22,21/22,22/23,19/22,13/21,11/21,16/21,18/20,,,,,,-,10.69%,50,81.54%,27,-,7.42%,0.35%,29.1404,0.27%,17-May-21,29.3799,08-Jan-21,26.419,20-May-20,3.78%,8.15%,12.35%,18.56%,43.38%
UTI Regular Savings Fund - GrowthConservative Hybrid Fund,3,1627.47,-0.04%,0.70%,0.67%,5.48%,0.88%,21.66%,6.68%,5.76%,7.27%,8.69%,0.55%,0.62%,-0.06%,0.51%,-0.29%,1.42%,2.29%,1.06%,-0.88%,0.13%,1.73%,1.89%,1.47%,2.06%,4.90%,1.99%,1.92%,-16.53%,1.34%,0.53%,-1.52%,2.32%,2.12%,1.58%,3.28%,13.42%,8.16%,-0.28%,8.49%,12.27%,8.12%,17.97%,3.65%,15.43%,1.13%,7.43%,8/23,21/23,22/22,19/22,23/23,19/22,18/21,16/21,18/21,0/0,,,,,,-,10.69%,50,81.54%,27,-,7.42%,0.35%,48.6317,0.16%,17-May-21,48.6396,11-May-21,39.313,20-May-20,3.68%,9.47%,15.88%,24.44%,55.37%
Sundaram Debt Oriented Hybrid Fund - GrowthConservative Hybrid Fund,1,33.12,-0.05%,0.88%,0.37%,4.30%,1.17%,14.39%,4.35%,3.73%,5.87%,7.43%,0.59%,0.69%,-0.04%,0.54%,-0.25%,1.49%,2.33%,1.12%,-0.81%,0.20%,1.80%,1.96%,1.56%,2.21%,5.07%,2.15%,2.06%,-16.38%,1.52%,0.72%,-1.32%,2.54%,2.35%,1.84%,3.49%,14.11%,8.81%,0.77%,9.47%,13.50%,9.22%,18.66%,3.64%,-,-,-,8/23,22/23,22/22,19/22,23/23,20/22,18/21,17/21,18/21,17/20,,,,,,-,10.32%,3,18.34%,1,13.68%,57.66%,-,22.5522,0.33%,17-May-21,22.5582,10-May-21,19.5705,20-May-20,1.68%,7.57%,16.61%,35.90%,-
LIC MF Debt Hybrid Fund - GrowthConservative Hybrid Fund,5,80.05,-0.05%,0.17%,-0.00%,2.68%,0.13%,10.95%,8.15%,7.24%,6.92%,6.84%,0.65%,0.53%,0.51%,0.63%,-0.13%,1.13%,3.60%,1.24%,-0.48%,0.16%,1.70%,2.21%,1.34%,1.91%,8.99%,3.07%,6.82%,-6.11%,1.86%,1.73%,0.61%,3.72%,2.78%,-1.47%,2.60%,7.31%,1.08%,-1.11%,12.11%,9.76%,8.49%,21.74%,-0.48%,16.96%,-3.48%,5.23%,20/23,23/23,18/22,21/22,22/23,20/22,12/21,10/21,17/21,0/0,,,,,,-,10.32%,3,18.34%,1,13.68%,57.66%,-,21.265,0.33%,17-May-21,21.2748,10-May-21,18.5826,20-May-20,0.99%,6.12%,14.28%,31.68%,80.28%
Axis Regular Saver Fund - Direct Plan - GrowthConservative Hybrid Fund,3,231.68,-0.06%,1.25%,1.22%,5.92%,1.39%,19.75%,8.90%,7.88%,8.35%,-,0.68%,0.58%,0.56%,0.68%,-0.07%,1.19%,3.66%,1.30%,-0.41%,0.23%,1.77%,2.28%,1.41%,2.05%,9.16%,3.23%,6.98%,-5.97%,2.01%,1.88%,0.75%,3.81%,3.03%,-1.22%,2.82%,8.29%,1.87%,0.45%,13.10%,10.38%,8.71%,22.54%,-0.77%,-,-,-,14/23,20/23,20/22,20/22,18/23,21/22,4/21,3/21,8/21,12/20,,,,,,-,-,-,-,-,96.86%,3.14%,-,10.2877,0.66%,17-May-21,10.6607,27-Apr-21,9.8957,25-Mar-21,-13.85%,-,-,-,-
Axis Regular Saver Fund - GrowthConservative Hybrid Fund,3,231.68,-0.08%,1.15%,0.95%,5.33%,1.25%,18.44%,7.78%,6.81%,7.14%,8.12%,0.42%,0.54%,0.86%,0.07%,-0.67%,2.26%,4.74%,1.94%,0.36%,0.56%,2.79%,2.34%,1.17%,1.41%,5.05%,1.40%,6.00%,-5.57%,3.45%,-0.59%,-3.89%,2.29%,2.32%,-0.43%,3.41%,7.01%,8.50%,2.17%,9.16%,9.28%,5.77%,22.36%,5.59%,14.19%,2.32%,5.70%,15/23,20/23,20/22,20/22,18/23,21/22,5/21,3/21,8/21,0/0,,,,,,-,-,-,97.12%,1,-,2.88%,-,10.2877,0.66%,17-May-21,10.6607,27-Apr-21,9.8957,25-Mar-21,-14.00%,-,-,-,-
Aditya Birla Sun Life Regular Savings Fund- Direct Plan - GrowthConservative Hybrid Fund,2,1200.49,-0.10%,0.52%,1.07%,10.92%,0.68%,29.37%,10.46%,7.45%,9.65%,-,0.52%,0.93%,0.93%,0.78%,-23.84%,0.68%,0.66%,0.65%,0.68%,0.73%,0.71%,0.69%,1.29%,1.51%,5.23%,1.61%,6.17%,-5.24%,3.69%,-0.45%,-3.75%,2.54%,2.64%,-0.03%,3.68%,7.92%,9.27%,2.89%,9.95%,10.25%,6.76%,23.08%,6.25%,-,-,-,6/23,13/23,1/22,22/22,5/23,22/22,5/24,3/24,2/24,4/23,,,,,,-,-,-,-,-,96.86%,3.14%,-,10.2762,0.66%,17-May-21,10.6523,27-Apr-21,9.8934,25-Mar-21,,,,,
Aditya Birla Sun Life Regular Savings Fund- Regular Plan - GrowthConservative Hybrid Fund,3,1200.49,-0.11%,0.45%,0.86%,10.46%,0.58%,28.26%,9.55%,6.59%,8.57%,10.03%,0.52%,0.93%,0.93%,0.78%,-23.65%,0.68%,0.67%,0.65%,0.68%,0.73%,0.71%,0.69%,1.18%,1.93%,6.26%,1.91%,5.62%,-6.51%,2.71%,1.42%,1.53%,2.58%,1.85%,0.71%,1.93%,10.65%,3.59%,4.25%,13.36%,9.55%,7.70%,21.62%,6.90%,-,-,-,6/23,16/23,1/22,22/22,9/23,22/22,0/0,0/0,0/0,0/0,,,,,,-,-,-,97.12%,1,-,2.88%,-,10.2762,0.66%,17-May-21,10.6523,27-Apr-21,9.8934,25-Mar-21,,,,,
L&T Conservative Hybrid Fund - Direct Plan - GrowthConservative Hybrid Fund,-,36.94,-0.16%,0.98%,1.14%,4.68%,1.15%,14.10%,8.97%,8.02%,8.07%,-,,,,,,,,,,,,,1.27%,2.11%,6.47%,2.12%,5.85%,-6.31%,2.93%,1.59%,1.69%,2.74%,2.02%,0.90%,-21.25%,7.71%,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,0.9617,0.09%,17-May-21,1.2248,25-Jan-21,0.9294,27-Jan-21,,,,,
L&T Conservative Hybrid Fund - GrowthConservative Hybrid Fund,1,36.94,-0.17%,0.93%,0.99%,4.38%,1.07%,13.47%,8.37%,7.36%,7.37%,7.48%,,,,,,,,,,,,,0.96%,0.96%,9.47%,4.49%,6.30%,-9.43%,2.26%,0.69%,-2.17%,2.92%,1.74%,0.22%,-21.06%,7.71%,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,0.916,0.09%,17-May-21,1.1695,25-Jan-21,0.8853,27-Jan-21,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1.45%,-22.38%,2.11%,2.15%,2.20%,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1.46%,-22.19%,2.10%,2.15%,2.20%,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
