Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
Tata Mid Cap Growth Fund - Regular Plan - GrowthMid Cap Fund,3,1152.49,1.00%,0.54%,5.70%,29.48%,14.62%,72.70%,22.93%,13.38%,15.52%,16.94%,2.22%,1.64%,-0.19%,6.59%,2.53%,5.05%,13.41%,1.20%,0.26%,7.57%,5.30%,7.21%,0.77%,10.04%,18.38%,13.17%,26.66%,-25.72%,4.12%,-2.67%,-3.77%,2.16%,1.05%,-5.40%,11.58%,23.60%,-2.45%,-14.27%,24.40%,-,-,-,-,-,-,-,16/27,14/27,14/26,16/26,13/26,17/26,12/23,6/23,11/21,0/0,,,,,,-,97.09%,66,0.02%,1,-,2.89%,-,83.325,0.27%,10-May-21,83.665,06-May-21,50.023,19-May-20,31.37%,43.86%,44.99%,48.67%,153.27%
Sundaram Mid Cap Fund - Direct Plan - GrowthMid Cap Fund,1,6152.1,0.91%,-1.12%,1.61%,28.44%,12.19%,68.80%,14.41%,4.39%,11.45%,-,2.26%,1.76%,-0.06%,6.70%,2.66%,5.18%,13.54%,1.33%,0.39%,7.71%,5.45%,7.34%,0.33%,11.85%,18.76%,22.88%,23.76%,-,-,-,-,-,-,-,13.16%,88.70%,-,-,-,-,-,-,-,-,-,-,4/28,2/28,2/27,4/27,3/27,17/27,4/24,6/24,0/0,0/0,,,,,,-,97.09%,66,0.02%,1,-,2.89%,-,192.51,0.11%,10-May-21,193.09,06-May-21,111.08,18-May-20,31.34%,40.28%,44.80%,53.61%,157.63%
Sundaram Mid Cap Fund - GrowthMid Cap Fund,1,6152.1,0.89%,-1.20%,1.39%,27.92%,11.86%,67.44%,13.50%,3.56%,10.67%,14.54%,-0.06%,-0.93%,-0.52%,7.85%,-1.27%,3.80%,11.41%,-0.20%,2.08%,7.60%,4.35%,5.86%,0.19%,11.52%,18.57%,22.57%,23.38%,-,-,-,-,-,-,-,12.68%,87.20%,-,-,-,-,-,-,-,-,-,-,7/27,5/27,18/26,15/26,14/26,18/26,0/0,0/0,0/0,0/0,,,,,,-,97.09%,78,-,-,0.11%,2.80%,-,78.015,0.26%,10-May-21,78.342,06-May-21,47.278,19-May-20,30.91%,-,-,-,-
DSP Midcap Fund - Direct Plan - GrowthMid Cap Fund,3,11248.89,0.65%,-0.22%,3.83%,22.88%,10.43%,62.57%,23.03%,12.08%,17.33%,-,-0.02%,-0.84%,-0.40%,7.95%,-1.17%,3.91%,11.53%,-0.09%,2.18%,7.72%,4.46%,5.96%,5.33%,14.58%,20.86%,23.19%,29.37%,-20.94%,8.48%,-4.72%,-1.81%,4.21%,1.70%,-8.85%,22.42%,50.10%,3.72%,-14.23%,38.67%,-1.82%,7.45%,43.52%,1.10%,-,-,-,17/28,15/28,15/27,17/27,15/27,18/27,12/24,5/24,11/22,9/20,,,,,,138.00%,97.03%,46,-,-,-,2.97%,-,69.95,0.27%,10-May-21,71.07,04-Mar-21,40.91,18-May-20,29.95%,42.08%,44.56%,55.78%,-
DSP Midcap Fund - Regular Plan - GrowthMid Cap Fund,3,11248.89,0.63%,-0.30%,3.57%,22.28%,10.04%,61.01%,21.88%,11.06%,16.30%,16.22%,2.14%,2.93%,0.29%,7.80%,0.77%,5.77%,13.04%,-0.04%,5.44%,5.26%,9.88%,7.21%,5.13%,14.03%,20.30%,22.70%,28.82%,-21.28%,8.10%,-5.04%,-2.17%,3.73%,1.32%,-9.30%,21.61%,47.48%,2.20%,-15.74%,36.96%,-2.54%,7.01%,42.83%,1.10%,-,-,-,21/28,25/28,25/27,24/27,24/27,19/27,21/24,19/24,18/22,10/20,,,,,,138.00%,97.03%,46,-,-,-,2.97%,-,178.31,0.11%,10-May-21,178.87,06-May-21,104.02,18-May-20,29.69%,41.50%,43.63%,54.03%,152.17%
L&T Midcap Fund - Direct Plan - GrowthMid Cap Fund,3,6395.46,0.59%,0.15%,6.80%,28.14%,13.13%,67.22%,19.55%,8.55%,16.88%,-,2.19%,3.07%,0.44%,7.93%,0.91%,5.99%,13.24%,0.04%,5.53%,5.41%,10.02%,7.34%,1.10%,6.80%,14.23%,14.71%,23.08%,-22.50%,7.34%,-1.22%,-0.53%,4.71%,4.84%,-4.30%,9.22%,23.25%,9.11%,-9.76%,39.80%,10.17%,6.68%,69.74%,0.51%,45.00%,-27.21%,29.62%,20/27,24/27,24/26,23/26,23/26,19/26,20/23,19/23,17/21,0/0,,,,,,-,96.97%,27,-,-,-,3.03%,-,15.2044,0.75%,10-May-21,15.2044,10-May-21,8.3019,18-May-20,29.27%,35.07%,36.12%,43.63%,-
L&T Midcap Fund - GrowthMid Cap Fund,2,6395.46,0.57%,0.04%,6.51%,27.44%,12.68%,65.35%,18.16%,7.35%,15.70%,16.54%,2.53%,0.06%,0.17%,7.97%,-1.38%,5.42%,13.54%,-0.16%,0.03%,8.54%,7.70%,5.38%,1.21%,7.06%,14.51%,14.98%,23.37%,-22.35%,7.57%,-0.98%,-0.29%,4.97%,5.08%,-4.13%,9.61%,24.37%,10.49%,-9.04%,41.03%,11.03%,7.38%,70.87%,1.10%,-,-,-,8/28,5/28,20/27,16/27,17/27,20/27,0/0,0/0,0/0,0/0,,,,,,-,96.97%,27,-,-,-,3.03%,-,14.18,0.78%,10-May-21,14.18,10-May-21,7.86,18-May-20,29.13%,37.87%,37.28%,-,-
Franklin India Prima Fund - Direct - GrowthMid Cap Fund,2,7194.82,0.57%,-0.94%,1.84%,26.18%,11.89%,73.55%,18.20%,9.52%,14.31%,-,2.55%,0.14%,0.24%,8.03%,-1.31%,5.50%,13.63%,-0.10%,0.10%,8.62%,7.78%,5.44%,3.89%,13.52%,21.90%,14.59%,23.55%,-27.56%,8.66%,-,-,-,-,-,19.68%,23.49%,12.48%,-,-,-,-,-,-,-,-,-,26/27,23/27,23/26,25/26,25/26,20/26,21/23,18/23,20/21,0/0,,,,,,-,96.51%,56,-,-,-,3.49%,-,14.3524,0.73%,10-May-21,14.3524,10-May-21,7.9626,18-May-20,28.69%,36.64%,36.85%,45.79%,-
Axis Midcap Fund - Direct Plan - GrowthMid Cap Fund,4,10431.65,0.55%,0.26%,4.80%,25.58%,11.69%,61.56%,27.69%,18.16%,19.55%,-,2.22%,-0.26%,-0.94%,7.23%,-0.17%,5.37%,13.47%,-0.41%,-0.21%,8.39%,6.80%,6.34%,4.05%,13.96%,22.37%,15.04%,24.04%,-27.26%,9.12%,-,-,-,-,-,20.34%,25.48%,13.61%,-,-,-,-,-,-,-,-,-,27/28,24/28,24/27,26/27,26/27,21/27,22/24,20/24,22/22,0/0,,,,,,-,96.51%,56,-,-,-,3.49%,-,14.1,0.71%,10-May-21,14.1,10-May-21,7.98,18-May-20,28.65%,33.87%,34.31%,40.22%,142.14%
Franklin India Prima Fund - GrowthMid Cap Fund,2,7194.82,0.55%,-1.01%,1.64%,25.67%,11.57%,72.14%,17.22%,8.55%,13.24%,16.73%,2.20%,-0.32%,-1.00%,7.18%,-0.22%,5.31%,13.40%,-0.47%,-0.26%,8.33%,6.75%,6.29%,0.02%,9.89%,20.22%,19.07%,24.28%,-24.18%,5.70%,-2.39%,-2.31%,0.67%,4.82%,-7.87%,10.63%,31.95%,-0.50%,-14.54%,41.99%,2.88%,5.98%,89.58%,9.00%,41.55%,-23.92%,18.94%,15/27,16/27,25/26,21/26,19/26,21/26,13/23,7/23,5/21,0/0,,,,,,10.24%,95.65%,73,-,-,-,4.35%,-,14.48,0.69%,10-May-21,14.48,10-May-21,8.04,18-May-20,28.62%,36.75%,35.29%,-,-
