Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
L&T Hybrid Equity Fund - Direct Plan - GrowthAggressive Hybrid Fund,2,5335.03,0.05%,1.71%,0.39%,14.30%,2.79%,47.25%,14.92%,8.74%,12.17%,-,1.47%,-0.11%,-0.47%,1.85%,-2.62%,3.86%,7.25%,0.72%,-0.62%,2.71%,3.38%,3.26%,1.36%,2.29%,12.85%,6.40%,16.24%,-15.89%,1.91%,0.29%,-2.89%,0.76%,1.08%,-5.96%,4.39%,16.71%,0.45%,-5.95%,22.16%,-0.29%,-,-,-,-,-,-,37/37,19/37,5/36,17/35,6/37,15/35,21/33,15/28,20/23,0/0,,,,,,-,76.28%,57,19.91%,30,-,3.81%,-,69.503,1.45%,17-May-21,69.794,03-Mar-21,43.886,26-May-20,20.41%,27.56%,32.86%,42.78%,105.95%
L&T Hybrid Equity Fund - GrowthAggressive Hybrid Fund,2,5335.03,0.03%,1.63%,0.15%,13.73%,2.66%,45.75%,13.73%,7.63%,11.00%,12.64%,1.52%,-0.08%,-0.39%,1.91%,-2.56%,3.94%,7.32%,0.79%,-0.55%,2.79%,3.45%,3.33%,1.43%,2.50%,13.09%,6.63%,16.43%,-15.71%,2.16%,0.60%,-2.53%,1.14%,1.53%,-5.47%,4.68%,17.66%,1.78%,-3.84%,24.33%,-0.02%,-,-,-,-,-,-,3/37,11/37,12/36,15/35,16/37,15/35,5/33,7/28,6/23,10/20,,,,,,-,76.28%,57,19.91%,30,-,3.81%,-,65.6662,1.52%,17-May-21,65.752,10-May-21,36.1954,26-May-20,19.93%,26.49%,27.75%,34.72%,-
Shriram Hybrid Equity Fund - Direct Plan – GrowthAggressive Hybrid Fund,3,57.94,0.01%,1.01%,-0.89%,10.39%,1.42%,39.49%,13.28%,9.96%,11.23%,-,1.32%,-0.08%,-0.42%,2.69%,-1.53%,5.30%,9.15%,1.17%,-0.75%,1.90%,5.16%,4.10%,1.24%,5.02%,17.25%,7.30%,16.40%,-18.84%,5.03%,-2.91%,-2.13%,3.77%,0.29%,0.44%,7.37%,17.44%,3.64%,-0.30%,38.19%,10.56%,3.65%,35.80%,6.79%,-,-,-,20/37,13/37,16/36,15/35,20/37,16/35,11/33,9/28,13/23,0/0,,,,,,-,76.13%,32,19.13%,43,3.11%,1.63%,-,69.86,1.32%,17-May-21,70.8,10-Mar-21,46.09,26-May-20,19.76%,27.45%,34.16%,-,-
Edelweiss Aggressive Hybrid Fund - Direct Plan - GrowthAggressive Hybrid Fund,-,42.35,-,2.82%,0.46%,17.10%,2.37%,49.46%,16.45%,12.21%,12.37%,-,1.17%,-2.23%,1.99%,1.31%,-3.87%,3.13%,10.33%,2.80%,-1.16%,2.74%,4.20%,3.06%,-1.08%,4.48%,17.74%,6.77%,13.14%,-21.08%,4.31%,-1.04%,2.09%,4.92%,-,-,4.23%,11.98%,10.47%,-0.17%,-,-,-,-,-,-,-,-,20/37,25/37,27/36,21/35,22/37,16/35,24/33,19/28,5/23,8/20,,,,,,-,76.13%,32,19.13%,43,3.11%,1.63%,-,60.6358,1.51%,17-May-21,60.7241,10-May-21,33.6776,26-May-20,19.67%,26.43%,27.91%,40.13%,-
Union Hybrid Equity Fund - Direct Plan - GrowthAggressive Hybrid Fund,-,436.02,-,1.79%,-0.28%,-,1.41%,-,-,-,-,-,1.27%,-2.08%,2.15%,1.45%,-3.72%,3.29%,10.49%,2.97%,-1.00%,2.91%,4.37%,3.23%,-0.83%,5.00%,18.33%,7.30%,13.69%,-20.68%,4.85%,-0.52%,2.59%,5.45%,-,-,4.02%,14.02%,13.58%,-0.07%,-,-,-,-,-,-,-,-,11/37,23/37,34/36,20/35,33/37,17/35,28/33,21/28,22/23,9/20,,,,,,61.99%,75.94%,50,22.28%,36,-,1.78%,-,63.4091,1.25%,17-May-21,63.542,10-May-21,39.654,26-May-20,19.48%,27.12%,32.51%,47.87%,-
Union Hybrid Equity Fund - Regular Plan - GrowthAggressive Hybrid Fund,-,436.02,-,1.70%,-0.56%,-,1.23%,-,-,-,-,-,2.50%,0.05%,-0.44%,4.77%,-3.25%,4.24%,12.90%,0.92%,-1.94%,2.21%,20.70%,3.91%,2.55%,6.23%,19.24%,22.43%,15.14%,-21.53%,6.02%,-6.12%,-9.87%,3.82%,0.30%,1.53%,10.43%,31.78%,-6.54%,3.14%,18.55%,3.67%,1.32%,34.45%,11.78%,-,-,-,4/37,11/37,11/36,16/35,16/37,17/35,5/33,7/28,6/23,0/0,,,,,,61.99%,75.94%,50,22.28%,36,-,1.78%,-,58.1397,1.25%,17-May-21,58.2707,10-May-21,36.6407,26-May-20,19.47%,25.59%,26.31%,31.44%,72.75%
Nippon India Equity Hybrid Fund - Segregated Portfolio 1 - GrowthAggressive Hybrid Fund,-,9.33,-,-,-,-,-,-,-,-,-,-,2.46%,-0.01%,-0.50%,4.71%,-3.31%,4.17%,12.83%,0.86%,-2.00%,2.14%,20.62%,3.84%,2.44%,6.02%,19.01%,22.19%,14.92%,-21.68%,5.79%,-6.36%,-10.09%,3.16%,0.05%,1.28%,10.11%,29.93%,-7.80%,2.31%,18.48%,2.90%,-0.13%,33.47%,10.52%,23.90%,-17.16%,11.63%,37/37,20/37,7/36,19/35,6/37,18/35,23/33,15/28,21/23,19/20,,,,,,-,75.87%,37,18.95%,24,-,5.18%,-,35.952,1.38%,17-May-21,36.01,16-Feb-21,24.296,26-May-20,19.43%,24.67%,27.46%,36.35%,82.77%
Nippon India Equity Hybrid Fund - Segregated Portfolio 1 - Direct - GrowthAggressive Hybrid Fund,-,9.33,-,-,-,-,-,-,-,-,-,-,1.22%,-0.22%,0.67%,5.28%,-0.06%,4.04%,8.96%,2.60%,0.37%,3.92%,4.25%,5.15%,1.00%,9.30%,17.69%,9.20%,19.44%,-24.37%,6.85%,-0.82%,3.52%,4.66%,1.42%,-2.08%,11.05%,15.12%,13.92%,-5.84%,23.16%,10.53%,2.06%,1.40%,-,-,-,-,12/37,10/37,19/36,23/35,18/37,18/35,9/33,4/28,2/23,0/0,,,,,,-,75.87%,37,18.95%,24,-,5.18%,-,38.233,1.25%,17-May-21,38.233,17-May-21,23.108,20-May-20,19.32%,24.08%,25.74%,30.77%,70.47%
Shriram Hybrid Equity Fund - Regular Plan – GrowthAggressive Hybrid Fund,2,57.94,-0.02%,0.88%,-1.26%,9.57%,1.23%,37.38%,11.59%,8.43%,10.02%,-,1.28%,-0.11%,0.78%,5.38%,0.03%,4.15%,9.07%,2.70%,0.48%,4.03%,4.36%,5.25%,1.17%,9.65%,18.06%,9.55%,19.82%,-24.12%,7.17%,-1.17%,3.83%,4.96%,1.71%,-1.81%,11.60%,16.62%,15.30%,-4.64%,25.04%,12.29%,3.53%,1.52%,-,-,-,-,13/37,10/37,22/36,23/35,18/37,19/35,9/33,5/28,4/23,0/0,,,,,,-,75.32%,45,21.34%,15,-,3.34%,-,33.03,1.37%,17-May-21,33.165,16-Feb-21,22.545,26-May-20,19.13%,23.87%,26.32%,33.16%,-
Principal Hybrid Equity Fund - Direct Plan - GrowthAggressive Hybrid Fund,4,1052.17,-0.02%,2.14%,-0.32%,15.28%,2.24%,49.24%,14.17%,9.60%,15.08%,-,2.17%,-0.32%,-0.69%,3.54%,0.23%,3.60%,11.20%,2.73%,-2.75%,3.73%,4.05%,3.23%,1.85%,7.06%,19.49%,5.40%,15.36%,-21.60%,4.23%,-1.81%,0.88%,4.70%,0.61%,-0.15%,10.06%,13.63%,8.12%,-1.21%,20.95%,7.14%,4.83%,46.90%,6.03%,24.21%,-12.40%,14.82%,21/37,25/37,27/36,21/35,21/37,19/35,24/33,20/28,5/23,0/0,,,,,,-,75.32%,45,21.34%,15,-,3.34%,-,34.99,1.26%,17-May-21,35.09,03-Mar-21,23.14,22-May-20,18.84%,24.77%,25.47%,35.55%,99.01%
