Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
Kotak Small Cap Fund - GrowthSmall Cap Fund,5,3712.14,1.04%,2.16%,12.30%,49.80%,27.93%,124.78%,35.67%,15.81%,18.39%,17.61%,2.96%,1.33%,-0.17%,10.06%,-1.79%,9.61%,13.33%,0.40%,0.48%,12.00%,1.71%,7.42%,4.36%,12.01%,25.66%,13.64%,18.03%,-30.58%,2.65%,-6.41%,-4.10%,4.50%,4.68%,-12.77%,18.30%,17.49%,-4.71%,-16.74%,-,-,-,-,-,-,-,-,34/36,23/36,13/36,23/35,15/36,30/35,14/32,10/22,0/0,0/0,,,,,,-,95.11%,54.0,0.16%,1,-,4.73%,-,13.2918,0.47%,10-May-21,13.2918,10-May-21,6.597,19-May-20,41.36%,-,-,-,-
Nippon India Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,3,13085.04,0.94%,4.26%,16.50%,51.01%,28.06%,114.20%,29.64%,13.10%,21.12%,-,3.35%,1.72%,-0.22%,10.33%,-1.54%,10.04%,12.55%,0.50%,0.27%,12.86%,1.75%,7.91%,4.41%,12.13%,25.80%,13.77%,18.16%,-30.50%,2.77%,-6.30%,-4.00%,4.84%,5.03%,-12.48%,18.49%,18.01%,-4.08%,-15.81%,-,-,-,-,-,-,-,-,12/41,17/41,26/41,17/40,26/41,31/40,33/37,0/0,0/0,0/0,,,,,,-,95.11%,54.0,0.16%,1,-,4.73%,-,14.15,0.42%,10-May-21,14.15,10-May-21,7.09,19-May-20,40.19%,48.00%,43.59%,41.74%,-
Nippon India Small Cap Fund - GrowthSmall Cap Fund,3,13085.04,0.93%,4.18%,16.24%,50.35%,27.66%,112.35%,28.54%,12.04%,19.86%,20.58%,3.37%,1.77%,-0.17%,10.37%,-1.49%,10.09%,12.60%,0.55%,0.31%,12.92%,1.80%,7.96%,4.24%,11.98%,25.55%,13.14%,20.05%,-32.17%,3.71%,-6.30%,-4.13%,4.31%,4.72%,-11.98%,18.10%,16.30%,-3.61%,-14.53%,-,-,-,-,-,-,-,-,11/36,19/36,16/36,32/35,21/36,31/35,6/32,2/22,2/13,0/0,,,,,,47.00%,94.99%,72.0,-,-,-,5.01%,-,13.21,0.45%,10-May-21,13.21,10-May-21,6.68,19-May-20,39.80%,51.03%,61.67%,79.78%,-
Sundaram Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,2,1248.41,0.90%,3.68%,14.92%,43.66%,20.78%,108.85%,21.88%,4.52%,11.82%,-,3.31%,1.65%,-0.42%,9.85%,-1.53%,9.52%,12.33%,0.42%,0.36%,12.66%,1.20%,6.94%,4.33%,12.19%,25.79%,13.36%,20.28%,-32.04%,3.91%,-6.11%,-3.95%,4.72%,5.14%,-11.63%,18.42%,17.20%,-2.66%,-13.51%,-,-,-,-,-,-,-,-,16/41,26/41,28/41,21/40,27/41,32/40,30/37,0/0,0/0,0/0,,,,,,47.00%,94.99%,72.0,-,-,-,5.01%,-,11.8894,0.47%,10-May-21,11.8894,10-May-21,5.8584,19-May-20,39.73%,-,-,-,-
Sundaram Small Cap Fund - GrowthSmall Cap Fund,2,1248.41,0.88%,3.58%,14.64%,42.95%,20.35%,106.78%,20.70%,3.57%,10.95%,13.99%,3.33%,1.70%,-0.37%,9.89%,-1.48%,9.58%,12.39%,0.47%,0.41%,12.72%,1.25%,6.99%,5.13%,12.46%,25.53%,14.15%,22.18%,-33.88%,5.37%,-5.94%,-4.19%,3.89%,4.38%,-9.47%,19.71%,16.30%,-1.92%,-7.78%,-,-,-,-,-,-,-,-,35/36,34/36,34/36,26/35,31/36,32/35,11/32,0/0,0/0,0/0,,,,,,47.00%,94.96%,72.0,-,-,-,5.04%,-,11.4926,0.48%,10-May-21,11.4926,10-May-21,5.658,19-May-20,39.00%,45.75%,40.66%,37.58%,117.03%
Union Small Cap Fund - Regular Plan - GrowthSmall Cap Fund,4,445.28,0.80%,2.86%,13.52%,42.85%,24.22%,96.57%,30.56%,11.80%,14.14%,-,3.50%,2.15%,-0.81%,9.89%,-1.55%,9.64%,12.30%,-,0.54%,12.62%,1.27%,6.84%,5.20%,12.62%,25.72%,14.32%,22.36%,-33.78%,5.52%,-5.80%,-4.05%,4.25%,4.75%,-9.14%,19.96%,17.00%,-1.14%,-6.93%,-,-,-,-,-,-,-,-,26/41,12/41,34/41,36/40,37/41,33/40,0/0,0/0,0/0,0/0,,,,,,47.00%,94.96%,72.0,-,-,-,5.04%,-,11.2242,0.48%,10-May-21,11.2242,10-May-21,5.5499,19-May-20,38.69%,-,-,-,-
Union Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,4,445.28,0.80%,2.92%,13.73%,43.35%,24.56%,97.93%,31.47%,12.54%,15.02%,-,3.51%,2.20%,-0.76%,9.93%,-1.51%,9.70%,12.35%,0.05%,0.58%,12.68%,1.32%,6.88%,5.02%,11.82%,24.63%,13.55%,21.81%,-32.98%,5.43%,-5.49%,-3.90%,4.03%,4.22%,-7.88%,19.08%,15.88%,-1.19%,-5.07%,-,-,-,-,-,-,-,-,4/36,13/36,28/36,27/35,33/36,33/35,13/32,0/0,0/0,0/0,,,,,,-,94.59%,72.0,0.12%,1,-,5.29%,-,11.5136,0.46%,10-May-21,11.5136,10-May-21,5.7162,19-May-20,38.42%,48.28%,57.59%,72.91%,-
Sundaram Select Small Cap - Series VI - Direct Plan - GrowthSmall Cap Fund,-,48.64,0.59%,-1.59%,2.37%,27.22%,12.47%,67.84%,19.53%,9.41%,-,-,3.92%,1.50%,-1.04%,7.40%,-1.43%,9.63%,11.87%,-0.37%,1.85%,8.91%,0.71%,6.14%,5.09%,11.98%,24.81%,13.72%,21.99%,-32.88%,5.59%,-5.35%,-3.76%,4.43%,4.64%,-7.50%,19.34%,16.57%,-0.35%,-4.20%,-,-,-,-,-,-,-,-,39/41,28/41,17/41,27/40,20/41,34/40,17/37,13/27,0/0,0/0,,,,,,-,94.59%,72.0,0.12%,1,-,5.29%,-,20.98,0.24%,10-May-21,20.98,10-May-21,9.59,19-May-20,37.65%,46.98%,-,-,-
Sundaram Select Small Cap - Series VI - Regular Plan - GrowthSmall Cap Fund,-,48.64,0.58%,-1.63%,2.23%,26.89%,12.26%,66.95%,18.90%,8.73%,-,-,3.93%,1.53%,-1.00%,7.42%,-1.40%,9.67%,11.90%,-0.34%,1.88%,8.95%,0.74%,6.17%,5.72%,11.37%,24.22%,13.70%,22.75%,-33.89%,5.02%,-6.43%,-3.89%,4.36%,3.21%,-,19.46%,15.40%,-2.50%,-2.55%,-,-,-,-,-,-,-,-,33/36,36/36,35/36,34/35,35/36,34/35,22/32,8/22,0/0,0/0,,,,,,-,93.91%,65.0,-,-,-,6.09%,-,16.47,0.3%,10-May-21,16.57,09-Apr-21,8.69,19-May-20,37.32%,46.32%,-,-,-
Sundaram Select Small Cap - Series V - Direct Plan - GrowthSmall Cap Fund,-,110.82,0.55%,-1.65%,2.48%,27.54%,12.65%,68.06%,19.59%,9.58%,-,-,3.56%,1.78%,-0.18%,9.62%,-1.47%,9.56%,12.32%,0.28%,0.35%,12.06%,1.42%,7.29%,5.78%,11.52%,24.40%,13.86%,22.92%,-33.79%,5.17%,-6.30%,-3.76%,4.56%,3.42%,-,19.69%,16.04%,-1.91%,-2.26%,-,-,-,-,-,-,-,-,32/36,35/36,36/36,35/35,36/36,35/35,23/32,9/22,0/0,0/0,,,,,,-,93.91%,65.0,-,-,-,6.09%,-,15.8,0.25%,10-May-21,15.92,09-Apr-21,8.48,19-May-20,36.90%,-,-,-,-
Sundaram Select Small Cap - Series V - Regular Plan - GrowthSmall Cap Fund,-,110.82,0.53%,-1.72%,2.29%,27.04%,12.33%,66.74%,18.65%,8.70%,-,-,3.58%,1.82%,-0.14%,9.66%,-1.43%,9.62%,12.36%,0.33%,0.39%,12.11%,1.46%,7.33%,5.41%,11.85%,24.46%,13.23%,22.18%,-32.56%,5.35%,-3.95%,-3.79%,7.98%,3.11%,-,19.53%,16.66%,3.24%,3.41%,-,-,-,-,-,-,-,-,25/41,30/41,35/41,34/40,36/41,35/40,0/0,0/0,0/0,0/0,,,,,,-,93.91%,47.0,-,-,-,6.09%,-,20.07,0.2%,10-May-21,20.07,10-May-21,9.34,19-May-20,36.77%,47.69%,-,-,-
IDBI Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,3,115.06,0.50%,3.06%,13.93%,43.80%,22.83%,92.88%,22.33%,8.36%,-,-,3.53%,2.40%,3.84%,11.03%,-1.05%,4.09%,12.69%,-1.33%,2.83%,7.97%,4.20%,9.10%,5.47%,12.00%,24.63%,13.38%,22.34%,-32.47%,5.49%,-3.82%,-3.66%,8.11%,3.25%,-,19.77%,17.31%,4.39%,3.58%,-,-,-,-,-,-,-,-,14/41,25/41,21/41,37/40,28/41,36/40,6/37,2/27,2/17,0/0,,,,,,-,93.91%,47.0,-,-,-,6.09%,-,13.6215,0.28%,10-May-21,14.0865,04-Mar-21,7.7735,18-May-20,35.37%,45.03%,-,-,-
Invesco India Smallcap Fund - Direct - GrowthSmall Cap Fund,-,882.37,0.49%,-0.60%,5.58%,41.62%,18.15%,83.62%,27.03%,-,-,-,3.58%,2.54%,4.00%,11.16%,-0.92%,4.24%,12.89%,-1.22%,2.96%,8.13%,4.35%,9.25%,5.48%,8.78%,23.04%,11.04%,21.98%,-24.15%,6.63%,-1.91%,-4.63%,4.74%,2.07%,-,16.19%,25.43%,4.50%,2.07%,-,-,-,-,-,-,-,-,40/41,39/41,39/41,31/40,35/41,37/40,14/37,0/0,0/0,0/0,,,,,,-,93.84%,66.0,-,-,-,6.16%,-,13.177,0.27%,10-May-21,13.6466,04-Mar-21,7.5781,18-May-20,27.62%,32.13%,35.18%,-,-
IDBI Small Cap Fund - GrowthSmall Cap Fund,3,115.06,0.46%,2.96%,13.68%,43.12%,22.43%,91.05%,21.05%,6.81%,-,-,1.90%,0.82%,-0.37%,8.89%,0.13%,7.12%,14.01%,-0.10%,3.19%,10.75%,5.13%,7.83%,5.53%,8.89%,23.17%,11.15%,22.11%,-24.07%,6.74%,-1.81%,-4.54%,4.94%,2.27%,-,16.36%,25.95%,5.02%,2.27%,-,-,-,-,-,-,-,-,5/41,13/41,33/41,32/40,38/41,38/40,15/37,0/0,0/0,0/0,,,,,,-,93.84%,66.0,-,-,-,6.16%,-,13.2482,0.24%,10-May-21,13.7088,04-Mar-21,7.5614,18-May-20,27.34%,31.78%,34.74%,-,-
Invesco India Smallcap Fund - GrowthSmall Cap Fund,-,882.37,0.45%,-0.75%,5.12%,40.44%,17.38%,80.61%,24.97%,-,-,-,1.93%,0.89%,-0.30%,8.95%,0.20%,7.20%,14.08%,-0.04%,3.25%,10.83%,5.20%,7.90%,9.19%,14.36%,18.57%,19.51%,23.86%,-33.97%,2.72%,-4.92%,-5.19%,1.05%,3.16%,-5.10%,26.15%,15.88%,-7.77%,-12.91%,67.77%,10.19%,11.95%,40.31%,-,-,-,-,37/41,40/41,41/41,40/40,41/41,39/40,26/37,9/27,0/0,0/0,,,,,,-,90.57%,52.0,-,-,-,9.43%,-,12.8901,0.23%,10-May-21,13.3512,04-Mar-21,7.3953,18-May-20,27.03%,31.01%,33.49%,-,-
HSBC Small Cap Equity Fund - Direct Plan - GrowthSmall Cap Fund,3,313.63,-0.44%,0.92%,8.16%,36.36%,18.23%,100.04%,20.17%,3.74%,12.27%,-,1.25%,4.43%,1.29%,9.83%,0.43%,6.04%,7.39%,-0.50%,4.20%,11.12%,8.84%,5.38%,9.06%,14.08%,18.24%,19.19%,23.51%,-34.16%,2.42%,-5.17%,-5.46%,0.73%,2.87%,-5.30%,25.69%,14.60%,-8.49%,-13.69%,66.50%,9.34%,11.27%,39.67%,-,-,-,-,38/41,41/41,40/41,39/40,40/41,40/40,27/37,10/27,0/0,0/0,,,,,,-,90.57%,52.0,-,-,-,9.43%,-,66.0102,-0.45%,10-May-21,66.4817,06-May-21,32.3358,18-May-20,26.94%,31.03%,33.56%,-,-
HSBC Small Cap Equity Fund - GrowthSmall Cap Fund,3,313.63,-0.47%,0.80%,7.78%,35.40%,17.63%,97.22%,18.51%,2.52%,11.15%,12.68%,1.27%,4.51%,1.36%,9.88%,0.46%,6.07%,7.38%,-0.42%,4.25%,11.14%,8.95%,5.45%,-,-,17.45%,42.48%,34.77%,-25.16%,3.53%,-14.02%,-12.66%,-2.04%,4.07%,-2.22%,-,-,-24.37%,1.15%,2.18%,7.03%,4.84%,8.04%,3.91%,-,-,-,,,,,,,,,,,,,,,,22.43%,90.09%,35.0,-,-,-,8.01%,1.90%,71.2078,-0.44%,10-May-21,71.7053,06-May-21,34.4009,18-May-20,,,,,
,,,,,,,,,,,,,2.29%,2.21%,2.09%,6.73%,-2.11%,6.32%,-,-,-,-,-,-,22.72%,17.48%,-,-,-,-,-,-,-,-,-,-,48.18%,75.14%,-24.37%,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,22.43%,90.09%,35.0,-,-,-,8.01%,1.90%,,,,,,,,,,,,
,,,,,,,,,,,,,2.34%,2.41%,2.26%,6.87%,-1.96%,0.29%,-,-,-,-,-,-,22.48%,16.90%,17.13%,42.34%,-,-,-,-,-,-,-,-,47.15%,74.13%,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
