Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
ICICI Prudential Gilt Fund - Direct Plan - GrowthGilt Fund,3,3926.37,0.13%,0.64%,1.25%,1.72%,1.13%,6.45%,11.30%,10.39%,9.59%,-,0.39%,1.04%,0.68%,-1.23%,-0.44%,0.71%,0.51%,1.71%,0.12%,-2.07%,0.99%,1.27%,1.43%,-1.40%,1.51%,-0.30%,2.79%,3.75%,0.75%,1.00%,3.92%,2.08%,6.16%,0.44%,-0.03%,8.27%,8.27%,4.20%,0.09%,15.51%,5.76%,20.48%,-1.19%,10.35%,4.34%,1.91%,22/22,6/22,1/22,1/22,1/22,1/22,1/22,5/22,8/22,0/0,3.88,0.61,1.05,-0.18,0.07,-,-,-,94.44%,17,-,5.56%,-,2414.0021,0.03%,12-May-21,2429.9742,05-Jan-21,2339.4724,18-May-20,4.89%,11.32%,18.69%,29.09%,-
ICICI Prudential Gilt Fund - GrowthGilt Fund,3,3926.37,0.12%,0.58%,1.09%,1.41%,1.06%,5.83%,10.72%,9.82%,8.99%,8.91%,0.41%,1.09%,0.73%,-1.19%,-0.40%,0.76%,0.56%,1.76%,0.17%,-2.02%,1.05%,1.32%,1.48%,-1.29%,1.62%,-0.19%,2.94%,3.89%,0.87%,1.10%,4.08%,2.31%,6.41%,0.68%,0.12%,8.82%,8.93%,5.19%,1.07%,16.64%,7.05%,21.78%,-0.52%,-,-,-,22/22,6/22,1/22,1/22,1/22,1/22,1/22,3/22,9/22,0/0,4.02,0.76,1.47,1.25,0.08,-,-,-,82.05%,6,-,17.95%,-,2252.6434,0.03%,12-May-21,2273.6437,05-Jan-21,2199.8975,18-May-20,4.55%,10.69%,17.71%,27.37%,-
Aditya Birla Sun Life Government Securities Fund - Direct Plan - GrowthGilt Fund,2,729.87,0.11%,0.86%,1.66%,1.48%,1.31%,5.50%,11.12%,10.96%,9.78%,-,0.32%,0.80%,0.46%,-0.87%,0.08%,0.57%,0.44%,1.96%,-0.35%,-0.97%,0.99%,0.05%,1.10%,-0.35%,2.74%,0.30%,5.53%,3.29%,1.48%,2.74%,3.63%,2.38%,2.88%,2.22%,0.78%,12.70%,11.53%,7.28%,2.67%,18.78%,6.50%,19.11%,0.47%,-,-,-,1/22,17/22,11/22,5/22,13/22,2/22,6/22,12/22,7/22,0/0,2.7,0.43,1.61,1.36,0.1,-,-,-,98.68%,1,-,1.32%,-,50.7085,0.08%,12-May-21,50.7085,12-May-21,48.7375,26-Aug-20,2.90%,9.51%,17.11%,26.10%,-
Aditya Birla Sun Life Government Securities Fund - Regular Plan - GrowthGilt Fund,2,729.87,0.10%,0.80%,1.49%,1.16%,1.23%,4.86%,10.45%,10.29%,9.17%,9.78%,0.34%,0.85%,0.51%,-0.83%,0.13%,0.61%,0.49%,2.01%,-0.31%,-0.93%,1.03%,0.08%,1.03%,-0.50%,2.58%,0.15%,5.44%,3.18%,1.36%,2.60%,3.48%,2.28%,2.73%,2.10%,0.56%,12.14%,10.88%,6.73%,2.06%,18.06%,5.68%,18.10%,-0.13%,11.01%,5.90%,5.18%,1/22,17/22,12/22,2/22,13/22,2/22,6/22,10/22,8/22,8/19,4.25,0.91,1.73,1.74,0.08,-,-,-,97.29%,7,-,2.71%,-,49.526,0.08%,12-May-21,49.5366,05-Jan-21,47.7027,26-Aug-20,2.70%,7.55%,13.81%,22.65%,-
PGIM India Gilt Fund - Direct Plan - GrowthGilt Fund,3,123.52,0.08%,0.90%,1.71%,1.80%,1.68%,5.88%,9.58%,9.43%,8.33%,-,0.45%,0.86%,1.28%,-1.31%,-0.11%,0.66%,0.43%,1.62%,-0.18%,-1.45%,0.73%,0.71%,1.18%,-1.53%,3.47%,-,4.18%,4.20%,0.64%,2.28%,3.91%,2.35%,4.95%,1.29%,-0.40%,12.84%,10.18%,7.35%,0.70%,16.34%,5.56%,17.36%,-0.53%,14.63%,7.04%,4.93%,8/22,16/22,6/22,9/22,8/22,3/22,3/22,2/22,6/22,13/19,3.83,0.61,1.67,2.17,0.11,-,-,-,92.71%,5,-,7.29%,-,85.0839,0.04%,12-May-21,85.3512,05-Jan-21,80.3197,18-May-20,2.75%,9.51%,17.53%,28.11%,-
Kotak Gilt - Investment - Direct Plan - GrowthGilt Fund,3,891.14,0.07%,0.89%,1.08%,1.92%,1.28%,6.17%,11.08%,10.95%,9.34%,-,0.43%,0.81%,1.23%,-1.35%,-0.16%,0.61%,0.38%,1.58%,-0.23%,-1.50%,0.68%,0.66%,1.18%,-1.53%,3.47%,-,4.18%,4.20%,0.64%,2.28%,3.91%,2.35%,4.95%,1.29%,-0.40%,12.84%,10.26%,7.35%,0.70%,16.37%,5.64%,17.39%,-0.46%,14.63%,7.07%,5.09%,9/22,15/22,6/22,11/22,8/22,3/22,3/22,2/22,5/22,0/0,3.92,0.63,1.62,1.98,0.1,-,-,-,86.70%,6,-,13.30%,-,83.0774,0.04%,12-May-21,83.3389,05-Jan-21,78.4262,18-May-20,2.69%,9.15%,16.47%,26.30%,-
Kotak Gilt - Investment - PF and Trust - Direct Plan - GrowthGilt Fund,-,891.14,0.07%,0.89%,1.08%,1.92%,1.28%,6.17%,11.08%,10.95%,9.34%,-,0.27%,0.86%,0.85%,-1.45%,-0.37%,0.48%,0.58%,1.47%,-0.28%,-1.44%,0.77%,0.71%,1.29%,-1.29%,3.74%,0.26%,4.44%,4.46%,0.89%,2.56%,4.17%,2.59%,5.24%,1.56%,-0.02%,14.02%,11.29%,8.45%,1.71%,17.53%,7.15%,18.21%,0.10%,-,-,-,21/22,11/22,19/22,7/22,17/22,4/22,4/22,4/22,12/22,0/0,4.12,0.81,1.09,-0.12,0.06,-,-,-,90.77%,13,-,9.23%,-,51.8553,0.07%,12-May-21,51.8553,12-May-21,49.0471,18-May-20,2.67%,9.40%,16.15%,25.99%,-
PGIM India Gilt Fund - GrowthGilt Fund,3,123.52,0.06%,0.80%,1.42%,1.20%,1.54%,4.70%,8.71%,8.63%,7.72%,8.17%,0.29%,0.92%,0.92%,-1.40%,-0.31%,0.55%,0.65%,1.53%,-0.22%,-1.37%,0.84%,0.77%,1.29%,-1.29%,3.74%,0.26%,4.44%,4.46%,0.89%,2.56%,4.17%,2.59%,5.24%,1.56%,-0.03%,14.02%,11.29%,8.47%,1.71%,17.53%,7.45%,18.26%,-1.26%,-,-,-,5/22,8/22,15/22,3/22,11/22,5/22,11/22,9/22,11/22,0/0,3.51,0.76,1.37,0.13,0.06,-,-,-,94.44%,17,-,5.56%,-,82.5272,0.04%,12-May-21,82.5272,12-May-21,77.744,18-May-20,2.47%,8.76%,16.01%,25.86%,-
SBI Magnum Gilt Fund - Direct Plan - GrowthGilt Fund,4,4201.94,0.05%,0.39%,1.59%,1.60%,0.93%,5.88%,11.76%,10.86%,9.86%,-,0.30%,0.44%,0.59%,-0.57%,-0.12%,0.43%,0.58%,1.43%,-0.39%,-1.45%,0.64%,0.56%,1.04%,-1.35%,2.52%,0.26%,4.09%,2.77%,1.07%,2.15%,2.85%,2.03%,3.68%,1.21%,-0.36%,10.41%,8.75%,5.34%,1.79%,16.44%,6.03%,19.17%,0.83%,11.02%,5.06%,5.75%,5/22,8/22,15/22,3/22,11/22,5/22,11/22,9/22,11/22,0/0,3.88,0.9,1.2,-0.82,0.05,-,-,-,94.67%,11,-,5.33%,-,78.1831,0.04%,12-May-21,78.7054,05-Jan-21,74.4243,24-Aug-20,2.62%,8.73%,16.07%,26.32%,-
Kotak Gilt - Investment - Regular - GrowthGilt Fund,2,891.14,0.05%,0.80%,0.83%,1.41%,1.15%,5.09%,9.96%,9.82%,8.24%,8.84%,0.27%,0.39%,0.53%,-0.62%,-0.18%,0.36%,0.52%,1.37%,-0.44%,-1.51%,0.58%,0.50%,1.09%,-1.23%,2.64%,0.37%,4.20%,2.89%,1.18%,2.24%,2.94%,2.12%,3.77%,1.30%,-0.20%,10.89%,9.15%,5.73%,2.20%,16.99%,6.58%,19.59%,1.08%,-,-,-,6/22,21/22,4/22,5/22,19/22,5/22,5/22,7/22,4/22,2/19,4.16,1.09,0.97,-2.65,0.04,-,-,-,86.70%,6,-,13.30%,-,76.4208,0.04%,12-May-21,76.9313,05-Jan-21,72.7467,24-Aug-20,2.42%,8.02%,15.15%,25.04%,-
Kotak Gilt - Investment - PF and Trust - GrowthGilt Fund,-,891.14,0.05%,0.80%,0.83%,1.41%,1.15%,5.09%,9.96%,9.82%,8.24%,8.87%,0.29%,0.78%,0.60%,-1.49%,-0.30%,0.64%,0.54%,1.68%,-0.23%,-1.58%,0.83%,0.75%,1.43%,-1.77%,2.91%,0.09%,5.40%,3.64%,1.86%,3.02%,4.96%,2.84%,5.51%,1.47%,-0.37%,13.06%,13.88%,7.73%,3.12%,13.65%,6.26%,16.63%,5.71%,12.97%,9.89%,3.96%,10/22,1/22,13/22,16/22,5/22,6/22,2/22,1/22,1/22,1/19,4.02,0.77,1.73,1.08,0.09,-,-,-,91.84%,32,-,8.16%,-,48.4928,0.06%,12-May-21,48.4928,12-May-21,46.2029,18-May-20,2.39%,8.52%,16.08%,26.26%,-
Baroda Gilt Fund - Plan B (Direct) - GrowthGilt Fund,-,28.4,0.05%,0.68%,1.29%,0.80%,1.23%,4.70%,9.04%,9.24%,7.89%,-,0.33%,0.88%,0.70%,-1.41%,-0.21%,0.73%,0.63%,1.77%,-0.14%,-1.48%,0.93%,0.84%,1.50%,-1.61%,3.07%,0.25%,5.56%,3.80%,2.00%,3.17%,5.09%,2.95%,5.68%,1.63%,-0.14%,13.75%,14.47%,8.42%,3.69%,14.36%,7.17%,17.41%,6.20%,-,-,-,21/22,13/22,20/22,9/22,17/22,6/22,4/22,6/22,14/22,0/0,3.59,0.57,1.3,0.71,0.08,-,-,-,97.92%,16,-,2.08%,-,66.8677,0.05%,12-May-21,66.8677,12-May-21,63.4383,18-May-20,2.46%,8.87%,16.44%,25.93%,58.18%
SBI Magnum Gilt Fund - Regular Plan - GrowthGilt Fund,4,4201.94,0.04%,0.35%,1.47%,1.35%,0.88%,5.38%,11.24%,10.31%,9.29%,9.83%,0.37%,1.18%,0.54%,-0.83%,-0.05%,0.34%,0.32%,1.20%,-0.25%,-1.09%,0.55%,0.60%,0.88%,-0.26%,2.81%,-0.09%,4.24%,3.65%,1.78%,2.89%,5.80%,2.01%,4.00%,1.00%,0.62%,11.36%,13.46%,5.07%,3.87%,16.12%,7.51%,20.05%,5.73%,10.97%,5.77%,4.62%,12/22,1/22,13/22,16/22,6/22,7/22,2/22,1/22,3/22,0/0,3.39,0.75,1.78,1.47,0.08,-,-,-,97.67%,17,-,2.33%,-,78.3589,0.04%,12-May-21,78.3589,12-May-21,74.2468,18-May-20,2.45%,9.47%,17.93%,28.97%,-
Canara Robeco Gilt Fund - Direct Plan - Growth optionGilt Fund,3,100.86,0.03%,0.49%,1.03%,0.97%,0.72%,4.83%,9.76%,9.15%,8.83%,-,0.41%,1.28%,0.63%,-0.75%,0.03%,0.43%,0.43%,1.30%,-0.14%,-0.98%,0.66%,0.62%,0.93%,-0.14%,2.94%,0.02%,4.36%,3.76%,1.89%,2.81%,5.92%,2.09%,4.17%,1.17%,0.79%,11.88%,13.93%,5.76%,4.37%,16.83%,7.99%,20.30%,5.67%,-,-,-,6/22,21/22,5/22,6/22,19/22,8/22,5/22,10/22,4/22,0/0,3.71,0.56,1.45,1.52,0.1,-,-,-,98.30%,8,-,1.70%,-,77.3497,0.04%,12-May-21,77.3497,12-May-21,72.9645,18-May-20,2.22%,8.36%,15.52%,23.78%,-
DSP Government Securities Fund - Direct Plan - GrowthGilt Fund,5,471.68,0.03%,0.64%,1.45%,1.42%,1.39%,6.17%,12.00%,11.72%,9.85%,-,0.42%,0.99%,0.66%,-0.43%,-,0.45%,0.56%,1.62%,0.06%,-1.62%,0.72%,0.61%,1.38%,-1.52%,2.35%,-0.09%,4.51%,3.23%,1.36%,2.67%,5.02%,2.45%,4.99%,1.64%,-0.19%,10.68%,12.90%,7.98%,3.41%,16.77%,6.46%,18.80%,2.68%,13.03%,4.66%,3.05%,5/22,9/22,18/22,4/22,11/22,8/22,12/22,12/22,11/22,10/19,3.96,1.05,1.65,0.09,0.06,-,-,-,97.92%,16,-,2.08%,-,63.9353,0.04%,12-May-21,63.9353,12-May-21,61.0224,18-May-20,2.33%,8.76%,15.16%,24.18%,59.13%
Baroda Gilt Fund - Plan A - GrowthGilt Fund,2,28.4,0.03%,0.61%,1.09%,0.41%,1.14%,3.89%,8.20%,8.39%,7.04%,8.42%,0.40%,0.95%,0.61%,-0.47%,-0.04%,0.40%,0.51%,1.58%,0.03%,-1.66%,0.68%,0.57%,1.38%,-1.52%,2.35%,-0.09%,4.51%,3.23%,1.36%,2.93%,5.02%,2.45%,4.99%,1.64%,-0.19%,10.68%,12.78%,7.98%,3.41%,16.77%,6.46%,18.80%,2.68%,13.03%,4.66%,3.05%,5/22,9/22,18/22,4/22,11/22,8/22,12/22,12/22,11/22,10/19,3.72,0.82,1.21,-0.51,0.05,-,-,-,92.34%,2,-,7.66%,-,74.3016,0.04%,12-May-21,74.3016,12-May-21,70.4474,18-May-20,2.32%,8.32%,15.64%,25.00%,65.02%
Nippon India Gilt Securities Fund- Direct Plan - Automatic Capital AppGilt Fund,-,1860.51,0.02%,0.76%,1.38%,1.13%,1.47%,5.18%,11.11%,11.34%,10.40%,-,0.26%,0.78%,0.66%,-1.08%,-0.28%,0.67%,0.50%,1.38%,-0.05%,-1.37%,0.63%,0.94%,1.49%,-1.28%,2.59%,0.15%,4.75%,3.46%,1.59%,2.90%,5.25%,2.68%,5.22%,1.87%,0.16%,11.74%,13.79%,9.04%,4.58%,18.10%,7.73%,20.23%,2.68%,-,-,-,17/22,4/22,2/22,10/22,14/22,9/22,10/22,9/22,14/22,17/19,3.47,0.83,1.32,-0.64,0.05,-,-,-,92.71%,5,-,7.29%,-,20.0715,0.09%,12-May-21,20.0715,12-May-21,18.4137,18-May-20,2.14%,6.37%,11.74%,18.03%,-
Nippon India Gilt Securities Fund- Direct Plan - GrowthGilt Fund,3,1860.51,0.02%,0.76%,1.38%,1.13%,1.47%,5.18%,11.11%,11.35%,10.40%,-,0.27%,0.81%,0.70%,-1.05%,-0.24%,0.71%,0.54%,1.42%,-0.01%,-1.33%,0.66%,0.98%,1.49%,-1.28%,2.59%,0.16%,4.76%,3.46%,1.59%,2.90%,5.25%,2.68%,5.22%,1.87%,0.16%,11.74%,13.79%,9.04%,4.58%,18.10%,7.73%,20.22%,3.24%,-,-,-,3/22,5/22,3/22,4/22,3/22,9/22,16/22,15/22,16/22,0/0,,,,,,-,-,-,92.03%,7,-,7.97%,-,58.8963,0.03%,12-May-21,59.4174,05-Jan-21,55.7705,18-May-20,2.28%,8.02%,14.93%,24.31%,62.96%
IDFC Government Securities Fund - Investment Plan - Direct Plan - GrowthGilt Fund,3,1621.39,0.02%,1.06%,1.24%,0.93%,1.45%,5.91%,12.20%,12.12%,10.10%,-,0.38%,1.31%,0.79%,-0.75%,0.26%,0.21%,0.58%,1.17%,-0.40%,-1.55%,0.32%,0.44%,0.77%,-1.11%,2.23%,-0.38%,3.62%,2.66%,0.62%,2.30%,5.26%,1.49%,5.14%,1.42%,-0.41%,8.64%,10.55%,6.97%,1.95%,17.33%,5.22%,18.25%,1.30%,-,-,-,2/22,8/22,3/22,8/22,9/22,10/22,7/22,8/22,5/22,3/19,,,,,,-,-,-,97.92%,16,-,2.08%,-,20.8622,0.08%,12-May-21,20.8622,12-May-21,19.6496,18-May-20,2.09%,6.49%,12.31%,20.37%,50.66%
DSP Government Securities Fund - Regular Plan - GrowthGilt Fund,5,471.68,0.02%,0.59%,1.31%,1.15%,1.32%,5.62%,11.39%,11.02%,9.16%,8.41%,0.40%,1.37%,0.85%,-0.69%,0.32%,0.27%,0.64%,1.24%,-0.33%,-1.47%,0.39%,0.52%,0.68%,-1.30%,2.04%,-0.57%,3.38%,2.43%,0.44%,1.84%,5.07%,1.31%,4.95%,1.23%,-0.69%,7.73%,9.73%,6.18%,1.19%,16.44%,4.37%,17.15%,0.31%,7.13%,5.09%,12.25%,17/22,4/22,2/22,8/22,15/22,10/22,12/22,11/22,12/22,0/0,,,,,,-,-,-,91.84%,32,-,8.16%,-,19.3933,0.09%,12-May-21,19.3933,12-May-21,17.8888,18-May-20,2.05%,7.22%,13.80%,22.42%,50.94%
Canara Robeco Gilt Fund - Regular Plan - GrowthGilt Fund,3,100.86,0.02%,0.42%,0.85%,0.58%,0.64%,4.06%,9.00%,8.42%,8.13%,8.66%,0.26%,0.71%,0.54%,-0.55%,-0.19%,0.37%,0.29%,1.42%,-0.65%,-1.98%,0.61%,0.67%,1.25%,-0.86%,2.53%,0.11%,5.27%,2.94%,0.97%,2.84%,4.89%,1.93%,4.98%,1.26%,0.37%,11.57%,11.22%,6.84%,4.45%,16.64%,5.93%,20.20%,2.83%,11.35%,9.81%,2.48%,3/22,10/22,5/22,6/22,3/22,11/22,15/22,14/22,15/22,15/19,,,,,,-,-,-,94.44%,17,-,5.56%,-,19.9883,0.08%,12-May-21,19.9883,12-May-21,18.9305,18-May-20,2.02%,7.94%,15.70%,27.24%,-
HDFC Gilt Fund - Direct Plan - GrowthGilt Fund,2,2107.8,0.02%,0.64%,1.07%,0.81%,1.05%,4.91%,8.57%,8.54%,7.76%,-,0.62%,1.85%,0.79%,-0.54%,-0.29%,0.50%,1.03%,1.81%,-0.08%,-0.91%,0.57%,0.88%,1.32%,-0.71%,2.69%,0.26%,5.43%,3.09%,1.12%,2.99%,5.04%,2.08%,5.14%,1.41%,0.59%,12.24%,12.07%,7.47%,4.97%,17.16%,6.63%,20.86%,3.11%,-,-,-,18/22,18/22,21/22,20/22,14/22,11/22,14/22,14/22,15/22,0/0,,,,,,-,-,-,83.61%,37,-,16.39%,-,63.1079,0.03%,12-May-21,63.1704,05-Jan-21,60.3074,18-May-20,2.02%,7.94%,15.70%,27.24%,-
IDFC Government Securities Fund - Investment Plan - Regular Plan - GrowthGilt Fund,4,1621.39,0.01%,1.01%,1.08%,0.62%,1.38%,5.25%,11.53%,11.46%,9.46%,9.97%,0.65%,1.91%,0.86%,-0.50%,-0.25%,0.54%,1.07%,1.85%,-0.05%,-0.86%,0.62%,0.92%,1.56%,-0.81%,1.84%,0.44%,3.01%,3.03%,1.07%,1.52%,5.00%,1.96%,4.23%,0.93%,0.71%,8.95%,10.36%,5.81%,3.99%,12.48%,7.07%,14.59%,3.00%,8.86%,5.19%,4.62%,2/22,10/22,4/22,10/22,9/22,12/22,7/22,7/22,6/22,0/0,,,,,,-,-,-,89.59%,19,-,10.41%,-,51.1218,0.03%,12-May-21,51.199,05-Jan-21,49.5218,24-Aug-20,2.11%,8.75%,16.78%,26.90%,64.09%
HDFC Gilt Fund - GrowthGilt Fund,2,2107.8,0.01%,0.60%,0.96%,0.58%,1.00%,4.45%,8.12%,8.11%,7.33%,8.25%,0.40%,0.77%,0.59%,-1.33%,0.01%,1.02%,0.79%,1.62%,-0.38%,-1.81%,0.64%,0.08%,1.69%,-0.53%,2.17%,0.78%,3.11%,3.13%,1.21%,1.63%,5.14%,2.11%,4.38%,1.10%,1.15%,9.89%,11.05%,6.46%,4.25%,12.73%,7.31%,14.88%,3.25%,-,-,-,11/22,15/22,14/22,18/22,15/22,12/22,18/22,20/22,17/22,14/19,,,,,,-,-,-,98.68%,1,-,1.32%,-,66.6933,0.02%,12-May-21,67.2134,05-Jan-21,64.2534,18-May-20,1.94%,7.62%,14.14%,22.48%,54.64%
