Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
Tata Treasury Advantage Fund - Regular Plan - GrowthLow Duration Fund,3,2195.17,0.05%,0.46%,1.22%,1.84%,0.61%,5.98%,4.04%,5.31%,6.09%,7.63%,0.13%,0.46%,0.45%,0.21%,0.09%,0.25%,0.56%,0.55%,0.31%,0.34%,1.10%,0.80%,0.59%,0.73%,1.38%,1.84%,2.18%,1.59%,1.25%,2.08%,0.56%,2.27%,2.27%,1.51%,1.34%,7.27%,6.44%,7.25%,6.56%,7.70%,7.92%,8.77%,8.57%,-,-,-,17/26,20/26,17/26,19/26,15/26,17/26,14/25,14/25,18/24,21/23,,,,,,-,-,-,83.99%,19.0,-,16.01%,-,15.912,-0.01%,12-May-21,15.9135,11-May-21,15.0947,18-May-20,2.33%,6.25%,10.72%,19.59%,-
Canara Robeco Savings Fund - Direct Plan - GrowthLow Duration Fund,5,1629.48,0.05%,0.37%,1.04%,1.72%,0.48%,5.13%,6.50%,6.99%,7.13%,-,0.20%,0.42%,0.05%,0.18%,0.13%,0.61%,0.72%,0.68%,0.29%,0.37%,0.86%,1.19%,0.62%,0.34%,2.05%,1.67%,3.00%,1.47%,1.98%,2.24%,1.92%,2.21%,2.13%,1.72%,0.97%,8.49%,8.69%,7.16%,7.10%,9.03%,8.77%,9.45%,9.58%,9.67%,9.18%,5.74%,4/26,8/26,4/26,8/26,7/26,18/26,10/25,11/25,14/24,12/23,,,,,,-,-,-,92.45%,59.0,-,7.55%,-,15.6062,-0.01%,12-May-21,15.6078,11-May-21,14.8436,18-May-20,2.32%,6.07%,9.96%,17.89%,45.08%
DSP Low Duration Fund - Direct Plan - GrowthLow Duration Fund,4,4306.72,0.05%,0.45%,1.25%,1.91%,0.57%,5.60%,7.31%,7.55%,7.48%,-,0.20%,0.43%,0.06%,0.19%,0.14%,0.62%,0.73%,0.69%,0.30%,0.38%,0.87%,1.20%,0.63%,0.37%,2.08%,1.70%,3.02%,1.49%,2.00%,2.16%,1.95%,2.24%,2.17%,1.76%,1.01%,8.62%,8.86%,7.32%,7.24%,9.16%,8.87%,9.54%,9.64%,-,-,-,6/26,12/26,14/26,13/26,10/26,18/26,10/25,10/25,0/0,0/0,,,,,,-,-,-,93.12%,11.0,-,6.88%,-,17.319,-0.01%,12-May-21,17.321,11-May-21,15.1698,18-May-20,2.30%,5.59%,5.61%,10.13%,34.38%
Axis Treasury Advantage Fund - GrowthLow Duration Fund,3,8255.0,0.05%,0.42%,1.20%,1.91%,0.57%,6.02%,7.12%,7.47%,7.26%,8.17%,0.16%,0.49%,0.57%,0.22%,0.12%,0.28%,0.59%,0.59%,0.37%,0.44%,0.60%,0.98%,0.65%,0.90%,1.49%,1.51%,2.09%,1.87%,2.03%,2.42%,-0.15%,2.37%,2.27%,1.61%,1.58%,7.23%,6.84%,7.29%,6.63%,8.50%,8.41%,8.95%,9.42%,9.71%,9.18%,5.63%,11/26,10/26,8/26,15/26,11/26,19/26,8/25,8/25,4/24,2/23,,,,,,-,-,-,91.90%,56.0,-,8.10%,-,16.2747,-0.01%,12-May-21,16.277,11-May-21,14.3709,18-May-20,2.29%,6.07%,10.54%,19.01%,47.68%
SBI Magnum Low Duration Fund - Regular Plan - GrowthLow Duration Fund,3,11054.38,0.05%,0.34%,0.89%,1.57%,0.47%,5.02%,6.52%,7.03%,7.04%,8.04%,0.18%,0.55%,0.63%,0.27%,0.17%,0.33%,0.65%,0.64%,0.42%,0.50%,0.66%,1.04%,0.73%,1.07%,1.66%,1.69%,2.27%,2.05%,2.11%,2.50%,-0.07%,2.44%,2.35%,1.69%,1.83%,7.98%,7.26%,7.63%,6.97%,8.83%,8.81%,9.43%,9.72%,-,-,-,19/26,20/26,17/26,21/26,18/26,19/26,21/25,21/25,20/24,0/0,,,,,,-,-,-,70.75%,111.0,-,29.25%,-,23.021,-0.01%,12-May-21,23.0238,11-May-21,21.1789,18-May-20,2.43%,6.37%,10.87%,19.70%,-
JM Low Duration Fund - (Direct) - GrowthLow Duration Fund,3,128.47,0.05%,0.36%,1.00%,1.62%,0.49%,25.80%,5.05%,5.79%,6.38%,-,0.10%,0.35%,0.27%,0.20%,0.10%,0.25%,0.44%,0.56%,0.18%,0.21%,0.57%,0.85%,0.45%,0.58%,1.26%,1.06%,2.54%,1.56%,1.76%,2.18%,1.76%,2.16%,2.20%,1.68%,1.05%,6.66%,8.23%,7.43%,6.62%,8.28%,8.60%,9.13%,8.92%,9.47%,8.98%,5.38%,14/26,22/26,23/26,23/26,21/26,20/26,9/25,11/25,12/24,0/0,,,,,,-,-,-,94.56%,69.0,-,5.44%,-,22.2913,-0.01%,12-May-21,22.2944,11-May-21,20.6343,18-May-20,2.23%,4.74%,5.62%,11.13%,-
Mirae Asset Savings Fund - Regular Savings - GrowthLow Duration Fund,2,1045.77,0.05%,0.38%,1.06%,1.60%,0.53%,5.62%,5.34%,6.00%,6.05%,4.77%,0.12%,0.40%,0.32%,0.22%,0.13%,0.30%,0.49%,0.61%,0.23%,0.27%,0.62%,0.90%,0.52%,0.69%,1.43%,1.23%,2.71%,1.69%,1.91%,2.32%,1.79%,2.23%,2.22%,1.70%,1.23%,7.31%,8.65%,7.54%,6.69%,8.43%,8.67%,9.20%,8.99%,-,-,-,21/26,11/26,11/26,16/26,14/26,20/26,7/25,7/25,7/24,0/0,,,,,,-,-,-,91.90%,56.0,-,8.10%,-,47.8785,-0.01%,12-May-21,47.884,11-May-21,44.5802,18-May-20,2.22%,5.85%,10.12%,18.63%,48.53%
Sundaram Low Duration Fund - Regular Plan - GrowthLow Duration Fund,2,386.44,0.05%,0.35%,0.92%,1.53%,0.44%,4.71%,0.89%,3.05%,4.55%,6.88%,0.10%,0.33%,0.33%,0.21%,0.09%,0.24%,0.33%,0.45%,0.22%,0.16%,0.56%,0.90%,0.44%,0.65%,1.03%,1.03%,2.20%,1.66%,1.64%,-2.30%,-3.99%,2.04%,2.18%,1.47%,1.09%,6.10%,-2.64%,6.96%,6.55%,7.97%,8.10%,9.00%,9.82%,10.05%,9.45%,5.72%,15/26,16/26,12/26,18/26,15/26,21/26,11/25,12/25,10/24,0/0,,,,,,-,-,-,92.45%,59.0,-,7.55%,-,45.2661,-0.01%,12-May-21,45.272,11-May-21,42.3974,18-May-20,2.21%,3.57%,1.43%,4.18%,-
Canara Robeco Savings Fund - Regular Plan - GrowthLow Duration Fund,5,1629.48,0.04%,0.35%,0.97%,1.59%,0.45%,4.86%,6.24%,6.73%,6.90%,8.00%,0.13%,0.39%,0.42%,0.25%,0.14%,0.28%,0.37%,0.48%,0.26%,0.20%,0.60%,0.94%,0.52%,0.84%,1.16%,1.16%,2.30%,1.77%,1.77%,-2.28%,-3.88%,2.18%,2.33%,1.64%,1.38%,6.58%,-2.15%,7.65%,7.27%,8.59%,8.66%,9.63%,9.95%,-,-,-,6/26,17/26,18/26,20/26,18/26,21/26,13/25,13/25,0/0,0/0,,,,,,-,-,-,87.60%,21.0,-,12.40%,-,422.3451,-0.01%,12-May-21,422.3696,11-May-21,394.3927,18-May-20,2.36%,6.18%,10.50%,18.96%,-
Principal Low Duration Fund - GrowthLow Duration Fund,2,74.57,0.04%,0.39%,1.09%,1.73%,0.52%,10.09%,-3.28%,-0.47%,2.67%,5.76%,0.12%,0.47%,0.47%,0.19%,0.01%,0.26%,0.50%,0.64%,0.30%,0.33%,0.69%,0.96%,0.59%,0.67%,1.43%,1.44%,2.76%,1.58%,1.72%,2.16%,-3.88%,2.12%,2.27%,1.58%,1.28%,7.45%,2.16%,7.43%,6.88%,8.43%,8.55%,9.18%,9.32%,9.65%,9.25%,5.75%,16/26,23/26,24/26,23/26,22/26,22/26,9/25,9/25,9/24,8/23,,,,,,-,-,-,90.09%,176.0,-,9.91%,-,418.5828,-0.01%,12-May-21,418.6083,11-May-21,391.293,18-May-20,2.14%,5.31%,8.62%,15.60%,32.89%
DSP Low Duration Fund - Regular Plan - GrowthLow Duration Fund,4,4306.72,0.04%,0.42%,1.18%,1.77%,0.54%,5.32%,7.00%,7.24%,7.15%,-,-,-,-,-,-,-,-,-,-,-0.16%,-6.87%,-,-,-,-,-7.02%,-14.61%,-0.52%,-12.26%,-2.99%,-,-,-,-,-,-21.01%,-14.60%,-,-,-,-,-,-,-,-,-,24/26,14/26,15/26,19/26,16/26,22/26,7/25,8/25,9/24,0/0,,,,,,-,-,-,90.35%,78.0,-,9.66%,-0.01%,2792.9016,-0%,12-May-21,2792.9503,11-May-21,2606.4373,18-May-20,2.07%,5.57%,9.76%,18.21%,-
L&T Low Duration Fund - GrowthLow Duration Fund,3,909.24,0.04%,0.40%,1.18%,1.80%,0.52%,8.15%,5.16%,5.98%,6.91%,7.97%,0.12%,0.49%,0.49%,0.21%,0.02%,0.29%,0.52%,0.65%,0.32%,0.34%,0.70%,0.98%,0.61%,0.72%,1.48%,1.48%,2.80%,1.61%,1.76%,2.21%,-3.84%,2.17%,2.31%,1.64%,1.35%,7.63%,2.35%,7.65%,7.09%,8.65%,8.77%,9.32%,9.39%,-,-,-,19/26,22/26,21/26,21/26,24/26,23/26,12/25,12/25,12/24,9/23,,,,,,-,-,-,78.75%,62.0,-,21.25%,-,1901.5474,-0%,12-May-21,1901.6094,11-May-21,1791.6486,18-May-20,2.04%,5.35%,9.30%,-,-
JM Low Duration Fund - GrowthLow Duration Fund,3,128.47,0.04%,0.33%,0.92%,1.49%,0.46%,25.58%,4.91%,5.66%,6.25%,7.70%,-,-,-,-,-,-,-,-,-,-0.16%,-6.87%,-,-,-,-,-7.02%,-14.61%,-0.52%,-12.26%,-3.00%,-,-,-,-,-,-21.01%,-14.61%,-,-,-,-,-,-,-,-,-,12/26,21/26,19/26,22/26,22/26,23/26,20/25,20/25,19/24,0/0,,,,,,-,-,-,55.12%,1.0,-,44.88%,-,3070.0897,-0%,12-May-21,3070.1722,11-May-21,2897.7348,18-May-20,2.12%,5.73%,9.96%,18.45%,47.24%
LIC MF Savings Fund - GrowthLow Duration Fund,5,1005.44,0.04%,0.39%,0.98%,2.19%,0.49%,6.60%,5.10%,5.66%,6.22%,7.22%,0.46%,1.40%,1.02%,0.65%,0.64%,1.85%,1.75%,0.66%,0.98%,1.18%,0.99%,1.12%,1.86%,2.43%,4.39%,3.25%,1.86%,-7.61%,-0.71%,2.20%,0.83%,2.49%,2.67%,1.77%,4.39%,1.48%,5.06%,8.35%,8.31%,9.62%,9.79%,10.04%,9.47%,10.20%,9.92%,2.64%,18/26,21/26,23/26,24/26,25/26,24/26,20/25,20/25,20/24,18/23,,,,,,-,-,-,78.61%,145.0,-,21.39%,-,1791.8892,-0.01%,12-May-21,1791.9794,11-May-21,1698.7087,18-May-20,1.94%,5.30%,9.34%,17.49%,45.78%
HSBC Low Duration Fund - GrowthLow Duration Fund,2,190.0,0.04%,0.43%,1.18%,1.58%,0.55%,13.51%,-0.48%,2.04%,3.83%,1.92%,0.46%,1.40%,1.03%,0.68%,0.66%,1.88%,1.78%,0.69%,1.01%,1.21%,1.02%,1.16%,1.86%,2.50%,4.48%,3.34%,1.95%,-7.53%,-0.61%,2.42%,0.92%,2.58%,2.76%,1.86%,4.47%,1.84%,5.52%,8.73%,8.68%,9.97%,10.14%,10.29%,9.80%,-,-,-,23/26,23/26,22/26,24/26,25/26,24/26,13/25,13/25,14/24,0/0,,,,,,-,-,-,78.61%,145.0,-,21.39%,-,2862.676,-0%,12-May-21,2862.776,11-May-21,2595.1179,18-May-20,1.89%,4.13%,4.74%,9.50%,32.82%
Tata Treasury Advantage Fund - Regular Plan - Growth (Segregated Portfolio 1)Low Duration Fund,-,11.92,-,-,-,-,-,-7.02%,-,-,-,-,0.13%,0.42%,0.46%,0.24%,0.07%,0.27%,0.40%,0.57%,0.29%,0.26%,0.65%,0.93%,0.55%,0.77%,1.26%,1.28%,2.80%,1.62%,1.79%,2.23%,-9.95%,4.28%,4.28%,4.28%,1.33%,7.23%,-4.25%,-,-,-,-,-,-,-,-,-,9/26,11/26,13/26,7/26,17/26,25/26,24/25,23/25,22/24,0/0,,,,,,-,-,-,87.60%,21.0,-,12.40%,-,2643.8489,-0%,12-May-21,2643.9537,11-May-21,2485.973,18-May-20,1.86%,2.82%,0.35%,2.36%,22.96%
Tata Treasury Advantage Fund - Direct Plan - Growth (Segregated Portfolio 1)Low Duration Fund,-,11.92,-,-,-,-,-,-7.02%,-,-,-,-,0.13%,0.43%,0.47%,0.24%,0.07%,0.27%,0.40%,0.57%,0.29%,0.27%,0.65%,0.94%,0.56%,0.79%,1.28%,1.30%,2.82%,1.64%,1.82%,2.26%,-9.92%,2.11%,2.20%,1.72%,1.36%,7.32%,-4.12%,7.38%,7.21%,9.02%,8.88%,9.44%,9.64%,-,-,-,10/26,14/26,15/26,7/26,20/26,25/26,24/25,24/25,23/24,19/23,,,,,,-,-,-,64.91%,3.0,-,35.09%,-,2982.0454,-0%,12-May-21,2982.1525,11-May-21,2823.6718,18-May-20,-1.10%,-,-,-,-
UTI Treasury Advantage Fund - Regular Plan - GrowthLow Duration Fund,-,3684.79,-,-,-,-,-,-,-,-,-,-,0.19%,0.38%,0.22%,0.19%,0.16%,0.49%,0.67%,0.69%,0.35%,0.42%,0.89%,1.04%,0.57%,0.52%,1.89%,1.80%,2.44%,1.64%,1.61%,2.13%,1.76%,2.06%,2.08%,1.51%,1.12%,8.08%,7.91%,6.45%,6.37%,8.58%,7.63%,8.37%,8.20%,8.91%,8.58%,5.39%,26/26,26/26,26/26,26/26,26/26,26/26,18/26,17/25,14/24,10/21,,,,,,-,-,-,90.22%,61.0,-,9.78%,-,2745.3753,-0%,12-May-21,2745.4963,11-May-21,2496.4502,18-May-20,-1.11%,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/26,26/26,26/26,26/26,26/26,26/26,18/26,17/25,16/24,0/0,,,,,,,,,,,,,,,,,,,,,,,,,
