Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
Tata Arbitrage Fund - GrowthArbitrage Fund,5,5067.49,0.08%,0.27%,1.01%,1.86%,0.53%,3.68%,5.01%,-,-,-,0.15%,0.48%,0.43%,0.43%,0.22%,0.40%,0.08%,0.44%,0.48%,0.34%,0.20%,0.47%,0.63%,0.98%,1.00%,0.92%,1.38%,1.78%,1.52%,1.64%,1.80%,1.48%,1.55%,1.73%,1.57%,4.84%,6.58%,6.51%,6.17%,7.11%,8.08%,8.96%,8.52%,-,-,-,15/28,3/28,13/28,19/28,4/28,18/26,13/24,0/0,0/0,0/0,,,,,,-,66.90%,103,5.31%,7,-,94.99%,-,15.8355,-0.03%,17-May-21,15.8398,14-May-21,15.2513,20-May-20,1.79%,3.85%,6.81%,13.30%,36.18%
SBI Arbitrage Opportunities Fund - Direct Plan - GrowthArbitrage Fund,1,3680.93,0.07%,0.26%,1.03%,1.81%,0.53%,3.12%,4.59%,5.36%,5.83%,-,0.07%,0.32%,0.35%,0.28%,0.20%,0.24%,-0.04%,0.31%,0.38%,0.30%,-,-,0.39%,0.66%,0.61%,-,-,-,-,-,-,-,-,-,1.04%,0.80%,-,-,-,-,-,-,-,-,-,-,22/27,15/27,14/27,19/27,13/27,18/25,17/23,15/18,11/16,6/10,,,,,,1067.00%,66.87%,48,4.49%,3,19.55%,76.30%,-,21.9531,-0.02%,17-May-21,21.9588,12-May-21,21.1197,20-May-20,1.77%,3.96%,6.99%,-,-
Mahindra Manulife Arbitrage Yojana - GrowthArbitrage Fund,-,29.53,0.07%,0.12%,0.70%,1.26%,0.38%,-,-,-,-,-,0.11%,0.39%,0.42%,0.34%,0.27%,0.31%,0.02%,0.38%,0.44%,2.62%,-,-,0.50%,0.86%,0.82%,-,-,-,-,-,-,-,-,-,1.36%,1.11%,-,-,-,-,-,-,-,-,-,-,23/28,17/28,19/28,20/28,18/28,19/26,19/24,16/19,12/17,0/0,,,,,,1067.00%,66.87%,48,4.49%,3,19.55%,76.30%,-,11.5,-0.04%,17-May-21,11.5046,14-May-21,11.1699,20-May-20,1.74%,3.97%,6.90%,13.35%,-
ITI Arbitrage Fund - Direct Plan - GrowthArbitrage Fund,-,19.23,0.07%,0.25%,0.82%,1.51%,0.52%,3.04%,-,-,-,-,0.06%,0.47%,0.40%,0.30%,0.19%,0.33%,0.08%,0.47%,0.43%,0.26%,0.13%,3.99%,0.53%,0.79%,0.91%,0.71%,-,-,-,-,-,-,-,-,1.27%,1.62%,-,-,-,-,-,-,-,-,-,-,16/27,9/27,19/27,20/27,17/27,19/25,18/23,0/0,0/0,0/0,,,,,,-,66.72%,16,-,-,16.14%,84.17%,-,11.2676,-0.04%,17-May-21,11.2725,14-May-21,11.0277,20-May-20,1.69%,3.61%,6.46%,12.85%,35.38%
LIC MF Arbitrage Fund - GrowthArbitrage Fund,2,31.11,0.07%,0.24%,0.85%,1.45%,0.46%,2.52%,4.01%,-,-,-,0.10%,0.52%,0.47%,0.33%,0.25%,0.38%,0.13%,0.52%,0.48%,0.31%,0.19%,1.44%,0.62%,0.96%,1.09%,0.88%,-,-,-,-,-,-,-,-,1.53%,1.99%,-,-,-,-,-,-,-,-,-,-,20/28,11/28,20/28,21/28,19/28,20/26,18/24,0/0,0/0,0/0,,,,,,-,66.72%,16,-,-,16.14%,84.17%,-,15.1903,-0.03%,17-May-21,15.1953,14-May-21,14.7337,20-May-20,1.69%,-,-,-,-
ICICI Prudential Equity - Arbitrage Fund - GrowthArbitrage Fund,3,10787.78,0.07%,0.25%,0.99%,1.75%,0.52%,3.24%,4.54%,5.20%,5.53%,6.97%,0.03%,0.09%,0.05%,0.21%,0.05%,0.20%,-0.12%,0.11%,0.01%,-,-0.25%,-0.10%,0.12%,0.21%,0.22%,-0.35%,-0.07%,0.97%,0.43%,0.90%,1.47%,1.30%,1.39%,-,0.34%,0.40%,4.25%,1.85%,-,-,-,-,-,-,-,-,23/27,19/27,25/27,23/27,20/27,20/25,0/0,0/0,0/0,0/0,,,,,,-,66.66%,66,12.18%,5,9.30%,11.86%,-,12.725,-0.04%,17-May-21,12.731,12-May-21,12.319,20-May-20,1.63%,3.72%,-,-,-
IDFC Arbitrage Fund - Regular Plan - GrowthArbitrage Fund,3,6825.29,0.07%,0.20%,0.88%,1.65%,0.44%,3.08%,4.28%,5.07%,5.41%,6.84%,0.07%,0.15%,0.11%,0.27%,0.11%,0.27%,-0.06%,0.17%,0.04%,0.06%,-0.21%,-0.07%,0.21%,0.40%,0.41%,-0.21%,0.05%,1.08%,0.56%,0.96%,1.64%,1.49%,1.59%,-,0.62%,0.96%,4.83%,2.11%,-,-,-,-,-,-,-,-,24/28,20/28,25/28,23/28,21/28,21/26,0/0,0/0,0/0,0/0,,,,,,-,66.66%,66,12.18%,5,9.30%,11.86%,-,26.9395,-0.02%,17-May-21,26.9495,12-May-21,26.1085,20-May-20,1.54%,3.51%,-,-,-
Axis Arbitrage Fund - Direct Plan - GrowthArbitrage Fund,-,3426.7,0.07%,0.26%,1.09%,2.03%,0.53%,3.69%,5.20%,5.83%,6.28%,-,0.09%,0.49%,0.46%,0.32%,0.15%,0.34%,0.08%,0.45%,0.43%,0.23%,0.11%,0.29%,0.58%,0.85%,0.91%,0.72%,1.16%,1.57%,1.26%,1.39%,1.79%,1.36%,1.61%,1.53%,1.38%,4.12%,5.97%,6.21%,5.49%,6.87%,7.48%,8.62%,9.87%,10.11%,7.63%,6.52%,26/27,24/27,26/27,26/27,24/27,21/25,20/23,0/0,0/0,0/0,,,,,,-,66.37%,14,9.22%,1,-,24.40%,-,11.5417,-0.04%,17-May-21,11.5468,14-May-21,11.0568,20-May-20,1.52%,3.62%,6.64%,13.50%,-
Indiabulls Arbitrage Fund - Regular Plan - GrowthArbitrage Fund,2,15.1,0.07%,0.11%,0.68%,1.04%,0.31%,1.88%,3.65%,4.44%,5.15%,-,0.11%,0.53%,0.50%,0.36%,0.19%,0.38%,0.12%,0.49%,0.47%,0.27%,0.15%,0.33%,0.64%,0.98%,1.04%,0.85%,1.28%,1.70%,1.40%,1.54%,1.94%,1.51%,1.76%,1.68%,1.58%,4.62%,6.55%,6.85%,6.17%,7.52%,8.02%,9.10%,10.31%,-,-,-,27/28,26/28,26/28,26/28,24/28,22/26,21/24,0/0,0/0,0/0,,,,,,-,66.37%,14,9.22%,1,-,24.40%,-,20.9306,-0.03%,17-May-21,20.938,12-May-21,20.2719,20-May-20,1.43%,2.87%,4.18%,7.39%,-
Mirae Asset Arbitrage Fund - GrowthArbitrage Fund,-,290.3,0.07%,0.18%,0.89%,1.61%,0.48%,-,-,-,-,-,0.08%,0.46%,0.44%,0.38%,0.16%,0.33%,0.07%,0.44%,0.44%,0.28%,0.12%,0.36%,0.54%,0.88%,0.89%,0.75%,1.28%,1.48%,1.30%,1.47%,1.80%,1.52%,1.66%,1.50%,1.38%,4.13%,6.18%,6.72%,5.46%,6.64%,7.98%,7.96%,9.77%,9.89%,8.32%,2.03%,19/27,26/27,23/27,25/27,26/27,22/25,19/23,16/18,14/16,0/0,,,,,,1368.00%,66.03%,16,-,-,3.56%,30.42%,-,10.565,-0.05%,17-May-21,10.5707,14-May-21,10.1143,03-Jun-20,1.40%,3.07%,5.71%,11.77%,-
Nippon India Arbitrage Fund - GrowthArbitrage Fund,3,11037.88,0.07%,0.24%,0.94%,1.74%,0.49%,3.34%,4.58%,5.30%,5.67%,7.13%,0.11%,0.51%,0.50%,0.42%,0.21%,0.39%,0.12%,0.49%,0.50%,0.34%,0.18%,0.42%,0.63%,1.05%,1.06%,0.92%,1.48%,1.67%,1.44%,1.57%,1.98%,1.69%,1.84%,1.66%,1.63%,4.89%,6.82%,7.40%,6.10%,7.28%,8.52%,8.47%,9.97%,-,-,-,18/28,27/28,23/28,24/28,27/28,23/26,20/24,17/19,15/17,0/0,,,,,,1368.00%,66.03%,16,-,-,3.56%,30.42%,-,11.334,-0.05%,17-May-21,11.3398,14-May-21,10.9391,20-May-20,1.28%,-,-,-,-
SBI Arbitrage Opportunities Fund - Regular Plan - GrowthArbitrage Fund,1,3680.93,0.07%,0.22%,0.92%,1.59%,0.47%,2.66%,4.12%,4.84%,5.29%,6.77%,0.06%,0.46%,0.45%,0.31%,0.15%,0.31%,0.03%,0.36%,0.41%,0.22%,0.08%,0.12%,0.52%,0.83%,0.76%,0.60%,0.68%,1.59%,1.16%,1.52%,1.88%,1.34%,1.53%,1.38%,1.31%,3.34%,6.02%,6.18%,5.32%,6.42%,7.29%,8.63%,9.13%,9.11%,8.34%,5.76%,4/27,16/27,24/27,24/27,22/27,23/25,21/23,17/18,15/16,10/10,,,,,,-,65.83%,39,-,-,-,100.30%,-,26.9003,-0.02%,17-May-21,26.9062,14-May-21,25.9245,20-May-20,1.21%,2.89%,-,-,-
Principal Arbitrage Fund - Direct Plan - GrowthArbitrage Fund,-,9.06,0.06%,0.20%,0.83%,1.39%,0.42%,2.08%,3.03%,1.85%,3.51%,-,0.08%,0.49%,0.49%,0.34%,0.19%,0.34%,0.06%,0.40%,0.45%,0.26%,0.12%,0.16%,0.58%,0.94%,0.88%,0.71%,0.79%,1.70%,1.27%,1.60%,1.99%,1.46%,1.69%,1.55%,1.48%,3.80%,6.50%,6.87%,5.78%,7.04%,7.86%,9.14%,9.13%,-,-,-,8/28,22/28,27/28,27/28,25/28,24/26,22/24,18/19,16/17,0/0,,,,,,-,65.83%,39,-,-,-,100.30%,-,10.36,-0.06%,17-May-21,10.366,14-May-21,10,19-Jun-20,1.20%,2.40%,3.47%,6.03%,-
ITI Arbitrage Fund - GrowthArbitrage Fund,-,19.23,0.06%,0.19%,0.64%,1.13%,0.42%,2.27%,-,-,-,-,0.05%,0.60%,0.33%,0.41%,0.08%,0.34%,0.05%,0.49%,0.54%,0.50%,0.17%,0.53%,0.65%,0.72%,0.93%,1.09%,0.47%,-,-,-,-,-,-,-,1.39%,3.12%,-,-,-,-,-,-,-,-,-,-,24/27,22/27,21/27,22/27,25/27,24/25,22/23,18/18,16/16,0/0,,,,,,1052.00%,65.46%,84,26.63%,4,-,7.91%,-,10.4719,-0.06%,17-May-21,10.4782,14-May-21,10.0926,03-Jun-20,1.18%,2.64%,5.05%,10.60%,32.16%
Principal Arbitrage Fund - Regular Plan - GrowthArbitrage Fund,-,9.06,0.06%,0.16%,0.72%,1.18%,0.36%,1.63%,2.57%,1.38%,2.94%,-,0.09%,0.65%,0.39%,0.46%,0.13%,0.40%,0.11%,0.55%,0.60%,0.56%,0.22%,0.58%,0.74%,0.90%,1.11%,1.26%,0.63%,-,-,-,-,-,-,-,1.66%,3.75%,-,-,-,-,-,-,-,-,-,-,26/28,24/28,24/28,25/28,26/28,25/26,23/24,19/19,17/17,0/0,,,,,,1052.00%,65.46%,84,26.63%,4,-,7.91%,-,25.5874,-0.03%,17-May-21,25.5947,12-May-21,24.8351,20-May-20,1.13%,2.89%,5.58%,11.74%,-
Axis Arbitrage Fund - GrowthArbitrage Fund,-,3426.7,0.05%,0.19%,0.90%,1.65%,0.43%,2.92%,4.44%,5.05%,5.46%,-,0.08%,0.50%,0.50%,0.37%,0.14%,0.35%,0.12%,0.50%,0.43%,0.32%,0.15%,0.33%,0.58%,0.89%,1.02%,0.82%,1.39%,1.87%,1.33%,1.43%,1.91%,1.51%,-,-,1.42%,4.80%,6.43%,0.08%,-,-,-,-,-,-,-,-,27/27,27/27,27/27,27/27,27/27,25/25,23/23,0/0,0/0,0/0,,,,,,-,65.44%,13,-,-,-,34.56%,-,10.295,-0.08%,17-May-21,10.303,14-May-21,10,19-Jun-20,0.62%,1.29%,-,-,-
BOI AXA Arbitrage Fund - Direct Plan - GrowthArbitrage Fund,1,32.27,0.05%,0.18%,0.78%,1.39%,0.46%,3.03%,4.16%,-,-,-,0.11%,0.56%,0.56%,0.43%,0.20%,0.42%,0.18%,0.56%,0.49%,0.39%,0.21%,0.39%,0.68%,1.07%,1.20%,1.01%,1.58%,2.08%,1.53%,1.59%,2.08%,1.66%,-,-,1.71%,5.60%,7.21%,0.11%,-,-,-,-,-,-,-,-,28/28,28/28,28/28,28/28,28/28,26/26,24/24,0/0,0/0,0/0,,,,,,-,65.44%,13,-,-,-,34.56%,-,15.227,-0.05%,17-May-21,15.2352,14-May-21,14.6721,20-May-20,0.23%,0.63%,-,-,-
BOI AXA Arbitrage Fund - GrowthArbitrage Fund,1,32.27,0.04%,0.12%,0.60%,1.01%,0.37%,2.24%,3.38%,-,-,-,0.08%,0.53%,0.47%,0.24%,0.17%,0.25%,0.11%,0.42%,0.37%,0.28%,0.17%,0.29%,0.61%,0.73%,0.81%,0.73%,1.25%,1.82%,1.22%,1.41%,1.84%,-,-,-,1.30%,4.32%,5.16%,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,-,65.01%,39,-,-,-,100.32%,-,30.4552,-0.03%,17-May-21,30.4639,12-May-21,29.2858,20-May-20,,,,,
Navi Arbitrage Fund - Direct Plan - GrowthArbitrage Fund,-,0.15,0.03%,0.12%,0.41%,0.80%,0.22%,0.43%,1.94%,-,-,-,0.10%,0.57%,0.48%,0.26%,0.21%,0.30%,0.15%,0.47%,0.41%,0.33%,0.21%,0.32%,0.68%,0.81%,0.96%,0.87%,1.38%,1.89%,1.39%,1.56%,1.96%,-,-,-,1.44%,4.82%,5.67%,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,-,65.01%,39,-,-,-,100.32%,-,14.6598,-0.06%,17-May-21,14.6685,14-May-21,14.2116,05-Jun-20,,,,,
Navi Arbitrage Fund - GrowthArbitrage Fund,-,0.15,0.02%,0.06%,0.22%,0.42%,0.13%,-0.25%,1.37%,-,-,-,0.10%,0.50%,0.47%,0.34%,0.17%,0.34%,0.05%,0.45%,0.44%,0.31%,0.16%,0.33%,0.60%,0.88%,0.90%,0.79%,1.22%,1.54%,1.33%,1.46%,1.75%,1.50%,1.62%,1.45%,1.45%,4.19%,6.20%,6.11%,5.67%,6.46%,7.57%,8.14%,7.66%,8.65%,8.36%,4.83%,,,,,,,,,,,,,,,,-,-,-,-,-,-,100.00%,-,29.1983,-0.03%,17-May-21,29.2089,12-May-21,28.236,20-May-20,,,,,
,,,,,,,,,,,,,0.13%,0.55%,0.52%,0.38%,0.22%,0.38%,0.09%,0.49%,0.49%,0.35%,0.20%,0.38%,0.68%,1.02%,1.03%,0.94%,1.37%,1.67%,1.46%,1.51%,1.86%,1.62%,1.75%,1.58%,1.66%,4.76%,6.71%,6.63%,6.19%,6.99%,8.12%,8.51%,7.35%,-,-,-,,,,,,,,,,,,,,,,-,-,-,-,-,-,100.00%,-,,,,,,,,,,,,
