Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
LIC MF Ultra Short Term Fund - Direct Plan - GrowthUltra Short Duration Fund,-,73.11,0.05%,0.31%,0.86%,1.64%,0.42%,3.94%,-,-,-,-,0.18%,-,-,-,-,-,-,-,-,-,-,-,0.40%,0.67%,0.92%,0.85%,1.71%,1.29%,1.44%,1.85%,1.61%,-,-,-,1.12%,4.32%,6.16%,-7.81%,6.00%,6.84%,7.15%,8.32%,2.97%,-,-,-,11/29,6/28,14/28,14/28,9/28,16/27,0/0,0/0,0/0,0/0,,,,,,-,-,-,90.61%,63,-,9.39%,-,30.371,0.05%,12-May-21,30.371,12-May-21,27.8248,18-May-20,1.90%,4.76%,-,-,-
IDBI Ultra Short Term Fund - Direct Plan - GrowthUltra Short Duration Fund,1,447.98,0.05%,0.32%,0.88%,2.00%,0.46%,5.24%,6.60%,6.43%,6.83%,-,0.09%,0.29%,0.34%,0.24%,0.11%,0.23%,0.35%,0.40%,0.27%,0.29%,0.43%,0.65%,0.43%,0.90%,1.02%,1.05%,2.02%,-,-,-,-,-,-,-,1.38%,5.64%,7.24%,-,-,-,-,-,-,-,-,-,10/30,12/29,11/29,16/29,17/29,16/28,11/23,8/18,10/18,9/17,,,,,,-,-,-,93.83%,28,-,6.17%,-,30.1837,0.05%,12-May-21,30.1837,12-May-21,27.6727,18-May-20,1.88%,-,-,-,-
L&T Ultra Short Term Fund - Regular Plan - GrowthUltra Short Duration Fund,4,2997.54,0.05%,0.32%,0.93%,1.62%,0.41%,4.13%,5.69%,6.41%,6.72%,7.95%,0.10%,0.33%,0.38%,0.27%,0.15%,0.27%,0.38%,0.44%,0.31%,0.33%,0.47%,0.68%,0.40%,0.83%,0.95%,0.98%,1.96%,-,-,-,-,-,-,-,1.09%,4.88%,6.58%,-,-,-,-,-,-,-,-,-,10/30,12/29,11/29,16/29,17/29,16/28,11/23,8/18,10/18,9/17,,,,,,-,-,-,79.03%,22,20.23%,0.74%,-,2183.6292,0%,12-May-21,2183.6292,12-May-21,2118.377,18-May-20,1.88%,5.07%,-,-,-
L&T Ultra Short Term Fund - Regular Plan - CumulativeUltra Short Duration Fund,4,2997.54,0.05%,0.32%,0.93%,1.62%,0.41%,4.13%,5.69%,6.41%,6.72%,7.76%,0.09%,0.30%,0.25%,0.22%,0.18%,0.25%,0.32%,0.30%,0.25%,0.28%,0.33%,0.48%,0.40%,0.79%,1.23%,1.33%,0.94%,1.45%,1.68%,6.25%,-2.97%,1.86%,2.03%,1.50%,1.34%,5.15%,-,-,-,-,-,-,-,-,-,-,8/30,5/29,5/29,8/29,5/29,17/28,13/23,0/0,0/0,0/0,,,,,,-,-,-,74.03%,13,-,25.97%,-,1208.022,0%,12-May-21,1208.022,12-May-21,1160.4021,18-May-20,2.01%,-,-,-,-
HSBC Ultra Short Duration Fund - Regular Plan - GrowthUltra Short Duration Fund,4,787.93,0.05%,0.33%,0.98%,1.66%,0.41%,4.31%,-,-,-,-,0.09%,0.31%,0.27%,0.24%,0.20%,0.27%,0.34%,0.32%,0.26%,0.30%,0.35%,0.50%,0.44%,0.87%,1.32%,1.44%,1.04%,1.55%,1.79%,6.38%,-2.85%,2.00%,2.18%,1.66%,1.25%,4.90%,-,-,-,-,-,-,-,-,-,-,10/29,20/28,21/28,23/28,18/28,17/27,11/22,0/0,0/0,0/0,,,,,,-,-,-,74.03%,13,-,25.97%,-,34.832,0.02%,12-May-21,34.832,12-May-21,33.2323,18-May-20,1.88%,5.05%,9.03%,17.53%,-
Kotak Savings Fund - GrowthUltra Short Duration Fund,4,12420.97,0.05%,0.31%,0.92%,1.59%,0.40%,4.53%,5.89%,6.57%,6.80%,7.95%,0.08%,0.30%,0.30%,0.25%,0.12%,0.21%,0.28%,0.35%,0.21%,0.23%,0.33%,0.49%,0.42%,0.87%,1.04%,0.94%,1.90%,1.41%,1.63%,2.12%,1.89%,2.12%,1.01%,1.04%,1.21%,5.07%,6.80%,6.84%,5.79%,7.83%,7.81%,8.61%,9.12%,9.66%,9.25%,2.34%,17/29,21/28,20/28,22/28,22/28,18/27,12/22,8/17,8/17,0/0,,,,,,-,-,-,79.03%,22,20.23%,0.74%,-,33.8586,0.01%,12-May-21,33.8586,12-May-21,32.4437,18-May-20,1.87%,5.01%,8.91%,17.06%,45.35%
Mahindra Manulife Ultra Short Term Fund - Regular Plan - GrowthUltra Short Duration Fund,-,212.49,0.05%,0.31%,0.93%,1.57%,0.42%,4.40%,-,-,-,-,0.10%,0.35%,0.36%,0.29%,0.17%,0.27%,0.33%,0.40%,0.26%,0.29%,0.38%,0.54%,0.34%,0.70%,0.86%,0.76%,1.72%,1.24%,1.44%,1.93%,1.70%,1.93%,0.82%,0.85%,1.33%,5.48%,7.40%,7.54%,6.77%,8.75%,8.49%,9.07%,9.17%,-,-,-,22/30,14/29,17/29,23/29,22/29,18/28,15/23,10/18,5/18,7/17,,,,,,-,-,-,95.14%,162,-,4.86%,-,23.0076,0.02%,12-May-21,23.0076,12-May-21,21.6106,18-May-20,1.86%,4.56%,7.35%,13.10%,-
SBI Magnum Ultra Short Duration Fund - Regular Plan - GrowthUltra Short Duration Fund,3,12342.15,0.05%,0.33%,0.95%,1.65%,0.41%,4.56%,6.01%,6.77%,6.82%,7.88%,0.10%,0.31%,0.35%,0.22%,0.12%,0.24%,0.31%,0.41%,0.27%,0.32%,0.42%,0.64%,0.32%,0.60%,0.72%,0.74%,1.67%,1.25%,1.39%,1.71%,1.58%,1.63%,1.73%,1.39%,1.31%,5.41%,8.06%,5.73%,6.84%,8.20%,8.47%,9.22%,9.74%,-,-,-,18/29,19/28,16/28,18/28,20/28,19/27,14/22,11/17,11/17,0/0,,,,,,-,-,-,98.41%,28,-,1.59%,-,21.6746,0.02%,12-May-21,21.6746,12-May-21,20.4787,18-May-20,1.86%,5.80%,11.60%,21.75%,53.93%
ITI Ultra Short Duration Fund - Direct Plan - GrowthUltra Short Duration Fund,-,0,0.05%,-,-,-,-,-,-,-,-,-,0.11%,0.35%,0.38%,0.25%,0.15%,0.27%,0.35%,0.44%,0.31%,0.35%,0.45%,0.68%,0.38%,0.74%,0.87%,0.89%,1.81%,1.39%,1.53%,1.86%,1.70%,1.69%,1.82%,1.57%,1.05%,4.69%,7.25%,4.93%,6.05%,7.48%,7.91%,8.73%,9.11%,8.90%,8.48%,5.02%,21/30,17/29,18/29,21/29,20/29,19/28,14/23,9/18,8/18,10/17,,,,,,-,-,-,95.14%,162,-,4.86%,-,35.2361,0.01%,12-May-21,35.2361,12-May-21,33.8467,18-May-20,1.84%,4.72%,8.51%,17.15%,-
UTI Ultra Short Term Fund - Direct Plan - GrowthUltra Short Duration Fund,2,2327.66,0.05%,0.34%,1.01%,2.02%,0.48%,5.00%,4.10%,5.36%,6.37%,-,0.10%,0.32%,0.35%,0.24%,0.15%,0.23%,0.33%,1.49%,-,-,-,-,0.37%,0.71%,0.89%,0.90%,1.70%,1.30%,1.51%,1.95%,1.76%,1.98%,2.08%,1.68%,0.93%,4.48%,6.55%,6.08%,5.70%,7.25%,8.36%,9.28%,9.11%,9.89%,9.30%,5.75%,18/30,13/29,19/29,22/29,12/29,20/28,16/23,0/0,0/0,0/0,,,,,,-,-,-,86.99%,24,-,13.03%,-0.02%,34.3623,0.01%,12-May-21,34.3623,12-May-21,33.0735,18-May-20,1.80%,4.90%,-,-,-
LIC MF Ultra Short Term Fund - Regular Plan - GrowthUltra Short Duration Fund,-,73.11,0.05%,0.29%,0.81%,1.54%,0.40%,3.73%,-,-,-,-,0.11%,0.33%,0.36%,0.25%,0.17%,0.26%,0.36%,1.49%,-,-,-,-,0.40%,0.77%,0.94%,0.96%,1.76%,1.36%,1.57%,2.01%,1.82%,2.06%,2.14%,1.70%,1.14%,5.09%,7.06%,6.73%,6.44%,8.00%,8.81%,9.40%,9.20%,-,-,-,13/29,7/28,7/28,11/28,5/28,20/27,15/22,0/0,0/0,0/0,,,,,,-,-,-,95.92%,37,-,4.08%,-,33.0665,0.01%,12-May-21,33.0665,12-May-21,31.8263,18-May-20,1.79%,-,-,-,-
