Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
IIFL Dynamic Bond Fund - Direct Plan - GrowthDynamic Bond Fund,3,687.13,0.30%,1.09%,2.32%,2.94%,1.59%,8.58%,7.96%,7.83%,7.51%,-,0.28%,0.81%,0.82%,-0.99%,-0.31%,0.52%,0.43%,1.26%,-0.18%,-1.47%,0.45%,0.43%,1.09%,-1.32%,2.20%,0.08%,2.84%,3.29%,1.29%,1.42%,2.37%,2.52%,2.88%,1.03%,1.02%,9.65%,11.31%,4.08%,6.17%,-,-,-,-,-,-,-,3/30,1/30,1/30,1/30,1/30,1/30,25/27,20/25,15/24,12/18,2.99,0.78,1.65,0.29,0.06,-,-,-,94.29%,81,-,5.71%,-,2736.6578,0.06%,12-May-21,2739.3275,05-Jan-21,2595.7932,18-May-20,7.16%,7.28%,9.96%,18.36%,-
IIFL Dynamic Bond Fund - GrowthDynamic Bond Fund,3,687.13,0.29%,1.06%,2.23%,2.72%,1.56%,8.05%,7.35%,7.19%,6.90%,-,0.32%,0.92%,0.93%,-0.90%,-0.22%,0.62%,0.52%,1.35%,-0.08%,-1.39%,0.53%,0.51%,1.24%,-1.01%,2.50%,0.34%,3.06%,3.42%,1.49%,1.72%,2.66%,2.78%,3.13%,1.27%,0.98%,9.50%,11.18%,3.97%,4.97%,15.65%,5.51%,-,-,-,-,-,2/28,1/28,1/28,1/28,1/28,1/28,24/26,20/24,13/22,0/0,3.93,0.34,0.52,0.03,0.06,-,-,-,-,-,-,100.00%,-,2267.8866,0.03%,12-May-21,2267.8866,12-May-21,2140.9778,18-May-20,7.39%,6.78%,8.91%,16.08%,46.17%
UTI Dynamic Bond Fund (Segregated - 17022020) - Regular Plan - GrowthDynamic Bond Fund,-,6.32,0.23%,1.00%,2.86%,-20.45%,1.37%,-16.98%,-,-,-,-,0.36%,1.02%,0.61%,-1.22%,-0.47%,0.73%,0.51%,1.65%,0.12%,-2.03%,0.92%,1.29%,1.38%,-1.83%,2.84%,0.05%,5.16%,3.34%,1.40%,2.95%,3.43%,2.61%,4.62%,1.41%,5.90%,-1.86%,6.32%,8.30%,8.50%,10.00%,10.25%,12.61%,3.90%,9.85%,8.16%,3.38%,8/28,18/28,6/28,3/28,19/28,2/28,23/26,22/24,20/22,0/0,2.57,0.01,2.14,5.41,4.51,-,-,-,59.06%,16,-,40.94%,-,2102.2884,0.02%,12-May-21,2102.2884,12-May-21,2005.0158,18-May-20,3.89%,6.60%,9.46%,14.50%,-
Franklin India Dynamic Accrual Fund - GrowthDynamic Bond Fund,1,1446.83,0.23%,1.26%,4.67%,8.27%,2.24%,10.23%,3.88%,5.57%,6.89%,7.90%,0.39%,1.09%,0.70%,-1.16%,-0.40%,0.80%,0.58%,1.72%,0.19%,-1.97%,0.99%,1.35%,1.49%,-1.59%,3.05%,0.25%,5.36%,3.55%,1.59%,3.38%,3.60%,2.75%,4.82%,1.61%,6.06%,-1.06%,7.28%,9.30%,9.49%,10.95%,11.33%,13.17%,4.55%,-,-,-,9/30,19/30,7/30,4/30,18/30,3/30,24/27,23/25,22/24,15/18,1.68,0.87,1.36,-2.05,0.03,-,-,-,59.06%,16,-,40.94%,-,1207.933,0.04%,12-May-21,1207.933,12-May-21,1140.9172,18-May-20,3.85%,7.90%,12.40%,20.80%,-
Franklin India Dynamic Accrual Fund - Direct - GrowthDynamic Bond Fund,1,1446.83,0.23%,1.26%,4.74%,8.56%,2.24%,10.96%,4.67%,6.44%,7.81%,-,0.38%,0.95%,2.20%,-2.02%,0.13%,0.32%,0.41%,2.17%,-0.51%,-1.21%,1.70%,1.73%,1.34%,-0.47%,2.81%,0.68%,4.26%,3.74%,2.28%,2.70%,3.30%,2.38%,3.45%,1.53%,1.84%,12.24%,11.02%,6.95%,5.80%,17.60%,6.57%,19.62%,9.57%,-,-,-,9/30,19/30,7/30,4/30,18/30,3/30,24/27,23/25,22/24,15/18,2.7,1.06,0.69,-3.41,0.02,-,-,-,98.00%,10,-,2.00%,-,1192.8108,0.03%,12-May-21,1192.8108,12-May-21,1132.4082,18-May-20,4.07%,10.46%,16.80%,27.20%,-
Nippon India Dynamic Bond Fund - Direct Plan - GrowthDynamic Bond Fund,2,2706.39,0.20%,0.31%,2.25%,1.26%,1.22%,5.45%,9.36%,8.94%,8.08%,-,0.40%,0.98%,2.24%,-1.99%,0.16%,0.35%,0.45%,2.20%,-0.48%,-1.17%,1.73%,1.76%,1.38%,-0.37%,2.91%,0.79%,4.38%,3.85%,2.44%,2.90%,3.51%,2.57%,3.65%,1.76%,1.55%,11.49%,10.27%,6.16%,5.10%,16.71%,5.91%,19.36%,9.59%,9.94%,8.90%,4.54%,6/28,11/28,8/28,6/28,10/28,3/28,4/26,6/24,1/22,0/0,3.9,1.46,1.57,-1.18,0.04,-,-,-,-,-,-,100.00%,-,1011.4809,0.02%,01-Jan-09,,15-May-21,,15-May-21,3.89%,6.25%,8.75%,13.06%,40.85%
Nippon India Dynamic Bond Fund - GrowthDynamic Bond Fund,2,2706.39,0.20%,0.28%,2.14%,1.05%,1.17%,5.00%,8.76%,8.27%,7.41%,8.51%,0.29%,0.71%,1.11%,-0.22%,0.14%,0.59%,0.76%,0.81%,0.23%,-0.17%,1.27%,1.53%,1.00%,0.72%,2.18%,1.80%,2.25%,2.05%,-6.06%,2.78%,2.12%,0.68%,3.75%,1.57%,0.11%,11.49%,11.25%,7.22%,5.61%,13.04%,7.48%,10.44%,8.78%,9.66%,9.29%,5.73%,5/30,9/30,9/30,7/30,12/30,4/30,4/27,5/25,1/24,1/18,3.5,0.95,1.58,-0.11,0.06,-,-,-,94.93%,18,-,5.07%,-,38.6703,0.06%,12-May-21,38.7088,05-Jan-21,36.978,26-Aug-20,3.89%,6.24%,8.74%,13.04%,40.83%
UTI Dynamic Bond Fund (Segregated - 17022020) - Direct Plan - GrowthDynamic Bond Fund,-,6.32,0.19%,0.95%,2.82%,-20.30%,1.34%,-16.81%,-,-,-,-,0.29%,0.71%,1.11%,-0.22%,0.14%,0.58%,0.76%,0.81%,0.23%,-0.18%,1.27%,1.53%,1.00%,0.72%,2.17%,1.79%,2.25%,2.05%,-6.06%,2.78%,2.12%,0.68%,3.75%,1.57%,0.36%,12.23%,11.99%,7.83%,6.19%,13.76%,8.23%,11.21%,9.25%,-,-,-,18/28,4/28,15/28,5/28,3/28,4/28,19/26,16/24,18/22,0/0,3.54,1.34,1.26,-2.18,0.03,-,-,-,97.11%,1,-,2.89%,-,36.2433,0.06%,12-May-21,36.4438,05-Jan-21,34.9593,26-Aug-20,3.62%,7.33%,11.42%,18.97%,-
Mahindra Manulife Dynamic Bond Yojana - Direct Plan - GrowthDynamic Bond Fund,3,132.78,0.15%,0.58%,1.24%,2.04%,0.84%,5.97%,6.85%,-,-,-,0.31%,0.74%,1.13%,-0.18%,0.18%,0.64%,0.81%,0.86%,0.28%,-0.12%,1.31%,1.57%,1.06%,0.84%,2.33%,1.94%,2.39%,2.19%,-5.92%,2.93%,2.27%,0.82%,3.90%,1.70%,1.00%,5.60%,7.32%,1.78%,-,-,-,-,-,-,-,-,1/30,2/30,4/30,5/30,2/30,5/30,17/27,17/25,14/24,0/0,4.73,1.44,0.41,-5.25,0.01,-,-,-,87.60%,81,-,12.40%,-,29.2509,0.04%,12-May-21,29.4094,05-Jan-21,27.6489,18-May-20,3.48%,8.43%,12.93%,19.30%,-
ICICI Prudential All Seasons Bond Fund - Direct Plan - GrowthDynamic Bond Fund,4,5652.43,0.15%,0.80%,1.92%,2.81%,1.24%,9.59%,11.10%,10.15%,9.96%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-4.13%,-21.40%,-,-,-,-,-,-,1.39%,6.81%,8.45%,2.22%,-,-,-,-,-,-,-,-,1/28,2/28,4/28,4/28,2/28,5/28,18/26,18/24,16/22,0/0,3.13,0.87,1.1,-1.74,0.04,-,-,-,78.53%,7,-,21.47%,-,35.3624,0.03%,12-May-21,35.3624,12-May-21,33.0112,18-May-20,3.63%,9.61%,15.48%,24.80%,66.08%
ICICI Prudential All Seasons Bond Fund - GrowthDynamic Bond Fund,4,5652.43,0.13%,0.73%,1.72%,2.41%,1.14%,8.78%,10.33%,9.38%,9.19%,10.16%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-4.14%,-21.40%,-,-,-,-,-,-,0.06%,8.78%,3.34%,4.03%,2.69%,14.61%,5.62%,16.23%,4.87%,10.62%,6.18%,5.59%,9/28,21/28,12/28,15/28,20/28,6/28,7/26,3/24,2/22,0/0,2.61,0.49,1.38,0.58,0.07,-,-,-,68.49%,14,-,31.51%,-,34.165,0.03%,12-May-21,34.165,12-May-21,31.9887,18-May-20,3.31%,7.24%,8.47%,13.41%,-
Mahindra Manulife Dynamic Bond Yojana - GrowthDynamic Bond Fund,3,132.78,0.13%,0.49%,0.97%,1.50%,0.71%,4.82%,5.68%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-4.14%,-21.40%,-,-,-,-,-,-,0.21%,9.59%,3.98%,4.67%,3.36%,15.47%,6.54%,17.30%,5.63%,-,-,-,20/30,5/30,16/30,6/30,4/30,6/30,20/27,16/25,19/24,0/0,2.93,0.72,1.18,-0.84,0.05,-,-,-,60.87%,4,-,39.13%,-,27.2753,0.04%,12-May-21,27.5137,05-Jan-21,25.9989,18-May-20,3.14%,6.86%,7.86%,12.15%,-
Axis Dynamic Bond Fund - Direct Plan - GrowthDynamic Bond Fund,3,1923.86,0.09%,0.33%,2.58%,1.77%,1.38%,7.87%,11.22%,10.63%,9.33%,-,0.31%,0.78%,0.62%,-1.00%,-0.39%,3.49%,0.59%,1.29%,-0.01%,-1.29%,0.63%,1.31%,1.09%,-1.21%,5.45%,0.12%,2.04%,2.50%,0.97%,1.66%,-7.42%,0.87%,5.02%,0.88%,0.68%,7.72%,6.10%,7.38%,7.50%,8.29%,8.95%,8.79%,8.15%,7.94%,8.13%,5.23%,7/30,25/30,3/30,10/30,5/30,7/30,2/27,2/25,5/24,5/18,1.4,0.3,2.39,1.55,0.11,-,-,-,90.03%,14,-,9.97%,-,32.4568,0.03%,12-May-21,32.4568,12-May-21,30.6276,18-May-20,3.33%,8.30%,13.40%,21.43%,-
Aditya Birla Sun Life Dynamic Bond Fund - Direct Plan - GrowthDynamic Bond Fund,2,1595.79,0.09%,0.63%,2.18%,3.14%,1.07%,10.66%,5.53%,6.03%,6.06%,-,0.32%,0.81%,0.65%,-0.98%,-0.36%,3.52%,0.62%,1.31%,0.01%,-1.26%,0.66%,1.34%,1.13%,-1.13%,5.53%,0.20%,2.13%,2.58%,1.08%,1.77%,-7.32%,0.98%,5.15%,1.01%,0.91%,8.48%,6.66%,7.91%,8.08%,9.06%,9.53%,9.25%,8.60%,-,-,-,7/28,25/28,3/28,10/28,7/28,7/28,3/26,2/24,5/22,0/0,3.44,1.01,1.35,-1.36,0.05,-,-,-,37.31%,13,-,62.69%,-,22.2991,0.04%,12-May-21,22.2991,12-May-21,21.2964,18-May-20,3.09%,7.58%,11.51%,16.32%,-
Kotak Dynamic Bond Fund - Direct Plan - GrowthDynamic Bond Fund,3,2260.49,0.09%,0.58%,1.55%,1.43%,1.00%,8.04%,10.37%,10.40%,9.57%,-,0.19%,0.15%,0.38%,-0.55%,-0.11%,0.37%,0.45%,1.14%,-0.33%,-1.29%,0.62%,0.71%,0.35%,-0.68%,1.92%,0.13%,3.84%,2.87%,0.79%,1.90%,3.45%,2.45%,2.43%,1.12%,-0.18%,13.24%,12.19%,7.55%,4.29%,13.92%,7.37%,17.05%,5.00%,-,-,-,10/30,21/30,12/30,17/30,22/30,8/30,6/27,3/25,2/24,3/18,3.13,0.85,1.55,-0.2,0.06,-,-,-,95.12%,68,-,4.88%,-,32.6187,0.03%,12-May-21,32.6187,12-May-21,30.7611,18-May-20,3.26%,9.69%,16.59%,26.63%,-
Axis Dynamic Bond Fund - GrowthDynamic Bond Fund,3,1923.86,0.09%,0.30%,2.48%,1.56%,1.34%,7.42%,10.65%,9.95%,8.54%,8.75%,0.23%,0.24%,0.46%,-0.48%,-0.04%,0.44%,0.53%,1.20%,-0.26%,-1.22%,0.69%,0.78%,0.47%,-0.44%,2.15%,0.34%,4.04%,3.08%,1.00%,2.10%,3.65%,2.67%,2.66%,1.33%,-0.52%,12.35%,11.43%,6.74%,3.48%,12.89%,6.40%,15.98%,4.13%,11.25%,11.31%,3.86%,10/28,7/28,7/28,7/28,13/28,8/28,15/26,14/24,11/22,0/0,3.05,0.85,1.46,-0.57,0.05,-,-,-,87.60%,81,-,12.40%,-,21.1559,0.04%,12-May-21,21.163,05-Jan-21,20.3186,20-May-20,3.07%,8.91%,15.66%,26.45%,-
Tata Dynamic Bond Fund - Direct Plan - GrowthDynamic Bond Fund,3,227.98,0.08%,0.87%,1.93%,2.28%,1.18%,7.30%,8.62%,8.52%,8.02%,-,0.27%,0.72%,0.63%,-1.27%,-0.37%,0.77%,0.58%,1.39%,0.06%,-1.35%,0.89%,0.98%,0.99%,-1.56%,2.66%,0.68%,3.91%,3.22%,1.65%,2.72%,2.82%,2.75%,3.90%,1.40%,0.10%,10.16%,12.98%,5.12%,3.91%,15.18%,5.96%,12.89%,3.18%,10.97%,11.58%,7.48%,14/28,8/28,13/28,11/28,16/28,9/28,22/26,19/24,14/22,0/0,2.97,0.82,1.27,-1.09,0.05,-,-,-,68.49%,14,-,31.51%,-,29.6249,0.03%,12-May-21,29.6249,12-May-21,27.1172,18-May-20,3.03%,9.16%,15.60%,24.49%,56.93%
Aditya Birla Sun Life Dynamic Bond Fund - Regular Plan - Discipline Advantage PlanDynamic Bond Fund,-,1595.79,0.08%,0.59%,2.06%,2.87%,1.01%,10.04%,4.93%,5.43%,5.46%,7.76%,0.46%,0.97%,1.15%,-1.26%,-0.20%,0.56%,0.43%,1.62%,-0.18%,-1.70%,0.76%,0.94%,1.44%,-1.34%,2.60%,0.04%,4.82%,3.55%,1.36%,5.11%,0.31%,1.64%,1.64%,1.64%,0.38%,10.92%,13.58%,6.09%,4.65%,15.92%,6.62%,13.61%,3.78%,-,-,-,12/30,20/30,25/30,16/30,24/30,9/30,16/27,21/25,20/24,17/18,3.17,0.8,1.57,0.25,0.06,-,-,-,76.32%,4,-,23.68%,-,30.8293,0.03%,12-May-21,30.8293,12-May-21,28.5813,18-May-20,2.73%,6.51%,-,-,-
Aditya Birla Sun Life Dynamic Bond Fund - Regular Plan - GrowthDynamic Bond Fund,2,1595.79,0.08%,0.59%,2.07%,2.87%,1.01%,10.05%,4.94%,5.44%,5.47%,7.76%,0.48%,1.02%,1.20%,-1.21%,-0.15%,0.62%,0.48%,1.67%,-0.14%,-1.65%,0.81%,0.99%,1.51%,-1.18%,2.77%,0.19%,4.98%,3.73%,1.52%,5.27%,0.46%,3.06%,4.80%,1.54%,0.44%,11.54%,9.61%,5.38%,3.79%,14.48%,6.50%,16.13%,5.00%,-,-,-,12/28,19/28,24/28,16/28,24/28,10/28,17/26,21/24,19/22,0/0,4.73,0.77,-0.31,-6.01,-0.02,-,-,-,93.31%,5,-,6.69%,-,28.2708,0.02%,12-May-21,28.2708,12-May-21,26.0656,18-May-20,2.67%,6.52%,10.43%,19.37%,-
Kotak Dynamic Bond Fund - Regular Plan - GrowthDynamic Bond Fund,3,2260.49,0.08%,0.51%,1.36%,1.06%,0.91%,7.29%,9.62%,9.68%,8.89%,9.12%,0.25%,0.66%,0.57%,-1.32%,-0.42%,0.71%,0.53%,1.34%,-,-1.40%,0.83%,0.93%,0.91%,-1.74%,2.49%,0.51%,3.74%,3.05%,1.48%,2.53%,2.65%,2.55%,3.70%,1.18%,0.29%,10.97%,8.91%,4.67%,3.12%,13.74%,5.81%,15.37%,4.32%,12.22%,8.32%,5.95%,11/30,6/30,8/30,8/30,13/30,10/30,15/27,15/25,16/24,10/18,3.94,1.89,1.52,-3.48,0.03,-,-,-,76.00%,6,-,24.00%,-,29.2622,0.02%,12-May-21,29.3108,08-Jan-21,27.3147,18-May-20,2.64%,7.51%,13.85%,24.13%,-
Tata Dynamic Bond Fund - Regular Plan - GrowthDynamic Bond Fund,2,227.98,0.07%,0.83%,1.77%,1.82%,1.13%,6.13%,7.46%,7.37%,6.89%,8.10%,0.34%,0.49%,0.18%,-0.42%,-0.08%,0.77%,0.73%,1.03%,0.18%,-0.28%,1.14%,1.20%,0.84%,-0.61%,2.52%,1.56%,3.15%,1.83%,2.24%,2.04%,-0.25%,-0.28%,3.26%,1.07%,1.74%,9.62%,-0.64%,5.64%,2.16%,13.86%,7.54%,14.83%,6.60%,10.53%,9.24%,5.53%,20/28,12/28,23/28,2/28,15/28,11/28,25/26,23/24,21/22,0/0,6.04,0.85,0.14,-4.19,0.01,-,-,-,91.43%,8,-,8.57%,-,19.8162,0.03%,12-May-21,19.8894,05-Jan-21,18.8443,18-May-20,2.62%,6.11%,-,-,-
HDFC Dynamic Debt Fund - Direct Plan - GrowthDynamic Bond Fund,1,423.74,0.07%,0.60%,0.82%,1.31%,0.83%,6.73%,8.06%,6.18%,6.39%,-,0.42%,0.81%,0.54%,-0.94%,-0.27%,0.57%,0.42%,1.51%,-0.15%,-1.59%,0.51%,1.25%,1.23%,-1.23%,2.50%,-0.18%,3.13%,2.77%,0.97%,2.74%,3.30%,2.57%,3.75%,1.29%,1.74%,9.61%,-0.64%,5.64%,2.16%,13.86%,7.54%,14.83%,6.60%,10.53%,9.24%,5.53%,16/30,8/30,13/30,12/30,16/30,11/30,21/27,19/25,13/24,16/18,,,,,,-,-,-,71.60%,9,-,28.40%,-,18.9583,0.03%,12-May-21,19.0395,05-Jan-21,18.0693,18-May-20,2.58%,6.81%,11.18%,17.75%,47.56%
PGIM India Dynamic Bond Fund - Direct Plan - GrowthDynamic Bond Fund,3,109.23,0.07%,0.81%,1.64%,1.75%,1.44%,6.01%,9.54%,9.60%,9.31%,-,0.45%,0.87%,0.61%,-0.89%,-0.21%,0.63%,0.48%,1.57%,-0.09%,-1.52%,0.57%,1.32%,1.32%,-1.03%,2.70%,0.01%,3.33%,2.97%,1.16%,2.94%,3.49%,2.75%,3.95%,1.47%,1.92%,10.24%,-0.06%,6.19%,2.74%,14.63%,8.34%,15.25%,6.95%,-,-,-,21/30,11/30,21/30,2/30,14/30,12/30,26/27,24/25,23/24,0/0,,,,,,-,-,-,78.53%,7,-,21.47%,-,24.7675,0.02%,12-May-21,25.0,05-Jan-21,23.6113,18-May-20,2.68%,7.66%,13.51%,-,-
Mirae Asset Dynamic Bond Fund - Direct Plan - GrowthDynamic Bond Fund,3,148.47,0.07%,0.80%,1.58%,1.58%,1.08%,4.66%,10.68%,10.05%,-,-,0.52%,0.84%,0.27%,-0.24%,0.36%,0.48%,1.00%,0.96%,-0.03%,-0.44%,1.65%,0.99%,1.37%,-0.06%,2.42%,1.70%,2.55%,2.52%,2.29%,0.69%,0.30%,2.00%,3.43%,1.07%,-,-24.65%,0.90%,-,-,-,-,-,-,-,-,-,11/28,9/28,10/28,12/28,5/28,12/28,8/26,8/24,6/22,0/0,,,,,,-,-,-,71.60%,9,-,28.40%,-,23.4462,0.01%,12-May-21,23.7256,05-Jan-21,22.5028,18-May-20,2.67%,8.10%,14.40%,24.26%,59.02%
HDFC Dynamic Debt Fund - GrowthDynamic Bond Fund,1,423.74,0.06%,0.58%,0.74%,1.08%,0.80%,6.16%,7.36%,5.51%,5.72%,7.50%,0.55%,0.90%,0.33%,-0.19%,0.42%,0.54%,1.06%,1.02%,0.03%,-0.38%,1.72%,1.05%,1.45%,0.11%,2.61%,1.90%,2.75%,2.71%,2.49%,0.89%,0.51%,2.29%,3.75%,1.42%,-,-24.65%,0.90%,-,-,-,-,-,-,-,-,-,18/30,13/30,11/30,13/30,21/30,13/30,19/27,0/0,0/0,0/0,,,,,,-,-,-,93.31%,5,-,6.69%,-,13.9735,0.03%,12-May-21,13.9735,12-May-21,13.3728,18-May-20,2.46%,5.94%,-,-,-
PGIM India Dynamic Bond Fund - GrowthDynamic Bond Fund,3,109.23,0.05%,0.70%,1.34%,1.15%,1.29%,4.92%,8.56%,8.66%,8.21%,-,0.50%,0.99%,0.64%,-0.14%,-0.22%,0.36%,1.17%,1.20%,-0.06%,0.10%,1.30%,1.05%,1.50%,0.16%,2.75%,1.61%,1.10%,2.18%,1.88%,1.92%,1.22%,2.41%,2.17%,1.08%,-,-24.65%,0.90%,-,-,-,-,-,-,-,-,-,5/28,20/28,20/28,8/28,23/28,13/28,21/26,0/0,0/0,0/0,,,,,,-,-,-,91.96%,7,-,8.04%,-,72.5191,0%,12-May-21,72.556,07-Jan-21,68.0604,18-May-20,2.39%,7.20%,12.90%,21.22%,-
Mirae Asset Dynamic Bond Fund - Regular Plan - GrowthDynamic Bond Fund,3,148.47,0.05%,0.71%,1.33%,1.09%,0.96%,3.69%,9.57%,8.80%,-,-,0.51%,1.01%,0.67%,-0.11%,-0.18%,0.40%,1.21%,1.24%,-0.02%,0.14%,1.35%,1.11%,1.53%,0.28%,2.87%,1.75%,1.26%,2.34%,2.05%,2.08%,1.38%,2.57%,2.34%,1.24%,-0.35%,9.01%,8.21%,4.72%,3.44%,13.50%,6.56%,14.37%,6.98%,10.29%,6.20%,3.78%,21/28,3/28,21/28,22/28,4/28,14/28,2/26,1/24,3/22,0/0,,,,,,-,-,-,89.46%,25,-,10.54%,-,29.4116,0.01%,12-May-21,29.4116,12-May-21,28.0073,18-May-20,2.51%,9.30%,16.08%,24.78%,-
JM Dynamic Debt Fund - (Direct) - GrowthDynamic Bond Fund,5,72.34,0.04%,0.82%,1.54%,1.76%,1.11%,6.87%,6.66%,7.07%,7.56%,-,0.28%,0.69%,0.53%,-0.22%,-0.10%,0.21%,1.11%,2.21%,-0.91%,-0.87%,0.80%,0.49%,0.97%,-0.01%,3.58%,-0.26%,2.08%,1.40%,1.16%,2.56%,2.63%,2.65%,-,-,0.12%,9.99%,9.41%,5.72%,4.29%,14.40%,7.37%,15.00%,7.16%,-,-,-,26/30,14/30,19/30,9/30,15/30,14/30,8/27,8/25,6/24,0/0,,,,,,-,-,-,79.65%,9,-,20.35%,-,13.2788,0.02%,12-May-21,13.2788,12-May-21,12.8208,24-Aug-20,2.30%,7.51%,13.35%,21.33%,-
Canara Robeco Dynamic Bond Fund - Direct Plan - GrowthDynamic Bond Fund,3,114.86,0.04%,0.35%,0.70%,0.85%,0.46%,4.66%,8.84%,8.32%,8.04%,-,0.30%,0.73%,0.57%,-0.18%,-0.06%,0.25%,1.15%,2.25%,-0.87%,-0.82%,0.84%,0.53%,1.03%,0.12%,3.71%,-0.13%,2.22%,1.53%,1.29%,2.69%,2.76%,2.78%,-,-,1.26%,8.86%,7.31%,4.33%,3.90%,11.78%,7.20%,13.92%,9.46%,7.93%,7.31%,4.19%,24/30,4/30,23/30,24/30,7/30,15/30,3/27,1/25,3/24,2/18,,,,,,-,-,-,91.43%,8,-,8.57%,-,16.525,0.02%,12-May-21,16.525,10-May-21,15.7052,18-May-20,2.29%,5.76%,9.32%,17.48%,45.43%
Union Dynamic Bond Fund - Direct Plan - GrowthDynamic Bond Fund,2,143.04,0.04%,0.66%,1.34%,0.74%,1.24%,5.21%,9.42%,8.70%,7.25%,-,0.22%,0.83%,0.53%,-0.16%,-0.41%,0.41%,0.65%,0.91%,-0.06%,-0.48%,0.83%,1.62%,1.06%,-0.37%,1.98%,0.83%,3.38%,1.07%,1.15%,1.45%,1.55%,1.79%,1.85%,1.79%,1.54%,10.19%,8.41%,5.44%,4.97%,12.95%,8.44%,15.31%,9.98%,-,-,-,19/28,13/28,14/28,13/28,21/28,15/28,20/26,0/0,0/0,0/0,,,,,,-,-,-,37.31%,13,-,62.69%,-,16.4493,0.02%,12-May-21,16.4494,10-May-21,15.6517,18-May-20,2.26%,6.85%,10.18%,15.43%,-
SBI Dynamic Bond Fund - Direct Plan - GrowthDynamic Bond Fund,3,3158.41,0.04%,0.25%,1.21%,0.98%,0.71%,5.17%,10.72%,10.16%,9.40%,-,0.25%,0.89%,0.59%,-0.11%,-0.35%,0.47%,0.71%,0.97%,-,-0.42%,0.89%,1.68%,1.14%,-0.19%,2.16%,1.02%,3.56%,1.22%,1.27%,1.57%,1.67%,1.91%,1.97%,1.91%,-0.09%,8.78%,10.17%,4.81%,1.75%,11.40%,5.95%,13.84%,4.26%,10.17%,9.58%,4.85%,26/28,15/28,9/28,19/28,6/28,16/28,1/26,4/24,8/22,0/0,,,,,,-,-,-,86.05%,9,-,13.95%,-,27.7779,0.01%,12-May-21,27.8374,05-Jan-21,26.6473,18-May-20,2.21%,8.61%,15.90%,25.98%,-
IDBI Dynamic Bond Fund - Direct Plan - GrowthDynamic Bond Fund,-,18.14,0.04%,1.00%,1.51%,2.84%,1.45%,8.83%,7.71%,8.24%,6.91%,-,0.34%,0.59%,1.05%,-1.27%,0.09%,0.43%,0.86%,1.85%,-0.04%,-0.92%,1.15%,1.64%,0.93%,-0.81%,3.06%,1.04%,3.99%,2.57%,1.84%,2.49%,3.09%,3.19%,3.65%,1.73%,0.20%,9.64%,11.01%,5.59%,2.50%,12.23%,6.74%,14.69%,3.64%,-,-,-,4/30,26/30,5/30,18/30,10/30,16/30,10/27,11/25,10/24,8/18,,,,,,-,-,-,94.29%,81,-,5.71%,-,68.2819,0%,12-May-21,68.4073,07-Jan-21,64.4195,18-May-20,2.15%,7.76%,14.59%,-,-
Union Dynamic Bond Fund - GrowthDynamic Bond Fund,3,143.04,0.03%,0.63%,1.29%,0.66%,1.19%,4.96%,9.13%,8.43%,6.80%,-,0.36%,0.65%,1.11%,-1.22%,0.14%,0.49%,0.91%,1.90%,0.02%,-0.86%,1.20%,1.69%,1.01%,-0.63%,3.24%,1.21%,4.16%,2.74%,2.00%,2.66%,3.26%,3.35%,3.81%,1.86%,1.29%,9.75%,5.39%,4.37%,0.03%,10.65%,4.71%,11.31%,1.77%,8.20%,-,-,3/28,26/28,5/28,17/28,12/28,17/28,11/26,10/24,9/22,0/0,,,,,,-,-,-,95.12%,68,-,4.88%,-,12.0391,0.02%,12-May-21,12.0391,12-May-21,11.3778,18-May-20,2.11%,6.59%,12.53%,20.23%,-
